# Filename	2016-09-23\7_delay.txt
# Date	2016-09-23
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365856.7 GHz
# DL-100	365840.7 GHz
# Static	100 mV Pulsed
# MWOn	On
# MWf	15931.7 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.422 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.000 V ; MW: +0.000 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.294352	-0.0220871	0.101849	-0.0429223
1	744	0.285177	-0.0220871	0.10813	-0.0429223
2	1488	0.282513	-0.0220871	0.0934307	-0.0429223
3	2232	0.29718	-0.0220871	0.0968835	-0.0429223
4	2976	0.286361	-0.0220871	0.102013	-0.0429223
5	3720	0.296062	-0.0220871	0.100961	-0.0429223
6	4464	0.311024	-0.0220871	0.0951078	-0.0429223
7	5208	0.296094	-0.0220871	0.10106	-0.0429223
8	5952	0.271464	-0.0220871	0.0931019	-0.0429223
9	6696	0.278271	-0.0220871	0.0942199	-0.0429223
10	7440	0.276463	-0.0220871	0.0992512	-0.0429223
11	8184	0.293793	-0.0220871	0.0927402	-0.0429223
12	8928	0.283533	-0.0220871	0.100567	-0.0429223
13	9672	0.306058	-0.0220871	0.0948119	-0.0429223
14	10416	0.268998	-0.0220871	0.0914906	-0.0429223
15	11160	0.28498	-0.0220871	0.0805731	-0.0429223
16	11904	0.272023	-0.0220871	0.0966534	-0.0429223
17	12648	0.265743	-0.0220871	0.0855715	-0.0429223
18	13392	0.279324	-0.0220871	0.0838286	-0.0429223
19	14136	0.285736	-0.0220871	0.083434	-0.0429223
20	14880	0.28669	-0.0220871	0.0774163	-0.0429223
21	15624	0.280244	-0.0220871	0.0784028	-0.0429223
22	16368	0.279784	-0.0220871	0.0877747	-0.0429223
23	17112	0.267913	-0.0220871	0.0767915	-0.0429223
24	17856	0.236838	-0.0220871	0.0788632	-0.0429223
25	18600	0.255285	-0.0220871	0.0858674	-0.0429223
26	19344	0.254134	-0.0220871	0.0648875	-0.0429223
27	20088	0.266334	-0.0220871	0.0810664	-0.0429223
28	20832	0.2664	-0.0220871	0.0849796	-0.0429223
29	21576	0.26469	-0.0220871	0.0800799	-0.0429223
30	22320	0.292444	-0.0220871	0.0799155	-0.0429223
31	23064	0.27495	-0.0220871	0.0670579	-0.0429223
32	23808	0.250747	-0.0220871	0.0766928	-0.0429223
33	24552	0.273437	-0.0220871	0.0696228	-0.0429223
34	25296	0.290011	-0.0220871	0.080606	-0.0429223
35	26040	0.277975	-0.0220871	0.0776136	-0.0429223
36	26784	0.291162	-0.0220871	0.0800141	-0.0429223
37	27528	0.275509	-0.0220871	0.0736346	-0.0429223
38	28272	0.276693	-0.0220871	0.0746869	-0.0429223
39	29016	0.267354	-0.0220871	0.0805402	-0.0429223
40	29760	0.268209	-0.0220871	0.0760352	-0.0429223
41	30504	0.2786	-0.0220871	0.0814939	-0.0429223
42	31248	0.281921	-0.0220871	0.0965876	-0.0429223
43	31992	0.272878	-0.0220871	0.0906356	-0.0429223
44	32736	0.283434	-0.0220871	0.0814939	-0.0429223
45	33480	0.256535	-0.0220871	0.078337	-0.0429223
46	34224	0.257554	-0.0220871	0.0818885	-0.0429223
47	34968	0.242724	-0.0220871	0.0832696	-0.0429223
48	35712	0.273832	-0.0220871	0.0885639	-0.0429223
49	36456	0.257883	-0.0220871	0.0887283	-0.0429223
