# Filename	10_delay.txt
# Date	2016-09-23
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365856.7 GHz
# DL-100	365840.7 GHz
# Static	1000 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.422 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.000 V ; MW: +0.000 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.237265	-0.0267796	-0.0163028	-0.0504889
1	744	0.246604	-0.0267796	-0.0113044	-0.0504889
2	1488	0.240093	-0.0267796	-0.008312	-0.0504889
3	2232	0.265973	-0.0267796	-0.00926563	-0.0504889
4	2976	0.253181	-0.0267796	-0.0109427	-0.0504889
5	3720	0.249925	-0.0267796	-0.0100877	-0.0504889
6	4464	0.243447	-0.0267796	-0.021334	-0.0504889
7	5208	0.229011	-0.0267796	-0.0142311	-0.0504889
8	5952	0.244697	-0.0267796	-0.0194596	-0.0504889
9	6696	0.235424	-0.0267796	-0.0120279	-0.0504889
10	7440	0.262915	-0.0267796	-0.00847642	-0.0504889
11	8184	0.256206	-0.0267796	-0.00818047	-0.0504889
12	8928	0.232628	-0.0267796	-0.0141653	-0.0504889
13	9672	0.214312	-0.0267796	-0.0153163	-0.0504889
14	10416	0.230359	-0.0267796	-0.00837777	-0.0504889
15	11160	0.252359	-0.0267796	-0.0173551	-0.0504889
16	11904	0.217239	-0.0267796	-0.0142969	-0.0504889
17	12648	0.243612	-0.0267796	-0.00653627	-0.0504889
18	13392	0.272122	-0.0267796	0.00112567	-0.0504889
19	14136	0.237133	-0.0267796	-0.00916698	-0.0504889
20	14880	0.245815	-0.0267796	-0.00722683	-0.0504889
21	15624	0.237857	-0.0267796	-0.00739125	-0.0504889
22	16368	0.243447	-0.0267796	-0.0119292	-0.0504889
23	17112	0.258804	-0.0267796	-0.00929852	-0.0504889
24	17856	0.241441	-0.0267796	-0.00903545	-0.0504889
25	18600	0.257028	-0.0267796	0.000237808	-0.0504889
26	19344	0.257554	-0.0267796	-0.00400421	-0.0504889
27	20088	0.260054	-0.0267796	-0.0122909	-0.0504889
28	20832	0.263868	-0.0267796	0.00316447	-0.0504889
29	21576	0.252918	-0.0267796	-0.00193253	-0.0504889
30	22320	0.259396	-0.0267796	-0.00311635	-0.0504889
31	23064	0.238811	-0.0267796	-0.00732548	-0.0504889
32	23808	0.233582	-0.0267796	-0.00462901	-0.0504889
33	24552	0.254134	-0.0267796	-0.00203118	-0.0504889
34	25296	0.267255	-0.0267796	-0.00265597	-0.0504889
35	26040	0.28054	-0.0267796	0.00369061	-0.0504889
36	26784	0.282086	-0.0267796	-0.00120908	-0.0504889
37	27528	0.262915	-0.0267796	-0.00111043	-0.0504889
38	28272	0.268439	-0.0267796	-0.00515515	-0.0504889
39	29016	0.283467	-0.0267796	-0.00163657	-0.0504889
40	29760	0.26298	-0.0267796	-0.00880526	-0.0504889
41	30504	0.272911	-0.0267796	-0.00801605	-0.0504889
42	31248	0.277614	-0.0267796	-0.00962736	-0.0504889
43	31992	0.273733	-0.0267796	-0.00265597	-0.0504889
44	32736	0.267946	-0.0267796	0.000500879	-0.0504889
45	33480	0.276594	-0.0267796	-0.00722683	-0.0504889
