# 2016-10-04-Tuesday
# map
# fnum, DL-Pro, DL-100, MW f, attn, fpulse
2	365888.5	365872.6	15.9316	32	-100
3	365888.5	365872.6	15.9316	32	100
4	365888.5	365872.6	15.9316	32	0
5	365888.5	365872.6	15.9316	32	50
6	365888.5	365872.6	15.9316	32	-50
8	365888.5	365872.6	15.9316	32	0
9	365888.5	365872.6	15.9316	32	200
10	365888.5	365872.6	15.9316	32	-200
11	365888.5	365872.6	15.9316	32	-150
12	365888.5	365872.6	15.9316	32	150
13	365888.5	365872.6	15.9316	32	300
14	365888.5	365872.6	15.9316	32	-300
15	365888.5	365872.6	15.9316	32	-400
16	365888.5	365872.6	15.9316	32	400
17	365888.5	365872.6	15.9316	32	1000
18	365888.5	365872.6	15.9316	32	-1000
19	365888.5	365872.6	15.9316	32	-700
20	365888.5	365872.6	15.9316	32	700
