# Date	2015-11-28-18:30
# Type	Delay Scan
# Ov	98 mV
# IR	-98 mV
# Bot	-40 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.6 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
374	5000	0.244795	0.00559459	0.0610072	-0.0131591	
375	4800	0.247722	0.00559459	0.0561404	-0.0131591	
376	4600	0.238547	0.00559459	0.0572585	-0.0131591	
377	4400	0.247295	0.00559459	0.0622568	-0.0131591	
378	4200	0.24177	0.00559459	0.0562062	-0.0131591	
379	4000	0.239698	0.00559459	0.0698201	-0.0131591	
380	3800	0.245815	0.00559459	0.0644929	-0.0131591	
381	3600	0.229406	0.00559459	0.0662358	-0.0131591	
382	3400	0.236805	0.00559459	0.0645916	-0.0131591	
383	3200	0.245749	0.00559459	0.0609743	-0.0131591	
384	3000	0.2274	0.00559459	0.0569625	-0.0131591	
385	2800	0.246736	0.00559459	0.0597905	-0.0131591	
386	2600	0.225558	0.00559459	0.0639339	-0.0131591	
387	2400	0.239337	0.00559459	0.0630131	-0.0131591	
388	2200	0.224802	0.00559459	0.0607441	-0.0131591	
389	2000	0.242526	0.00559459	0.0586067	-0.0131591	
390	1800	0.230886	0.00559459	0.0621253	-0.0131591	
391	1600	0.240521	0.00559459	0.0577188	-0.0131591	
392	1400	0.239863	0.00559459	0.0620924	-0.0131591	
393	1200	0.231872	0.00559459	0.0568639	-0.0131591	
394	1000	0.244269	0.00559459	0.0635064	-0.0131591	
395	800	0.249794	0.00559459	0.0611059	-0.0131591	
396	600	0.234338	0.00559459	0.0553183	-0.0131591	
397	400	0.231346	0.00559459	0.0621253	-0.0131591	
398	200	0.227663	0.00559459	0.0513722	-0.0131591	
399	0	0.24542	0.00781754	0.0648546	-0.0112913	
