# Date	2015-11-28-17:25
# Type	Delay Scan
# Bot	-200 mV
# Ov	0 mV
# IR	0 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15933.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
216	43400	0.225295	0.00331245	0.0580806	-0.0162436	
217	43600	0.228452	0.00331245	0.0495965	-0.0162436	
218	43800	0.244434	0.00331245	0.0473604	-0.0162436	
219	44000	0.223092	0.00331245	0.0542989	-0.0162436	
220	44200	0.236278	0.00331245	0.0494979	-0.0162436	
221	44400	0.229899	0.00331245	0.0482483	-0.0162436	
222	44600	0.237298	0.00331245	0.0457491	-0.0162436	
223	44800	0.217535	0.00331245	0.0522272	-0.0162436	
224	45000	0.224013	0.00331245	0.0552525	-0.0162436	
225	45200	0.220757	0.00331245	0.0495307	-0.0162436	
226	45400	0.217502	0.00331245	0.0624212	-0.0162436	
227	45600	0.222599	0.00331245	0.0581792	-0.0162436	
228	45800	0.23059	0.00331245	0.0501884	-0.0162436	
229	46000	0.216186	0.00331245	0.0609086	-0.0162436	
230	46200	0.23447	0.00331245	0.044072	-0.0162436	
231	46400	0.231214	0.00331245	0.0528849	-0.0162436	
232	46600	0.236213	0.00331245	0.052852	-0.0162436	
233	46800	0.222106	0.00331245	0.0506488	-0.0162436	
234	47000	0.21691	0.00331245	0.0590671	-0.0162436	
235	47200	0.219047	0.00331245	0.0435788	-0.0162436	
236	47400	0.211122	0.00331245	0.0550881	-0.0162436	
237	47600	0.22375	0.00331245	0.0524903	-0.0162436	
238	47800	0.236838	0.00331245	0.0504186	-0.0162436	
239	48000	0.219277	0.00331245	0.0567981	-0.0162436	
240	48200	0.246637	0.00331245	0.0542003	-0.0162436	
241	48400	0.235358	0.00331245	0.063342	-0.0162436	
242	48600	0.236607	0.00331245	0.0675182	-0.0162436	
243	48800	0.224473	0.00331245	0.0590342	-0.0162436	
244	49000	0.226874	0.00331245	0.058508	-0.0162436	
245	49200	0.232365	0.00331245	0.0532137	-0.0162436	
246	49400	0.228485	0.00331245	0.0603824	-0.0162436	
247	49600	0.225065	0.00331245	0.0594946	-0.0162436	
248	49800	0.239139	0.00331245	0.0504515	-0.0162436	
249	50000	0.234996	0.00331245	0.0535426	-0.0162436	
250	50200	0.233779	0.00331245	0.0603495	-0.0162436	
251	50400	0.254759	0.00331245	0.0614676	-0.0162436	
252	50600	0.244335	0.00331245	0.0567652	-0.0162436	
253	50800	0.236772	0.00331245	0.0705107	-0.0162436	
254	51000	0.245946	0.00331245	0.0629803	-0.0162436	
255	51200	0.226611	0.00331245	0.0644271	-0.0162436	
256	51400	0.234634	0.00331245	0.0537399	-0.0162436	
257	51600	0.235029	0.00331245	0.0615991	-0.0162436	
258	51800	0.232201	0.00331245	0.051734	-0.0162436	
259	52000	0.229406	0.00331245	0.0555485	-0.0162436	
260	52200	0.229011	0.00331245	0.0547593	-0.0162436	
261	52400	0.21737	0.00331245	0.0619937	-0.0162436	
262	52600	0.241902	0.00331245	0.0614676	-0.0162436	
