# Filename	2016-09-27\17_delay.txt
# Date	2016-09-27
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365840.7 GHz
# DL-100	365824.8 GHz
# Static	-3000 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.430 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.005 V ; MW: +0.005 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.276496	-0.0190519	-0.0129815	-0.0450696
1	744	0.275904	-0.0190519	-0.0144284	-0.0450696
2	1488	0.284158	-0.0190519	-0.0135734	-0.0450696
3	2232	0.273602	-0.0190519	-0.017651	-0.0450696
4	2976	0.260547	-0.0190519	-0.017092	-0.0450696
5	3720	0.2542	-0.0190519	-0.0209723	-0.0450696
6	4464	0.272221	-0.0190519	-0.025017	-0.0450696
7	5208	0.260843	-0.0190519	-0.0266941	-0.0450696
8	5952	0.278403	-0.0190519	-0.0256089	-0.0450696
9	6696	0.256042	-0.0190519	-0.0240634	-0.0450696
10	7440	0.25785	-0.0190519	-0.0214656	-0.0450696
11	8184	0.247295	-0.0190519	-0.0225836	-0.0450696
12	8928	0.260152	-0.0190519	-0.0220575	-0.0450696
13	9672	0.256864	-0.0190519	-0.0245566	-0.0450696
14	10416	0.264164	-0.0190519	-0.0225836	-0.0450696
15	11160	0.269721	-0.0190519	-0.0171906	-0.0450696
16	11904	0.286788	-0.0190519	-0.0225178	-0.0450696
17	12648	0.263441	-0.0190519	-0.0193939	-0.0450696
18	13392	0.277383	-0.0190519	-0.0179141	-0.0450696
19	14136	0.26423	-0.0190519	-0.0268914	-0.0450696
20	14880	0.247295	-0.0190519	-0.0164014	-0.0450696
21	15624	0.252951	-0.0190519	-0.0237345	-0.0450696
22	16368	0.255713	-0.0190519	-0.0186047	-0.0450696
23	17112	0.261829	-0.0190519	-0.0161055	-0.0450696
24	17856	0.278502	-0.0190519	-0.0239647	-0.0450696
25	18600	0.264624	-0.0190519	-0.0225836	-0.0450696
26	19344	0.251931	-0.0190519	-0.0246224	-0.0450696
27	20088	0.270379	-0.0190519	-0.0242278	-0.0450696
28	20832	0.261994	-0.0190519	-0.0188348	-0.0450696
29	21576	0.267157	-0.0190519	-0.0225836	-0.0450696
30	22320	0.252096	-0.0190519	-0.0207092	-0.0450696
31	23064	0.267485	-0.0190519	-0.0170591	-0.0450696
32	23808	0.261731	-0.0190519	-0.0240305	-0.0450696
33	24552	0.2737	-0.0190519	-0.0180456	-0.0450696
34	25296	0.258541	-0.0190519	-0.0208736	-0.0450696
35	26040	0.275542	-0.0190519	-0.0162699	-0.0450696
36	26784	0.251274	-0.0190519	-0.0239318	-0.0450696
37	27528	0.270346	-0.0190519	-0.0236688	-0.0450696
38	28272	0.258837	-0.0190519	-0.019361	-0.0450696
39	29016	0.255417	-0.0190519	-0.0173551	-0.0450696
40	29760	0.269557	-0.0190519	-0.0142311	-0.0450696
41	30504	0.261073	-0.0190519	-0.022748	-0.0450696
42	31248	0.264	-0.0190519	-0.0191637	-0.0450696
43	31992	0.248676	-0.0190519	-0.0231755	-0.0450696
44	32736	0.252655	-0.0190519	-0.0202488	-0.0450696
45	33480	0.292609	-0.0190519	-0.0173551	-0.0450696
46	34224	0.251767	-0.0190519	-0.0206435	-0.0450696
47	34968	0.285506	-0.0190519	-0.0115017	-0.0450696
48	35712	0.271925	-0.0190519	-0.016796	-0.0450696
49	36456	0.269491	-0.0190519	-0.013409	-0.0450696
50	37200	0.26104	-0.0190519	-0.0175853	-0.0450696
51	37944	0.251701	-0.0190519	-0.024162	-0.0450696
52	38688	0.250024	-0.0190519	-0.0177826	-0.0450696
53	39432	0.275476	-0.0190519	-0.0173551	-0.0450696
54	40176	0.266565	-0.0190519	-0.0246882	-0.0450696
55	40920	0.244499	-0.0190519	-0.0204462	-0.0450696
56	41664	0.267354	-0.0190519	-0.0219588	-0.0450696
57	42408	0.262816	-0.0190519	-0.0215313	-0.0450696
58	43152	0.26127	-0.0190519	-0.0162699	-0.0450696
59	43896	0.271497	-0.0190519	-0.0209394	-0.0450696
60	44640	0.267453	-0.0190519	-0.0255103	-0.0450696
61	45384	0.271004	-0.0190519	-0.0180127	-0.0450696
62	46128	0.275904	-0.0190519	-0.0153492	-0.0450696
63	46872	0.269426	-0.0190519	-0.0217615	-0.0450696
64	47616	0.280047	-0.0190519	-0.0212682	-0.0450696
65	48360	0.256995	-0.0190519	-0.0212682	-0.0450696
66	49104	0.262454	-0.0190519	-0.0172235	-0.0450696
67	49848	0.260646	-0.0190519	-0.0204462	-0.0450696
68	50592	0.27278	-0.0190519	-0.0225507	-0.0450696
69	51336	0.270379	-0.0190519	-0.0277793	-0.0450696
70	52080	0.263934	-0.0190519	-0.0212682	-0.0450696
71	52824	0.258936	-0.0190519	-0.0257405	-0.0450696
72	53568	0.271431	-0.0190519	-0.0201173	-0.0450696
73	54312	0.250813	-0.0190519	-0.0260693	-0.0450696
74	55056	0.260909	-0.0190519	-0.0266283	-0.0450696
75	55800	0.242921	-0.0190519	-0.0188677	-0.0450696
76	56544	0.26913	-0.0190519	-0.0104823	-0.0450696
77	57288	0.265249	-0.0190519	-0.0246553	-0.0450696
78	58032	0.288498	-0.0190519	-0.0268585	-0.0450696
79	58776	0.260909	-0.0190519	-0.0235372	-0.0450696
80	59520	0.276167	-0.0190519	-0.0198871	-0.0450696
81	60264	0.261698	-0.0190519	-0.0154807	-0.0450696
82	61008	0.257982	-0.0190519	-0.0142311	-0.0450696
83	61752	0.268768	-0.0190519	-0.0175853	-0.0450696
84	62496	0.267321	-0.0190519	-0.0171906	-0.0450696
85	63240	0.276759	-0.0190519	-0.0196241	-0.0450696
86	63984	0.293332	-0.0190519	-0.013409	-0.0450696
87	64728	0.261566	-0.0190519	-0.0221232	-0.0450696
88	65472	0.265052	-0.0190519	-0.0186375	-0.0450696
89	66216	0.25443	-0.0190519	-0.0177497	-0.0450696
90	66960	0.265578	-0.0190519	-0.0160068	-0.0450696
91	67704	0.281889	-0.0190519	-0.0219917	-0.0450696
92	68448	0.260119	-0.0190519	-0.0179799	-0.0450696
93	69192	0.264657	-0.0190519	-0.0152505	-0.0450696
94	69936	0.275706	-0.0190519	-0.0173222	-0.0450696
95	70680	0.284486	-0.0190519	-0.0150861	-0.0450696
96	71424	0.258607	-0.0190519	-0.00992331	-0.0450696
97	72168	0.268176	-0.0190519	-0.0177497	-0.0450696
98	72912	0.251339	-0.0190519	-0.0177826	-0.0450696
99	73656	0.280409	-0.0190519	-0.0144284	-0.0450696
100	74400	0.281658	-0.0190519	-0.0143298	-0.0450696
101	75144	0.253148	-0.0190519	-0.0160397	-0.0450696
102	75888	0.26617	-0.0190519	-0.0179141	-0.0450696
103	76632	0.260613	-0.0190519	-0.0171249	-0.0450696
104	77376	0.261796	-0.0190519	-0.0160068	-0.0450696
105	78120	0.255812	-0.0190519	-0.0201502	-0.0450696
106	78864	0.26959	-0.0190519	-0.0195254	-0.0450696
107	79608	0.240389	-0.0190519	-0.0207092	-0.0450696
