# Filename	10_delay.txt
# Date	2016-09-27
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365840.7 GHz
# DL-100	365824.8 GHz
# Static	-1000 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.430 V ; IR: +0.050 V ; Oven: -0.050 V ; Vis: -0.003 V ; MW: +0.003 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.315397	-0.0234649	0.0308198	-0.0464146
1	744	0.310859	-0.0234649	0.0320365	-0.0464146
2	1488	0.289452	-0.0234649	0.0360484	-0.0464146
3	2232	0.304644	-0.0234649	0.0376925	-0.0464146
4	2976	0.318982	-0.0234649	0.0355222	-0.0464146
5	3720	0.302277	-0.0234649	0.0329573	-0.0464146
6	4464	0.287051	-0.0234649	0.0215794	-0.0464146
7	5208	0.290701	-0.0234649	0.0263147	-0.0464146
8	5952	0.288137	-0.0234649	0.0329244	-0.0464146
9	6696	0.288367	-0.0234649	0.0226646	-0.0464146
10	7440	0.280705	-0.0234649	0.0317734	-0.0464146
11	8184	0.290438	-0.0234649	0.0313131	-0.0464146
12	8928	0.296226	-0.0234649	0.0223358	-0.0464146
13	9672	0.292675	-0.0234649	0.0331217	-0.0464146
14	10416	0.285802	-0.0234649	0.031346	-0.0464146
15	11160	0.281691	-0.0234649	0.0264463	-0.0464146
16	11904	0.25956	-0.0234649	0.0277616	-0.0464146
17	12648	0.268636	-0.0234649	0.0299648	-0.0464146
18	13392	0.283303	-0.0234649	0.0280576	-0.0464146
19	14136	0.305401	-0.0234649	0.0273341	-0.0464146
20	14880	0.270281	-0.0234649	0.0327271	-0.0464146
21	15624	0.279587	-0.0234649	0.0275314	-0.0464146
22	16368	0.276068	-0.0234649	0.0216781	-0.0464146
23	17112	0.27985	-0.0234649	0.0281562	-0.0464146
24	17856	0.280606	-0.0234649	0.0204943	-0.0464146
25	18600	0.28932	-0.0234649	0.0269395	-0.0464146
26	19344	0.273996	-0.0234649	0.030754	-0.0464146
27	20088	0.294516	-0.0234649	0.0307212	-0.0464146
28	20832	0.278929	-0.0234649	0.0301621	-0.0464146
29	21576	0.284026	-0.0234649	0.0222371	-0.0464146
30	22320	0.261599	-0.0234649	0.021711	-0.0464146
31	23064	0.27107	-0.0234649	0.0189816	-0.0464146
32	23808	0.274227	-0.0234649	0.0269395	-0.0464146
33	24552	0.266532	-0.0234649	0.0157919	-0.0464146
34	25296	0.263835	-0.0234649	0.0233552	-0.0464146
35	26040	0.26765	-0.0234649	0.031346	-0.0464146
36	26784	0.29011	-0.0234649	0.0273999	-0.0464146
37	27528	0.262947	-0.0234649	0.0274328	-0.0464146
38	28272	0.260843	-0.0234649	0.0238813	-0.0464146
39	29016	0.262619	-0.0234649	0.020297	-0.0464146
40	29760	0.273569	-0.0234649	0.0216781	-0.0464146
41	30504	0.267584	-0.0234649	0.0239471	-0.0464146
42	31248	0.277877	-0.0234649	0.0300306	-0.0464146
43	31992	0.266861	-0.0234649	0.0275972	-0.0464146
44	32736	0.270215	-0.0234649	0.021711	-0.0464146
45	33480	0.26081	-0.0234649	0.0106291	-0.0464146
46	34224	0.25614	-0.0234649	0.0259859	-0.0464146
47	34968	0.264427	-0.0234649	0.0225988	-0.0464146
48	35712	0.293497	-0.0234649	0.0170086	-0.0464146
49	36456	0.268012	-0.0234649	0.0240129	-0.0464146
50	37200	0.284618	-0.0234649	0.0281562	-0.0464146
51	37944	0.289386	-0.0234649	0.0230921	-0.0464146
52	38688	0.268012	-0.0234649	0.0244403	-0.0464146
53	39432	0.27541	-0.0234649	0.0266764	-0.0464146
54	40176	0.279028	-0.0234649	0.0245061	-0.0464146
55	40920	0.27495	-0.0234649	0.0260188	-0.0464146
56	41664	0.279883	-0.0234649	0.0284851	-0.0464146
57	42408	0.272615	-0.0234649	0.0229935	-0.0464146
58	43152	0.274523	-0.0234649	0.0289126	-0.0464146
59	43896	0.268275	-0.0234649	0.0270053	-0.0464146
60	44640	0.271004	-0.0234649	0.0210533	-0.0464146
61	45384	0.259034	-0.0234649	0.0163838	-0.0464146
62	46128	0.266203	-0.0234649	0.0261503	-0.0464146
63	46872	0.254858	-0.0234649	0.0282878	-0.0464146
64	47616	0.252753	-0.0234649	0.0161207	-0.0464146
65	48360	0.257554	-0.0234649	0.0298662	-0.0464146
66	49104	0.25614	-0.0234649	0.0330559	-0.0464146
67	49848	0.266269	-0.0234649	0.0174361	-0.0464146
68	50592	0.267781	-0.0234649	0.0244403	-0.0464146
69	51336	0.266466	-0.0234649	0.024539	-0.0464146
70	52080	0.247821	-0.0234649	0.0227633	-0.0464146
71	52824	0.264394	-0.0234649	0.0143779	-0.0464146
72	53568	0.272747	-0.0234649	0.0266107	-0.0464146
73	54312	0.261205	-0.0234649	0.0248021	-0.0464146
74	55056	0.278666	-0.0234649	0.0221056	-0.0464146
75	55800	0.275082	-0.0234649	0.0172717	-0.0464146
76	56544	0.26058	-0.0234649	0.0152657	-0.0464146
77	57288	0.257028	-0.0234649	0.0249007	-0.0464146
78	58032	0.251175	-0.0234649	0.0176991	-0.0464146
79	58776	0.239304	-0.0234649	0.018587	-0.0464146
80	59520	0.261402	-0.0234649	0.0184555	-0.0464146
81	60264	0.283072	-0.0234649	0.0263147	-0.0464146
82	61008	0.269261	-0.0234649	0.023125	-0.0464146
83	61752	0.272648	-0.0234649	0.0232565	-0.0464146
84	62496	0.258837	-0.0234649	0.0299977	-0.0464146
85	63240	0.24815	-0.0234649	0.0156932	-0.0464146
86	63984	0.277679	-0.0234649	0.0244075	-0.0464146
87	64728	0.266795	-0.0234649	0.0225002	-0.0464146
88	65472	0.274884	-0.0234649	0.0195406	-0.0464146
89	66216	0.256667	-0.0234649	0.0217439	-0.0464146
90	66960	0.263375	-0.0234649	0.0241444	-0.0464146
91	67704	0.270017	-0.0234649	0.0281891	-0.0464146
92	68448	0.246966	-0.0234649	0.0230592	-0.0464146
93	69192	0.257752	-0.0234649	0.0177649	-0.0464146
94	69936	0.253214	-0.0234649	0.0219083	-0.0464146
95	70680	0.27084	-0.0234649	0.023125	-0.0464146
96	71424	0.252589	-0.0234649	0.0238813	-0.0464146
97	72168	0.257653	-0.0234649	0.0209875	-0.0464146
98	72912	0.247755	-0.0234649	0.0289454	-0.0464146
99	73656	0.258146	-0.0234649	0.024539	-0.0464146
100	74400	0.26104	-0.0234649	0.0286166	-0.0464146
101	75144	0.270478	-0.0234649	0.0328586	-0.0464146
102	75888	0.270511	-0.0234649	0.021152	-0.0464146
103	76632	0.263243	-0.0234649	0.015759	-0.0464146
104	77376	0.272714	-0.0234649	0.0258872	-0.0464146
105	78120	0.258672	-0.0234649	0.0222371	-0.0464146
106	78864	0.256568	-0.0234649	0.0226975	-0.0464146
107	79608	0.274523	-0.0234649	0.0161865	-0.0464146
108	80352	0.261402	-0.0234649	0.0246705	-0.0464146
109	81096	0.25032	-0.0234649	0.0184884	-0.0464146
110	81840	0.264592	-0.0234649	0.0230592	-0.0464146
111	82584	0.26742	-0.0234649	0.0183568	-0.0464146
112	83328	0.256272	-0.0234649	0.0281233	-0.0464146
113	84072	0.267387	-0.0234649	0.0195078	-0.0464146
114	84816	0.268834	-0.0234649	0.0235525	-0.0464146
115	85560	0.258212	-0.0234649	0.0255913	-0.0464146
116	86304	0.256765	-0.0234649	0.0227633	-0.0464146
117	87048	0.255088	-0.0234649	0.0212177	-0.0464146
118	87792	0.248906	-0.0234649	0.0168113	-0.0464146
119	88536	0.279685	-0.0234649	0.00921511	-0.0464146
120	89280	0.252984	-0.0234649	0.0182582	-0.0464146
121	90024	0.263638	-0.0234649	0.0187185	-0.0464146
122	90768	0.259429	-0.0234649	0.0178636	-0.0464146
123	91512	0.255055	-0.0234649	0.0181595	-0.0464146
124	92256	0.268406	-0.0234649	0.0221714	-0.0464146
125	93000	0.258936	-0.0234649	0.00993855	-0.0464146
126	93744	0.259758	-0.0234649	0.0226975	-0.0464146
127	94488	0.270905	-0.0234649	0.0135887	-0.0464146
128	95232	0.23687	-0.0234649	0.0223029	-0.0464146
129	95976	0.272648	-0.0234649	0.0221714	-0.0464146
130	96720	0.241639	-0.0234649	0.0276958	-0.0464146
131	97464	0.261369	-0.0234649	0.0236182	-0.0464146
132	98208	0.250254	-0.0234649	0.0212506	-0.0464146
133	98952	0.257061	-0.0234649	0.0230592	-0.0464146
134	99696	0.256732	-0.0234649	0.0257557	-0.0464146
135	100440	0.259264	-0.0234649	0.0189487	-0.0464146
136	101184	0.249531	-0.0234649	0.032464	-0.0464146
137	101928	0.251011	-0.0234649	0.0156932	-0.0464146
138	102672	0.260711	-0.0234649	0.030754	-0.0464146
139	103416	0.259922	-0.0234649	0.0154302	-0.0464146
140	104160	0.251471	-0.0234649	0.0233223	-0.0464146
141	104904	0.239633	-0.0234649	0.018028	-0.0464146
142	105648	0.239041	-0.0234649	0.0296031	-0.0464146
143	106392	0.260481	-0.0234649	0.0209875	-0.0464146
144	107136	0.260941	-0.0234649	0.0248678	-0.0464146
145	107880	0.249564	-0.0234649	0.0171072	-0.0464146
146	108624	0.26058	-0.0234649	0.0171401	-0.0464146
147	109368	0.25226	-0.0234649	0.0293729	-0.0464146
148	110112	0.235489	-0.0234649	0.0238813	-0.0464146
149	110856	0.251504	-0.0234649	0.0179293	-0.0464146
150	111600	0.263769	-0.0234649	0.0152329	-0.0464146
151	111042	0.242954	-0.0234649	0.0157919	-0.0464146
152	110298	0.255516	-0.0234649	0.0291099	-0.0464146
153	109554	0.253049	-0.0234649	0.0189816	-0.0464146
154	108810	0.258081	-0.0234649	0.0210862	-0.0464146
155	108066	0.25157	-0.0234649	0.0199353	-0.0464146
156	107322	0.261501	-0.0234649	0.0212177	-0.0464146
157	106578	0.25249	-0.0234649	0.0235196	-0.0464146
158	105834	0.25328	-0.0234649	0.0234867	-0.0464146
159	105090	0.249366	-0.0234649	0.0157261	-0.0464146
160	104346	0.254989	-0.0234649	0.0221714	-0.0464146
161	103602	0.255581	-0.0234649	0.0179293	-0.0464146
162	102858	0.266071	-0.0234649	0.0163838	-0.0464146
163	102114	0.242526	-0.0234649	0.0168771	-0.0464146
164	101370	0.254398	-0.0234649	0.0196064	-0.0464146
165	100626	0.259166	-0.0234649	0.0238155	-0.0464146
166	99882	0.237791	-0.0234649	0.0275314	-0.0464146
167	99138	0.260152	-0.0234649	0.0218096	-0.0464146
168	98394	0.266499	-0.0234649	0.0270711	-0.0464146
169	97650	0.269721	-0.0234649	0.0226975	-0.0464146
170	96906	0.257357	-0.0234649	0.0244403	-0.0464146
171	96162	0.257949	-0.0234649	0.019146	-0.0464146
172	95418	0.26936	-0.0234649	0.0224673	-0.0464146
173	94674	0.253411	-0.0234649	0.0150684	-0.0464146
174	93930	0.258574	-0.0234649	0.0184884	-0.0464146
175	93186	0.255844	-0.0234649	0.0181924	-0.0464146
176	92442	0.261829	-0.0234649	0.0121089	-0.0464146
177	91698	0.263046	-0.0234649	0.0171401	-0.0464146
178	90954	0.2591	-0.0234649	0.0262818	-0.0464146
