# Filename	31_delay.txt
# Date	2016-09-27
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365840.7 GHz
# DL-100	365824.8 GHz
# Static	400 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.430 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.005 V ; MW: +0.005 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.276956	-0.0245007	0.0813295	-0.0497161
1	744	0.287446	-0.0245007	0.08202	-0.0497161
2	1488	0.288893	-0.0245007	0.0765942	-0.0497161
3	2232	0.278206	-0.0245007	0.0786659	-0.0497161
4	2976	0.295239	-0.0245007	0.0756077	-0.0497161
5	3720	0.272878	-0.0245007	0.0766928	-0.0497161
6	4464	0.286755	-0.0245007	0.0892545	-0.0497161
7	5208	0.281428	-0.0245007	0.0722864	-0.0497161
8	5952	0.262191	-0.0245007	0.0909644	-0.0497161
9	6696	0.293497	-0.0245007	0.0761996	-0.0497161
10	7440	0.266334	-0.0245007	0.0819214	-0.0497161
11	8184	0.273306	-0.0245007	0.0881035	-0.0497161
12	8928	0.281297	-0.0245007	0.083434	-0.0497161
13	9672	0.273536	-0.0245007	0.0751802	-0.0497161
14	10416	0.274424	-0.0245007	0.0813623	-0.0497161
15	11160	0.282974	-0.0245007	0.0790605	-0.0497161
16	11904	0.282053	-0.0245007	0.067584	-0.0497161
17	12648	0.269195	-0.0245007	0.0757721	-0.0497161
18	13392	0.282809	-0.0245007	0.0702476	-0.0497161
19	14136	0.28886	-0.0245007	0.0793893	-0.0497161
20	14880	0.289583	-0.0245007	0.0762653	-0.0497161
21	15624	0.290175	-0.0245007	0.0701161	-0.0497161
22	16368	0.288531	-0.0245007	0.075509	-0.0497161
23	17112	0.289419	-0.0245007	0.0793564	-0.0497161
24	17856	0.292872	-0.0245007	0.0802114	-0.0497161
25	18600	0.271925	-0.0245007	0.077219	-0.0497161
26	19344	0.295305	-0.0245007	0.0754761	-0.0497161
27	20088	0.291589	-0.0245007	0.0688336	-0.0497161
28	20832	0.285637	-0.0245007	0.0764298	-0.0497161
29	21576	0.279061	-0.0245007	0.0818885	-0.0497161
30	22320	0.281034	-0.0245007	0.0693597	-0.0497161
31	23064	0.278304	-0.0245007	0.0747527	-0.0497161
32	23808	0.262257	-0.0245007	0.078337	-0.0497161
33	24552	0.286065	-0.0245007	0.079751	-0.0497161
34	25296	0.28567	-0.0245007	0.0671565	-0.0497161
35	26040	0.288893	-0.0245007	0.0825133	-0.0497161
36	26784	0.26959	-0.0245007	0.0790605	-0.0497161
37	27528	0.280771	-0.0245007	0.0752788	-0.0497161
38	28272	0.28248	-0.0245007	0.0741279	-0.0497161
39	29016	0.268899	-0.0245007	0.0823817	-0.0497161
40	29760	0.278436	-0.0245007	0.0882351	-0.0497161
41	30504	0.274259	-0.0245007	0.0836971	-0.0497161
42	31248	0.280573	-0.0245007	0.0755419	-0.0497161
43	31992	0.280113	-0.0245007	0.0916879	-0.0497161
44	32736	0.286098	-0.0245007	0.0736017	-0.0497161
45	33480	0.284223	-0.0245007	0.0868211	-0.0497161
46	34224	0.268603	-0.0245007	0.0832696	-0.0497161
47	34968	0.278995	-0.0245007	0.0816583	-0.0497161
48	35712	0.283894	-0.0245007	0.0815268	-0.0497161
49	36456	0.278107	-0.0245007	0.072681	-0.0497161
50	37200	0.273898	-0.0245007	0.0643614	-0.0497161
51	37944	0.289748	-0.0245007	0.0738977	-0.0497161
52	38688	0.266367	-0.0245007	0.0744238	-0.0497161
53	39432	0.280179	-0.0245007	0.077482	-0.0497161
54	40176	0.24713	-0.0245007	0.0803429	-0.0497161
55	40920	0.288137	-0.0245007	0.0816254	-0.0497161
56	41664	0.267814	-0.0245007	0.0703134	-0.0497161
57	42408	0.274259	-0.0245007	0.085144	-0.0497161
58	43152	0.284125	-0.0245007	0.0804416	-0.0497161
59	43896	0.287051	-0.0245007	0.0833354	-0.0497161
60	44640	0.269426	-0.0245007	0.0776136	-0.0497161
61	45384	0.280606	-0.0245007	0.0867224	-0.0497161
62	46128	0.285045	-0.0245007	0.0698859	-0.0497161
63	46872	0.275608	-0.0245007	0.07495	-0.0497161
64	47616	0.259593	-0.0245007	0.0749829	-0.0497161
65	48360	0.257291	-0.0245007	0.0737004	-0.0497161
66	49104	0.279324	-0.0245007	0.0793893	-0.0497161
67	49848	0.27712	-0.0245007	0.0706751	-0.0497161
68	50592	0.275641	-0.0245007	0.0707737	-0.0497161
69	51336	0.264098	-0.0245007	0.0648875	-0.0497161
70	52080	0.26663	-0.0245007	0.0804416	-0.0497161
71	52824	0.283664	-0.0245007	0.084585	-0.0497161
72	53568	0.258541	-0.0245007	0.0744238	-0.0497161
73	54312	0.265184	-0.0245007	0.0740621	-0.0497161
74	55056	0.252227	-0.0245007	0.0683732	-0.0497161
