# Filename	19_delay.txt
# Date	2016-09-27
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365840.7 GHz
# DL-100	365824.8 GHz
# Static	200 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.430 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.005 V ; MW: +0.005 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.287808	-0.025382	0.117272	-0.0479272
1	744	0.2762	-0.025382	0.106683	-0.0479272
2	1488	0.277745	-0.025382	0.11349	-0.0479272
3	2232	0.285309	-0.025382	0.1054	-0.0479272
4	2976	0.256732	-0.025382	0.0991854	-0.0479272
5	3720	0.260185	-0.025382	0.0997116	-0.0479272
6	4464	0.273339	-0.025382	0.106255	-0.0479272
7	5208	0.273207	-0.025382	0.105039	-0.0479272
8	5952	0.248215	-0.025382	0.100928	-0.0479272
9	6696	0.252392	-0.025382	0.0894847	-0.0479272
10	7440	0.26423	-0.025382	0.0977714	-0.0479272
11	8184	0.242296	-0.025382	0.0908658	-0.0479272
12	8928	0.256206	-0.025382	0.0974755	-0.0479272
13	9672	0.243316	-0.025382	0.0970808	-0.0479272
14	10416	0.25568	-0.025382	0.0969822	-0.0479272
15	11160	0.268373	-0.025382	0.0949105	-0.0479272
16	11904	0.243612	-0.025382	0.102046	-0.0479272
17	12648	0.252589	-0.025382	0.107045	-0.0479272
18	13392	0.248873	-0.025382	0.0938253	-0.0479272
19	14136	0.269294	-0.025382	0.0839931	-0.0479272
20	14880	0.278962	-0.025382	0.101389	-0.0479272
21	15624	0.259034	-0.025382	0.112668	-0.0479272
22	16368	0.278896	-0.025382	0.098725	-0.0479272
23	17112	0.265151	-0.025382	0.111747	-0.0479272
24	17856	0.256535	-0.025382	0.11201	-0.0479272
25	18600	0.274227	-0.025382	0.106716	-0.0479272
26	19344	0.265414	-0.025382	0.10619	-0.0479272
27	20088	0.286032	-0.025382	0.102112	-0.0479272
28	20832	0.268998	-0.025382	0.107472	-0.0479272
29	21576	0.280705	-0.025382	0.112471	-0.0479272
30	22320	0.282908	-0.025382	0.110991	-0.0479272
31	23064	0.25351	-0.025382	0.10984	-0.0479272
32	23808	0.269195	-0.025382	0.10619	-0.0479272
33	24552	0.26663	-0.025382	0.0995143	-0.0479272
34	25296	0.269162	-0.025382	0.0956668	-0.0479272
35	26040	0.2518	-0.025382	0.102178	-0.0479272
36	26784	0.265085	-0.025382	0.0949763	-0.0479272
37	27528	0.262027	-0.025382	0.0996129	-0.0479272
38	28272	0.270445	-0.025382	0.0981331	-0.0479272
39	29016	0.251109	-0.025382	0.0924771	-0.0479272
40	29760	0.275114	-0.025382	0.0995143	-0.0479272
41	30504	0.227334	-0.025382	0.0854728	-0.0479272
42	31248	0.257554	-0.025382	0.102277	-0.0479272
43	31992	0.242888	-0.025382	0.0835656	-0.0479272
44	32736	0.244697	-0.025382	0.0985935	-0.0479272
45	33480	0.254167	-0.025382	0.097311	-0.0479272
46	34224	0.223618	-0.025382	0.093628	-0.0479272
47	34968	0.251109	-0.025382	0.10711	-0.0479272
48	35712	0.23595	-0.025382	0.0869526	-0.0479272
49	36456	0.237528	-0.025382	0.088268	-0.0479272
50	37200	0.248906	-0.025382	0.103427	-0.0479272
51	37944	0.248182	-0.025382	0.0956011	-0.0479272
52	38688	0.23447	-0.025382	0.0989223	-0.0479272
53	39432	0.257061	-0.025382	0.0972782	-0.0479272
54	40176	0.243151	-0.025382	0.0968178	-0.0479272
55	40920	0.238745	-0.025382	0.0930032	-0.0479272
56	41664	0.267946	-0.025382	0.0949763	-0.0479272
57	42408	0.272254	-0.025382	0.107702	-0.0479272
58	43152	0.245848	-0.025382	0.0971466	-0.0479272
59	43896	0.259396	-0.025382	0.101027	-0.0479272
60	44640	0.262947	-0.025382	0.101257	-0.0479272
61	45384	0.267518	-0.025382	0.0852755	-0.0479272
62	46128	0.249301	-0.025382	0.101948	-0.0479272
63	46872	0.251734	-0.025382	0.0947132	-0.0479272
64	47616	0.243743	-0.025382	0.0992183	-0.0479272
65	48360	0.235555	-0.025382	0.0887941	-0.0479272
66	49104	0.241112	-0.025382	0.0934965	-0.0479272
67	49848	0.23516	-0.025382	0.0890243	-0.0479272
68	50592	0.244171	-0.025382	0.0908987	-0.0479272
69	51336	0.244039	-0.025382	0.091359	-0.0479272
70	52080	0.241836	-0.025382	0.0752459	-0.0479272
71	52824	0.241376	-0.025382	0.0865251	-0.0479272
72	53568	0.208788	-0.025382	0.0825462	-0.0479272
73	54312	0.235489	-0.025382	0.0948447	-0.0479272
74	55056	0.238843	-0.025382	0.0700174	-0.0479272
75	55800	0.247163	-0.025382	0.0987908	-0.0479272
76	56544	0.233385	-0.025382	0.0888928	-0.0479272
77	57288	0.240389	-0.025382	0.0969164	-0.0479272
78	58032	0.227367	-0.025382	0.0888928	-0.0479272
79	58776	0.214772	-0.025382	0.0965547	-0.0479272
80	59520	0.245387	-0.025382	0.0919838	-0.0479272
81	60264	0.236903	-0.025382	0.0879062	-0.0479272
82	61008	0.242395	-0.025382	0.0945159	-0.0479272
83	61752	0.223914	-0.025382	0.0848809	-0.0479272
84	62496	0.245026	-0.025382	0.0994485	-0.0479272
85	63240	0.236772	-0.025382	0.0903725	-0.0479272
86	63984	0.235522	-0.025382	0.0910631	-0.0479272
87	64728	0.233681	-0.025382	0.0884982	-0.0479272
88	65472	0.228156	-0.025382	0.0765613	-0.0479272
89	66216	0.222895	-0.025382	0.088268	-0.0479272
90	66960	0.245059	-0.025382	0.0934636	-0.0479272
91	67704	0.236015	-0.025382	0.098166	-0.0479272
92	68448	0.24223	-0.025382	0.0898464	-0.0479272
93	69192	0.24473	-0.025382	0.0873472	-0.0479272
94	69936	0.236344	-0.025382	0.0848809	-0.0479272
95	70680	0.232694	-0.025382	0.0819543	-0.0479272
96	71424	0.219639	-0.025382	0.0824475	-0.0479272
97	72168	0.239994	-0.025382	0.0821516	-0.0479272
98	72912	0.234338	-0.025382	0.0929704	-0.0479272
99	73656	0.238284	-0.025382	0.0854728	-0.0479272
100	74400	0.235719	-0.025382	0.0818556	-0.0479272
101	75144	0.223585	-0.025382	0.0883666	-0.0479272
102	75888	0.238547	-0.025382	0.098166	-0.0479272
103	76632	0.247788	-0.025382	0.0819871	-0.0479272
104	77376	0.237133	-0.025382	0.0956011	-0.0479272
105	78120	0.236147	-0.025382	0.0862949	-0.0479272
106	78864	0.233714	-0.025382	0.0884982	-0.0479272
107	79608	0.254989	-0.025382	0.0941871	-0.0479272
108	80352	0.253345	-0.025382	0.106847	-0.0479272
109	81096	0.267847	-0.025382	0.0885968	-0.0479272
110	81840	0.230261	-0.025382	0.0951407	-0.0479272
111	82584	0.236542	-0.025382	0.097048	-0.0479272
112	83328	0.259067	-0.025382	0.0805402	-0.0479272
113	84072	0.241935	-0.025382	0.0981331	-0.0479272
114	84816	0.235983	-0.025382	0.102408	-0.0479272
