# Filename	2016-09-27\18_delay.txt
# Date	2016-09-27
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365840.7 GHz
# DL-100	365824.8 GHz
# Static	-200 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.430 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.005 V ; MW: +0.005 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.305434	-0.0224751	0.131477	-0.047868
1	744	0.299909	-0.0224751	0.119902	-0.047868
2	1488	0.285243	-0.0224751	0.121283	-0.047868
3	2232	0.308558	-0.0224751	0.108097	-0.047868
4	2976	0.300172	-0.0224751	0.119475	-0.047868
5	3720	0.279093	-0.0224751	0.114838	-0.047868
6	4464	0.297772	-0.0224751	0.119968	-0.047868
7	5208	0.287643	-0.0224751	0.112306	-0.047868
8	5952	0.287906	-0.0224751	0.115266	-0.047868
9	6696	0.27883	-0.0224751	0.12296	-0.047868
10	7440	0.284684	-0.0224751	0.108327	-0.047868
11	8184	0.275706	-0.0224751	0.127137	-0.047868
12	8928	0.288202	-0.0224751	0.120396	-0.047868
13	9672	0.295831	-0.0224751	0.124243	-0.047868
14	10416	0.279324	-0.0224751	0.109445	-0.047868
15	11160	0.280475	-0.0224751	0.10859	-0.047868
16	11904	0.28248	-0.0224751	0.107242	-0.047868
17	12648	0.264822	-0.0224751	0.106288	-0.047868
18	13392	0.268965	-0.0224751	0.108459	-0.047868
19	14136	0.270182	-0.0224751	0.107965	-0.047868
20	14880	0.280968	-0.0224751	0.114016	-0.047868
21	15624	0.295042	-0.0224751	0.124802	-0.047868
22	16368	0.287051	-0.0224751	0.11691	-0.047868
23	17112	0.290406	-0.0224751	0.118686	-0.047868
24	17856	0.280376	-0.0224751	0.113523	-0.047868
25	18600	0.278962	-0.0224751	0.119113	-0.047868
26	19344	0.278863	-0.0224751	0.110859	-0.047868
27	20088	0.280935	-0.0224751	0.113687	-0.047868
28	20832	0.287018	-0.0224751	0.116285	-0.047868
29	21576	0.263671	-0.0224751	0.104118	-0.047868
30	22320	0.267781	-0.0224751	0.117074	-0.047868
31	23064	0.264427	-0.0224751	0.101586	-0.047868
32	23808	0.266598	-0.0224751	0.113358	-0.047868
33	24552	0.268307	-0.0224751	0.0988895	-0.047868
34	25296	0.289945	-0.0224751	0.101619	-0.047868
35	26040	0.274227	-0.0224751	0.107933	-0.047868
36	26784	0.273043	-0.0224751	0.104907	-0.047868
37	27528	0.274884	-0.0224751	0.113621	-0.047868
38	28272	0.28031	-0.0224751	0.0947461	-0.047868
39	29016	0.258245	-0.0224751	0.0997444	-0.047868
40	29760	0.267683	-0.0224751	0.115594	-0.047868
41	30504	0.27883	-0.0224751	0.103756	-0.047868
42	31248	0.260284	-0.0224751	0.114148	-0.047868
43	31992	0.256732	-0.0224751	0.103427	-0.047868
44	32736	0.275082	-0.0224751	0.114016	-0.047868
45	33480	0.274292	-0.0224751	0.11178	-0.047868
46	34224	0.268702	-0.0224751	0.103395	-0.047868
47	34968	0.25397	-0.0224751	0.108031	-0.047868
48	35712	0.251043	-0.0224751	0.102704	-0.047868
49	36456	0.248182	-0.0224751	0.101717	-0.047868
50	37200	0.266565	-0.0224751	0.114148	-0.047868
51	37944	0.278107	-0.0224751	0.104973	-0.047868
52	38688	0.272944	-0.0224751	0.0983304	-0.047868
53	39432	0.272911	-0.0224751	0.106814	-0.047868
54	40176	0.27107	-0.0224751	0.102309	-0.047868
55	40920	0.279389	-0.0224751	0.103099	-0.047868
56	41664	0.266861	-0.0224751	0.123191	-0.047868
57	42408	0.256272	-0.0224751	0.101948	-0.047868
58	43152	0.2786	-0.0224751	0.103	-0.047868
59	43896	0.273372	-0.0224751	0.107406	-0.047868
60	44640	0.269031	-0.0224751	0.107538	-0.047868
61	45384	0.265512	-0.0224751	0.105302	-0.047868
62	46128	0.279883	-0.0224751	0.106551	-0.047868
63	46872	0.265677	-0.0224751	0.108261	-0.047868
64	47616	0.264855	-0.0224751	0.115003	-0.047868
