# Filename	35_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	36588.5 GHz
# DL-100	365872.6 GHz
# Static	-6000 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.256535	-0.0141259	-0.0299825	-0.0350071
1	744	0.245979	-0.0141259	-0.0338299	-0.0350071
2	1488	0.249827	-0.0141259	-0.0375129	-0.0350071
3	2232	0.25864	-0.0141259	-0.0358029	-0.0350071
4	2976	0.250912	-0.0141259	-0.0372827	-0.0350071
5	3720	0.236673	-0.0141259	-0.0316596	-0.0350071
6	4464	0.248215	-0.0141259	-0.0333366	-0.0350071
7	5208	0.2396	-0.0141259	-0.0348164	-0.0350071
8	5952	0.24108	-0.0141259	-0.0301798	-0.0350071
9	6696	0.245289	-0.0141259	-0.0339943	-0.0350071
10	7440	0.23105	-0.0141259	-0.0295221	-0.0350071
11	8184	0.262553	-0.0141259	-0.0308703	-0.0350071
12	8928	0.236443	-0.0141259	-0.0360331	-0.0350071
13	9672	0.237166	-0.0141259	-0.0321199	-0.0350071
14	10416	0.242559	-0.0141259	-0.0379075	-0.0350071
15	11160	0.23151	-0.0141259	-0.0378746	-0.0350071
16	11904	0.225164	-0.0141259	-0.0298838	-0.0350071
17	12648	0.231412	-0.0141259	-0.0413603	-0.0350071
18	13392	0.228353	-0.0141259	-0.0335011	-0.0350071
19	14136	0.227827	-0.0141259	-0.0317911	-0.0350071
20	14880	0.226117	-0.0141259	-0.0332709	-0.0350071
21	15624	0.22398	-0.0141259	-0.0361975	-0.0350071
22	16368	0.222993	-0.0141259	-0.0365264	-0.0350071
23	17112	0.221579	-0.0141259	-0.032942	-0.0350071
24	17856	0.22079	-0.0141259	-0.0350137	-0.0350071
25	18600	0.234601	-0.0141259	-0.0364935	-0.0350071
26	19344	0.232661	-0.0141259	-0.0336655	-0.0350071
27	20088	0.237199	-0.0141259	-0.0330736	-0.0350071
28	20832	0.225197	-0.0141259	-0.0347178	-0.0350071
29	21576	0.230853	-0.0141259	-0.0333695	-0.0350071
30	22320	0.232859	-0.0141259	-0.0296536	-0.0350071
31	23064	0.237561	-0.0141259	-0.0297523	-0.0350071
