# 2016-10-01-Saturday
# map
# fnum, DL-Pro, DL-100, MW f, attn, fpulse
5	365888.5	365872.6	15.9319	44	100
6	365888.5	365872.6	15.9319	44	-100
7	365888.5	365872.6	15.9319	44	-200
8	365888.5	365872.6	15.9319	44	200
# 9	365888.5	365872.6	15.9319	44	0
10	365888.5	365872.6	15.9319	44	0
11	365888.5	365872.6	15.9319	44	-50
12	365888.5	365872.6	15.9319	44	50
13	365888.5	365872.6	15.9319	44	150
14	365888.5	365872.6	15.9319	44	-150
15	365888.5	365872.6	15.9319	44	-300
16	365888.5	365872.6	15.9319	44	300
17	365888.5	365872.6	15.9319	44	400
18	365888.5	365872.6	15.9319	44	-400
19	365888.5	365872.6	15.9319	44	-600
20	365888.5	365872.6	15.9319	44	600
21	365888.5	365872.6	15.9319	44	0
# 22	365888.5	365872.6	15.9319	44	800
23	365888.5	365872.6	15.9319	44	-800
24	365888.5	365872.6	15.9319	44	-1000
25	365888.5	365872.6	15.9319	44	1000
26	365888.5	365872.6	15.9319	44	1500
27	365888.5	365872.6	15.9319	44	-1500
28	365888.5	365872.6	15.9319	44	800
29	365888.5	365872.6	15.9319	44	2000
30	365888.5	365872.6	15.9319	44	-2000
31	365888.5	365872.6	15.9319	44	-4000
32	365888.5	365872.6	15.9319	44	4000
33	365888.5	365872.6	15.9319	44	3000
34	365888.5	365872.6	15.9319	44	-3000
35	365888.5	365872.6	15.9319	44	-6000
36	365888.5	365872.6	15.9319	44	6000
37	365888.5	365872.6	15.9319	50	-100
38	365888.5	365872.6	15.9319	38	-100
39	365888.5	365872.6	15.9319	32	-100
40	365888.5	365872.6	15.9319	26	-100
