# Filename	25_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	36588.5 GHz
# DL-100	365872.6 GHz
# Static	1000 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.242198	-0.0206106	-0.0330078	-0.0401567
1	744	0.227794	-0.0206106	-0.032679	-0.0401567
2	1488	0.240553	-0.0206106	-0.0316596	-0.0401567
3	2232	0.232826	-0.0206106	-0.038335	-0.0401567
4	2976	0.252293	-0.0206106	-0.0276477	-0.0401567
5	3720	0.2274	-0.0206106	-0.0300482	-0.0401567
6	4464	0.233483	-0.0206106	-0.0317911	-0.0401567
7	5208	0.247328	-0.0206106	-0.0348164	-0.0401567
8	5952	0.220034	-0.0206106	-0.0332709	-0.0401567
9	6696	0.244236	-0.0206106	-0.0319884	-0.0401567
10	7440	0.226019	-0.0206106	-0.0346191	-0.0401567
11	8184	0.240948	-0.0206106	-0.0295221	-0.0401567
12	8928	0.245026	-0.0206106	-0.0310348	-0.0401567
13	9672	0.242296	-0.0206106	-0.0342245	-0.0401567
14	10416	0.23299	-0.0206106	-0.0317253	-0.0401567
15	11160	0.23618	-0.0206106	-0.0340272	-0.0401567
16	11904	0.237693	-0.0206106	-0.03748	-0.0401567
17	12648	0.246999	-0.0206106	-0.0294235	-0.0401567
18	13392	0.244434	-0.0206106	-0.0319226	-0.0401567
19	14136	0.261698	-0.0206106	-0.023603	-0.0401567
20	14880	0.238843	-0.0206106	-0.0358029	-0.0401567
21	15624	0.234075	-0.0206106	-0.0335339	-0.0401567
22	16368	0.246736	-0.0206106	-0.0319226	-0.0401567
23	17112	0.241935	-0.0206106	-0.0267927	-0.0401567
24	17856	0.217666	-0.0206106	-0.0350137	-0.0401567
25	18600	0.246473	-0.0206106	-0.0342903	-0.0401567
26	19344	0.25203	-0.0206106	-0.0316267	-0.0401567
27	20088	0.245091	-0.0206106	-0.0335339	-0.0401567
28	20832	0.256403	-0.0206106	-0.0353097	-0.0401567
29	21576	0.231576	-0.0206106	-0.0329749	-0.0401567
30	22320	0.254792	-0.0206106	-0.0286014	-0.0401567
31	23064	0.2323	-0.0206106	-0.0370196	-0.0401567
32	23808	0.245354	-0.0206106	-0.033238	-0.0401567
33	24552	0.23858	-0.0206106	-0.0309361	-0.0401567
34	25296	0.238811	-0.0206106	-0.0295879	-0.0401567
35	26040	0.255549	-0.0206106	-0.0312978	-0.0401567
36	26784	0.232563	-0.0206106	-0.0342903	-0.0401567
37	27528	0.246966	-0.0206106	-0.0347835	-0.0401567
38	28272	0.251011	-0.0206106	-0.0334353	-0.0401567
39	29016	0.243842	-0.0206106	-0.0368552	-0.0401567
40	29760	0.259659	-0.0206106	-0.0262008	-0.0401567
41	30504	0.249037	-0.0206106	-0.0315938	-0.0401567
42	31248	0.246407	-0.0206106	-0.0261022	-0.0401567
43	31992	0.222434	-0.0206106	-0.0369539	-0.0401567
44	32736	0.239238	-0.0206106	-0.0324159	-0.0401567
45	33480	0.240027	-0.0206106	-0.0274833	-0.0401567
46	34224	0.244302	-0.0206106	-0.0286342	-0.0401567
47	34968	0.25568	-0.0206106	-0.033797	-0.0401567
48	35712	0.262224	-0.0206106	-0.0317253	-0.0401567
49	36456	0.233746	-0.0206106	-0.0353097	-0.0401567
50	37200	0.240225	-0.0206106	-0.0320213	-0.0401567
51	37944	0.226446	-0.0206106	-0.0356385	-0.0401567
52	38688	0.230096	-0.0206106	-0.0324159	-0.0401567
53	39432	0.236311	-0.0206106	-0.0347178	-0.0401567
54	40176	0.231642	-0.0206106	-0.0337641	-0.0401567
55	40920	0.234075	-0.0206106	-0.0287329	-0.0401567
56	41664	0.231543	-0.0206106	-0.0295879	-0.0401567
57	42408	0.231905	-0.0206106	-0.0340601	-0.0401567
58	43152	0.251339	-0.0206106	-0.0294235	-0.0401567
59	43896	0.244894	-0.0206106	-0.0280752	-0.0401567
60	44640	0.247328	-0.0206106	-0.032942	-0.0401567
61	45384	0.243118	-0.0206106	-0.0302455	-0.0401567
62	46128	0.25522	-0.0206106	-0.0359673	-0.0401567
63	46872	0.248478	-0.0206106	-0.0311005	-0.0401567
64	47616	0.259626	-0.0206106	-0.0326132	-0.0401567
65	48360	0.256798	-0.0206106	-0.0292919	-0.0401567
66	49104	0.254134	-0.0206106	-0.0320542	-0.0401567
67	49848	0.258311	-0.0206106	-0.0285027	-0.0401567
68	50592	0.266696	-0.0206106	-0.0320213	-0.0401567
69	51336	0.255384	-0.0206106	-0.0262995	-0.0401567
70	52080	0.247755	-0.0206106	-0.0340272	-0.0401567
71	52824	0.269228	-0.0206106	-0.0356385	-0.0401567
72	53568	0.244565	-0.0206106	-0.0311992	-0.0401567
73	54312	0.268702	-0.0206106	-0.0287987	-0.0401567
74	55056	0.250156	-0.0206106	-0.0277135	-0.0401567
75	55800	0.239337	-0.0206106	-0.0290946	-0.0401567
76	56544	0.244302	-0.0206106	-0.0301798	-0.0401567
77	57288	0.238317	-0.0206106	-0.0283383	-0.0401567
78	58032	0.255976	-0.0206106	-0.0335668	-0.0401567
79	58776	0.262553	-0.0206106	-0.029555	-0.0401567
80	59520	0.242132	-0.0206106	-0.0326132	-0.0401567
81	60264	0.219705	-0.0206106	-0.0338299	-0.0401567
82	61008	0.237791	-0.0206106	-0.0309032	-0.0401567
83	61752	0.231445	-0.0206106	-0.0294892	-0.0401567
84	62496	0.234963	-0.0206106	-0.0288315	-0.0401567
85	63240	0.244072	-0.0206106	-0.0273518	-0.0401567
86	63984	0.238843	-0.0206106	-0.0350466	-0.0401567
87	64728	0.248807	-0.0206106	-0.0377431	-0.0401567
88	65472	0.268307	-0.0206106	-0.0337641	-0.0401567
89	66216	0.244072	-0.0206106	-0.033797	-0.0401567
90	66960	0.254332	-0.0206106	-0.0355399	-0.0401567
91	67704	0.239896	-0.0206106	-0.030969	-0.0401567
92	68448	0.249531	-0.0206106	-0.0300482	-0.0401567
93	69192	0.254134	-0.0206106	-0.0311663	-0.0401567
94	69936	0.247656	-0.0206106	-0.0328434	-0.0401567
95	70680	0.244138	-0.0206106	-0.0335668	-0.0401567
96	71424	0.254463	-0.0206106	-0.0305744	-0.0401567
97	72168	0.24371	-0.0206106	-0.0249841	-0.0401567
98	72912	0.235884	-0.0206106	-0.0382363	-0.0401567
99	73656	0.225493	-0.0206106	-0.0322186	-0.0401567
100	74400	0.237265	-0.0206106	-0.031824	-0.0401567
101	75144	0.215594	-0.0206106	-0.0277464	-0.0401567
102	75888	0.22717	-0.0206106	-0.0319226	-0.0401567
103	76632	0.229011	-0.0206106	-0.030673	-0.0401567
104	77376	0.233746	-0.0206106	-0.0298838	-0.0401567
105	78120	0.195502	-0.0206106	-0.0339285	-0.0401567
106	78864	0.194647	-0.0206106	-0.0265954	-0.0401567
107	79608	0.204677	-0.0206106	-0.0292919	-0.0401567
108	80352	0.200862	-0.0206106	-0.031528	-0.0401567
109	81096	0.203362	-0.0206106	-0.0363948	-0.0401567
110	81840	0.197771	-0.0206106	-0.0314623	-0.0401567
111	82584	0.194582	-0.0206106	-0.0380719	-0.0401567
112	83328	0.192378	-0.0206106	-0.0312321	-0.0401567
113	84072	0.196653	-0.0206106	-0.0342574	-0.0401567
114	84816	0.197508	-0.0206106	-0.0359016	-0.0401567
115	85560	0.215496	-0.0206106	-0.03577	-0.0401567
116	86304	0.176989	-0.0206106	-0.0333366	-0.0401567
117	87048	0.196818	-0.0206106	-0.0342903	-0.0401567
