# Filename	18_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	36588.5 GHz
# DL-100	365872.6 GHz
# Static	-400 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.251208	-0.0239187	-0.0300811	-0.0412288
1	744	0.225427	-0.0239187	-0.0269243	-0.0412288
2	1488	0.233582	-0.0239187	-0.0307388	-0.0412288
3	2232	0.207341	-0.0239187	-0.038039	-0.0412288
4	2976	0.219277	-0.0239187	-0.0316267	-0.0412288
5	3720	0.203164	-0.0239187	-0.0374471	-0.0412288
6	4464	0.231017	-0.0239187	-0.0347835	-0.0412288
7	5208	0.211385	-0.0239187	-0.0315609	-0.0412288
8	5952	0.226315	-0.0239187	-0.0385981	-0.0412288
9	6696	0.230918	-0.0239187	-0.0323501	-0.0412288
10	7440	0.200271	-0.0239187	-0.0373156	-0.0412288
11	8184	0.210399	-0.0239187	-0.0403409	-0.0412288
12	8928	0.18202	-0.0239187	-0.032087	-0.0412288
13	9672	0.200369	-0.0239187	-0.0345862	-0.0412288
14	10416	0.201454	-0.0239187	-0.0376773	-0.0412288
15	11160	0.199153	-0.0239187	-0.0370525	-0.0412288
16	11904	0.199909	-0.0239187	-0.0327118	-0.0412288
17	12648	0.190044	-0.0239187	-0.0338957	-0.0412288
18	13392	0.186821	-0.0239187	-0.0348164	-0.0412288
19	14136	0.1835	-0.0239187	-0.0351452	-0.0412288
20	14880	0.175049	-0.0239187	-0.0348822	-0.0412288
21	15624	0.17278	-0.0239187	-0.0341258	-0.0412288
22	16368	0.187051	-0.0239187	-0.030969	-0.0412288
23	17112	0.197574	-0.0239187	-0.0341587	-0.0412288
24	17856	0.195174	-0.0239187	-0.0359673	-0.0412288
25	18600	0.203099	-0.0239187	-0.0334353	-0.0412288
26	19344	0.176824	-0.0239187	-0.0390584	-0.0412288
27	20088	0.179948	-0.0239187	-0.0351781	-0.0412288
28	20832	0.136213	-0.0239187	-0.0358687	-0.0412288
29	21576	0.190866	-0.0239187	-0.0384007	-0.0412288
30	22320	0.176627	-0.0239187	-0.0379075	-0.0412288
31	23064	0.189715	-0.0239187	-0.03577	-0.0412288
32	23808	0.176627	-0.0239187	-0.037184	-0.0412288
33	24552	0.162651	-0.0239187	-0.0343889	-0.0412288
34	25296	0.17814	-0.0239187	-0.0363291	-0.0412288
35	26040	0.193036	-0.0239187	-0.0364935	-0.0412288
36	26784	0.191984	-0.0239187	-0.0360002	-0.0412288
37	27528	0.201553	-0.0239187	-0.0372169	-0.0412288
38	28272	0.211254	-0.0239187	-0.0281081	-0.0412288
39	29016	0.203855	-0.0239187	-0.0312649	-0.0412288
40	29760	0.183171	-0.0239187	-0.0355399	-0.0412288
41	30504	0.193464	-0.0239187	-0.0407684	-0.0412288
42	31248	0.205236	-0.0239187	-0.0355727	-0.0412288
43	31992	0.195206	-0.0239187	-0.0362304	-0.0412288
44	32736	0.19228	-0.0239187	-0.0373156	-0.0412288
45	33480	0.216318	-0.0239187	-0.0311663	-0.0412288
