# Filename	2016-10-01\34_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365888.5 GHz
# DL-100	365872.6 GHz
# Static	-3000 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.264263	-0.0199365	-0.0303113	-0.0417944
1	744	0.254134	-0.0199365	-0.0292919	-0.0417944
2	1488	0.24986	-0.0199365	-0.0321857	-0.0417944
3	2232	0.237528	-0.0199365	-0.0354741	-0.0417944
4	2976	0.230096	-0.0199365	-0.0403738	-0.0417944
5	3720	0.218488	-0.0199365	-0.042018	-0.0417944
6	4464	0.242296	-0.0199365	-0.0370196	-0.0417944
7	5208	0.236903	-0.0199365	-0.0344876	-0.0417944
8	5952	0.241014	-0.0199365	-0.0378088	-0.0417944
9	6696	0.223158	-0.0199365	-0.0361646	-0.0417944
10	7440	0.238416	-0.0199365	-0.0381377	-0.0417944
11	8184	0.244401	-0.0199365	-0.0386967	-0.0417944
12	8928	0.244499	-0.0199365	-0.0317253	-0.0417944
13	9672	0.23858	-0.0199365	-0.0368552	-0.0417944
14	10416	0.226676	-0.0199365	-0.0334682	-0.0417944
15	11160	0.230228	-0.0199365	-0.0352439	-0.0417944
16	11904	0.239994	-0.0199365	-0.0329749	-0.0417944
17	12648	0.240849	-0.0199365	-0.0346191	-0.0417944
18	13392	0.215364	-0.0199365	-0.0317582	-0.0417944
19	14136	0.236278	-0.0199365	-0.0285027	-0.0417944
20	14880	0.219475	-0.0199365	-0.0374471	-0.0417944
21	15624	0.214345	-0.0199365	-0.0364606	-0.0417944
22	16368	0.234996	-0.0199365	-0.0363619	-0.0417944
23	17112	0.232891	-0.0199365	-0.0350795	-0.0417944
24	17856	0.234273	-0.0199365	-0.0373156	-0.0417944
25	18600	0.221546	-0.0199365	-0.0345862	-0.0417944
26	19344	0.235884	-0.0199365	-0.0315609	-0.0417944
27	20088	0.222303	-0.0199365	-0.0412288	-0.0417944
28	20832	0.236969	-0.0199365	-0.0343889	-0.0417944
29	21576	0.227104	-0.0199365	-0.0344218	-0.0417944
30	22320	0.230063	-0.0199365	-0.0346849	-0.0417944
31	23064	0.243381	-0.0199365	-0.0356714	-0.0417944
32	23808	0.245026	-0.0199365	-0.0397819	-0.0417944
33	24552	0.242395	-0.0199365	-0.0362304	-0.0417944
34	25296	0.244138	-0.0199365	-0.0303771	-0.0417944
35	26040	0.231741	-0.0199365	-0.0368881	-0.0417944
36	26784	0.215627	-0.0199365	-0.0358358	-0.0417944
37	27528	0.24348	-0.0199365	-0.0358358	-0.0417944
38	28272	0.220659	-0.0199365	-0.0373813	-0.0417944
39	29016	0.225197	-0.0199365	-0.038894	-0.0417944
40	29760	0.248182	-0.0199365	-0.0358029	-0.0417944
41	30504	0.251175	-0.0199365	-0.0347178	-0.0417944
42	31248	0.25032	-0.0199365	-0.0371183	-0.0417944
43	31992	0.241507	-0.0199365	-0.0362304	-0.0417944
44	32736	0.249991	-0.0199365	-0.0369867	-0.0417944
45	33480	0.257357	-0.0199365	-0.0348493	-0.0417944
46	34224	0.245289	-0.0199365	-0.0359016	-0.0417944
47	34968	0.251372	-0.0199365	-0.0318897	-0.0417944
48	35712	0.27107	-0.0199365	-0.0343889	-0.0417944
49	36456	0.258672	-0.0199365	-0.0351781	-0.0417944
50	37200	0.261632	-0.0199365	-0.0409657	-0.0417944
51	37944	0.249333	-0.0199365	-0.0347178	-0.0417944
52	38688	0.258607	-0.0199365	-0.0318569	-0.0417944
53	39432	0.273898	-0.0199365	-0.0355727	-0.0417944
54	40176	0.263243	-0.0199365	-0.0388611	-0.0417944
55	40920	0.262586	-0.0199365	-0.0326132	-0.0417944
56	41664	0.249925	-0.0199365	-0.0345205	-0.0417944
57	42408	0.264098	-0.0199365	-0.0352439	-0.0417944
58	43152	0.25328	-0.0199365	-0.0396832	-0.0417944
59	43896	0.24907	-0.0199365	-0.0333695	-0.0417944
60	44640	0.25397	-0.0199365	-0.0278779	-0.0417944
61	45384	0.246111	-0.0199365	-0.0346849	-0.0417944
62	46128	0.245026	-0.0199365	-0.0358687	-0.0417944
63	46872	0.265808	-0.0199365	-0.0364935	-0.0417944
64	47616	0.259034	-0.0199365	-0.0327447	-0.0417944
65	48360	0.245848	-0.0199365	-0.0317253	-0.0417944
