# Filename	2016-10-01\10_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	36588.5 GHz
# DL-100	365872.6 GHz
# Static	0 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.244105	-0.0220443	-0.024162	-0.0406369
1	744	0.209018	-0.0220443	-0.0254774	-0.0406369
2	1488	0.235193	-0.0220443	-0.0314294	-0.0406369
3	2232	0.221777	-0.0220443	-0.0233399	-0.0406369
4	2976	0.253148	-0.0220443	-0.0190979	-0.0406369
5	3720	0.247328	-0.0220443	-0.0244909	-0.0406369
6	4464	0.242362	-0.0220443	-0.0246882	-0.0406369
7	5208	0.241737	-0.0220443	-0.0205448	-0.0406369
8	5952	0.236706	-0.0220443	-0.0214327	-0.0406369
9	6696	0.259232	-0.0220443	-0.0208079	-0.0406369
10	7440	0.266367	-0.0220443	-0.023899	-0.0406369
11	8184	0.252129	-0.0220443	-0.0287329	-0.0406369
12	8928	0.245618	-0.0220443	-0.0142311	-0.0406369
13	9672	0.258081	-0.0220443	-0.0186375	-0.0406369
14	10416	0.242428	-0.0220443	-0.0184731	-0.0406369
15	11160	0.269886	-0.0220443	-0.0177497	-0.0406369
16	11904	0.259692	-0.0220443	-0.0195583	-0.0406369
17	12648	0.249432	-0.0220443	-0.0246553	-0.0406369
18	13392	0.247854	-0.0220443	-0.0248855	-0.0406369
19	14136	0.27107	-0.0220443	-0.0157438	-0.0406369
20	14880	0.24838	-0.0220443	-0.0242278	-0.0406369
21	15624	0.248807	-0.0220443	-0.0187362	-0.0406369
22	16368	0.251898	-0.0220443	-0.0213011	-0.0406369
23	17112	0.26104	-0.0220443	-0.026727	-0.0406369
24	17856	0.252359	-0.0220443	-0.0217286	-0.0406369
25	18600	0.248643	-0.0220443	-0.0214656	-0.0406369
26	19344	0.230195	-0.0220443	-0.0189006	-0.0406369
27	20088	0.228058	-0.0220443	-0.0282725	-0.0406369
28	20832	0.239534	-0.0220443	-0.0226823	-0.0406369
29	21576	0.230294	-0.0220443	-0.0257405	-0.0406369
30	22320	0.226907	-0.0220443	-0.0211367	-0.0406369
31	23064	0.219376	-0.0220443	-0.0224192	-0.0406369
32	23808	0.234075	-0.0220443	-0.0229453	-0.0406369
33	24552	0.221218	-0.0220443	-0.0264968	-0.0406369
34	25296	0.234075	-0.0220443	-0.0245895	-0.0406369
35	26040	0.231214	-0.0220443	-0.0249512	-0.0406369
36	26784	0.212832	-0.0220443	-0.0220903	-0.0406369
37	27528	0.204151	-0.0220443	-0.0241949	-0.0406369
38	28272	0.247097	-0.0220443	-0.0238661	-0.0406369
39	29016	0.233253	-0.0220443	-0.022189	-0.0406369
40	29760	0.227071	-0.0220443	-0.0231755	-0.0406369
41	30504	0.222928	-0.0220443	-0.0280094	-0.0406369
42	31248	0.246374	-0.0220443	-0.0239647	-0.0406369
43	31992	0.236278	-0.0220443	-0.0212025	-0.0406369
44	32736	0.254167	-0.0220443	-0.0174208	-0.0406369
45	33480	0.255516	-0.0220443	-0.0195912	-0.0406369
46	34224	0.237298	-0.0220443	-0.0183416	-0.0406369
47	34968	0.249794	-0.0220443	-0.0141982	-0.0406369
48	35712	0.26104	-0.0220443	-0.017388	-0.0406369
49	36456	0.253773	-0.0220443	-0.0264968	-0.0406369
50	37200	0.262553	-0.0220443	-0.0206435	-0.0406369
51	37944	0.247262	-0.0220443	-0.0224192	-0.0406369
52	38688	0.247919	-0.0220443	-0.0244909	-0.0406369
53	39432	0.244269	-0.0220443	-0.0194925	-0.0406369
54	40176	0.274391	-0.0220443	-0.0246553	-0.0406369
55	40920	0.234075	-0.0220443	-0.0216957	-0.0406369
56	41664	0.263605	-0.0220443	-0.0215313	-0.0406369
57	42408	0.240192	-0.0220443	-0.0192294	-0.0406369
58	43152	0.247558	-0.0220443	-0.0210709	-0.0406369
59	43896	0.224375	-0.0220443	-0.0186704	-0.0406369
60	44640	0.236476	-0.0220443	-0.0240634	-0.0406369
61	45384	0.24325	-0.0220443	-0.0195254	-0.0406369
62	46128	0.260251	-0.0220443	-0.0204462	-0.0406369
63	46872	0.228485	-0.0220443	-0.0274504	-0.0406369
64	47616	0.244434	-0.0220443	-0.0172564	-0.0406369
65	48360	0.251701	-0.0220443	-0.0192294	-0.0406369
66	49104	0.258804	-0.0220443	-0.0184074	-0.0406369
67	49848	0.230294	-0.0220443	-0.0144284	-0.0406369
68	50592	0.254233	-0.0220443	-0.0222876	-0.0406369
69	51336	0.247196	-0.0220443	-0.0225178	-0.0406369
70	52080	0.250583	-0.0220443	-0.017092	-0.0406369
71	52824	0.247064	-0.0220443	-0.0212025	-0.0406369
72	53568	0.248084	-0.0220443	-0.0224192	-0.0406369
73	54312	0.257554	-0.0220443	-0.0166645	-0.0406369
74	55056	0.238547	-0.0220443	-0.0186047	-0.0406369
75	55800	0.254003	-0.0220443	-0.0257733	-0.0406369
76	56544	0.236739	-0.0220443	-0.0198542	-0.0406369
77	57288	0.228814	-0.0220443	-0.018802	-0.0406369
78	58032	0.244697	-0.0220443	-0.0262008	-0.0406369
79	58776	0.251734	-0.0220443	-0.0205777	-0.0406369
80	59520	0.227203	-0.0220443	-0.0183416	-0.0406369
