# Filename	2_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365824.8 GHz
# DL-100	365808.9 GHz
# Static	0 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.490 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.018 V ; MW: +0.018 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.291556	-0.00670398	-0.00324788	-0.0234057
1	744	0.303691	-0.00670398	-0.00877237	-0.0234057
2	1488	0.292444	-0.00670398	-0.00919987	-0.0234057
3	2232	0.285013	-0.00670398	-0.00577994	-0.0234057
4	2976	0.303789	-0.00670398	-0.00462901	-0.0234057
5	3720	0.309873	-0.00670398	-0.00232713	-0.0234057
6	4464	0.294648	-0.00670398	-0.00499073	-0.0234057
7	5208	0.292148	-0.00670398	-0.00380691	-0.0234057
8	5952	0.288137	-0.00670398	-0.00387268	-0.0234057
9	6696	0.290669	-0.00670398	0.000566646	-0.0234057
10	7440	0.292313	-0.00670398	-0.0072926	-0.0234057
11	8184	0.30231	-0.00670398	-0.000255451	-0.0234057
12	8928	0.28327	-0.00670398	-0.0104823	-0.0234057
13	9672	0.308788	-0.00670398	-0.00041987	-0.0234057
14	10416	0.288301	-0.00670398	-0.00663492	-0.0234057
15	11160	0.284552	-0.00670398	-0.00453035	-0.0234057
16	11904	0.308294	-0.00670398	-0.0103837	-0.0234057
17	12648	0.283204	-0.00670398	-0.00702953	-0.0234057
18	13392	0.270116	-0.00670398	-0.00834488	-0.0234057
19	14136	0.302638	-0.00670398	-0.0127513	-0.0234057
20	14880	0.292247	-0.00670398	-2.52634E-5	-0.0234057
21	15624	0.300073	-0.00670398	-0.00719395	-0.0234057
22	16368	0.280803	-0.00670398	-0.01285	-0.0234057
23	17112	0.282941	-0.00670398	-0.00906833	-0.0234057
24	17856	0.296982	-0.00670398	-0.00864084	-0.0234057
25	18600	0.282744	-0.00670398	-0.00282039	-0.0234057
26	19344	0.253214	-0.00670398	-0.00433305	-0.0234057
27	20088	0.302244	-0.00670398	-0.0103837	-0.0234057
28	20832	0.295601	-0.00670398	-0.00383979	-0.0234057
29	21576	0.285637	-0.00670398	-0.00430017	-0.0234057
30	22320	0.28248	-0.00670398	-0.00347807	-0.0234057
31	23064	0.284421	-0.00670398	-0.00456324	-0.0234057
32	23808	0.28715	-0.00670398	-0.00962736	-0.0234057
33	24552	0.297114	-0.00670398	-0.00864084	-0.0234057
34	25296	0.306617	-0.00670398	-0.00804893	-0.0234057
35	26040	0.299679	-0.00670398	-0.00785163	-0.0234057
36	26784	0.304447	-0.00670398	-0.00601013	-0.0234057
37	27528	0.291556	-0.00670398	-0.00558264	-0.0234057
38	28272	0.29422	-0.00670398	-0.00860796	-0.0234057
39	29016	0.306584	-0.00670398	-0.0101535	-0.0234057
40	29760	0.282185	-0.00670398	-0.00360961	-0.0234057
41	30504	0.309347	-0.00670398	-0.00841065	-0.0234057
42	31248	0.318488	-0.00670398	-0.00357672	-0.0234057
43	31992	0.292411	-0.00670398	-0.00584571	-0.0234057
44	32736	0.287084	-0.00670398	-0.00528668	-0.0234057
45	33480	0.288235	-0.00670398	-0.0136392	-0.0234057
46	34224	0.291195	-0.00670398	-0.00591148	-0.0234057
47	34968	0.294417	-0.00670398	-0.00916698	-0.0234057
48	35712	0.280442	-0.00670398	-0.0042344	-0.0234057
49	36456	0.281099	-0.00670398	-0.00656916	-0.0234057
50	37200	0.293299	-0.00670398	-0.000880244	-0.0234057
51	37944	0.290899	-0.00670398	-0.0110414	-0.0234057
52	38688	0.285966	-0.00670398	-0.00446459	-0.0234057
53	39432	0.268768	-0.00670398	-0.00663492	-0.0234057
54	40176	0.274424	-0.00670398	-0.00765432	-0.0234057
55	40920	0.251504	-0.00670398	-0.00916698	-0.0234057
56	41664	0.271892	-0.00670398	-0.0119621	-0.0234057
57	42408	0.263441	-0.00670398	-0.00798316	-0.0234057
58	43152	0.277581	-0.00670398	-0.0152176	-0.0234057
59	43896	0.260646	-0.00670398	-0.0132117	-0.0234057
60	44640	0.281395	-0.00670398	-0.0142311	-0.0234057
61	45384	0.254759	-0.00670398	-0.00929852	-0.0234057
62	46128	0.245157	-0.00670398	-0.0116333	-0.0234057
63	46872	0.25009	-0.00670398	-0.0163357	-0.0234057
64	47616	0.256897	-0.00670398	-0.00910121	-0.0234057
65	48360	0.273865	-0.00670398	-0.0136063	-0.0234057
66	49104	0.272155	-0.00670398	-0.00919987	-0.0234057
67	49848	0.270248	-0.00670398	-0.0139351	-0.0234057
68	50592	0.255285	-0.00670398	-0.0113044	-0.0234057
69	51336	0.283467	-0.00670398	-0.00844354	-0.0234057
70	52080	0.271925	-0.00670398	-0.00998908	-0.0234057
71	52824	0.260843	-0.00670398	-0.00725972	-0.0234057
72	53568	0.274029	-0.00670398	-0.0110742	-0.0234057
73	54312	0.276101	-0.00670398	-0.012554	-0.0234057
74	55056	0.271629	-0.00670398	-0.00854219	-0.0234057
75	55800	0.264657	-0.00670398	-0.00785163	-0.0234057
76	56544	0.282382	-0.00670398	-0.00742414	-0.0234057
77	57288	0.272451	-0.00670398	-0.00906833	-0.0234057
78	58032	0.268505	-0.00670398	-0.0152834	-0.0234057
79	58776	0.261928	-0.00670398	-0.0112715	-0.0234057
80	59520	0.304414	-0.00670398	-0.0110742	-0.0234057
81	60264	0.282546	-0.00670398	-0.00614166	-0.0234057
82	61008	0.283401	-0.00670398	-0.00949582	-0.0234057
83	61752	0.275641	-0.00670398	-0.0116004	-0.0234057
84	62496	0.267387	-0.00670398	-0.00929852	-0.0234057
85	63240	0.272878	-0.00670398	-0.0143955	-0.0234057
86	63984	0.269031	-0.00670398	-0.0102193	-0.0234057
87	64728	0.255351	-0.00670398	-0.0108769	-0.0234057
88	65472	0.249531	-0.00670398	-0.0119292	-0.0234057
89	66216	0.263704	-0.00670398	-0.00397133	-0.0234057
90	66960	0.249103	-0.00670398	-0.0091341	-0.0234057
91	67704	0.264888	-0.00670398	-0.00821335	-0.0234057
92	68448	0.272648	-0.00670398	-0.0081147	-0.0234057
93	69192	0.256535	-0.00670398	-0.0109427	-0.0234057
94	69936	0.266006	-0.00670398	-0.0165001	-0.0234057
95	70680	0.259264	-0.00670398	-0.0149217	-0.0234057
96	71424	0.279192	-0.00670398	-0.00936428	-0.0234057
97	72168	0.26446	-0.00670398	-0.00989043	-0.0234057
98	72912	0.257226	-0.00670398	-0.0133761	-0.0234057
99	73656	0.247262	-0.00670398	-0.00972601	-0.0234057
100	74400	0.249827	-0.00670398	-0.0103179	-0.0234057
101	75144	0.247919	-0.00670398	-0.0134748	-0.0234057
102	75888	0.248215	-0.00670398	-0.0138365	-0.0234057
103	76632	0.273865	-0.00670398	-0.0138365	-0.0234057
104	77376	0.248939	-0.00670398	-0.00775297	-0.0234057
105	78120	0.261303	-0.00670398	-0.00492496	-0.0234057
106	78864	0.248774	-0.00670398	-0.0141324	-0.0234057
107	79608	0.243053	-0.00670398	-0.00821335	-0.0234057
108	80352	0.220823	-0.00670398	-0.0136063	-0.0234057
109	81096	0.249958	-0.00670398	-0.0157766	-0.0234057
110	81840	0.237133	-0.00670398	-0.00989043	-0.0234057
111	82584	0.253839	-0.00670398	-0.0148559	-0.0234057
112	83328	0.232201	-0.00670398	-0.0117648	-0.0234057
113	84072	0.241967	-0.00670398	-0.0139023	-0.0234057
114	84816	0.258541	-0.00670398	-0.0140338	-0.0234057
115	85560	0.245289	-0.00670398	-0.0122909	-0.0234057
116	86304	0.25374	-0.00670398	-0.0120936	-0.0234057
117	87048	0.236147	-0.00670398	-0.00916698	-0.0234057
118	87792	0.227926	-0.00670398	-0.0124883	-0.0234057
119	88536	0.258245	-0.00670398	-0.00716106	-0.0234057
120	89280	0.262224	-0.00670398	-0.0114031	-0.0234057
121	90024	0.245124	-0.00670398	-0.0149874	-0.0234057
122	90768	0.245979	-0.00670398	-0.00946294	-0.0234057
123	91512	0.233418	-0.00670398	-0.0143955	-0.0234057
124	92256	0.250287	-0.00670398	-0.0123238	-0.0234057
125	93000	0.239008	-0.00670398	-0.0135734	-0.0234057
126	93744	0.249991	-0.00670398	-0.0128171	-0.0234057
127	94488	0.23664	-0.00670398	-0.0136392	-0.0234057
128	95232	0.259823	-0.00670398	-0.0125869	-0.0234057
129	95976	0.233714	-0.00670398	-0.0185389	-0.0234057
130	96720	0.23299	-0.00670398	-0.0074899	-0.0234057
131	97464	0.234601	-0.00670398	-0.0134419	-0.0234057
132	98208	0.244006	-0.00670398	-0.0135405	-0.0234057
133	98952	0.222599	-0.00670398	-0.00989043	-0.0234057
134	99696	0.245815	-0.00670398	-0.0159082	-0.0234057
135	100440	0.249761	-0.00670398	-0.0116333	-0.0234057
136	101184	0.243151	-0.00670398	-0.0125869	-0.0234057
137	101928	0.228386	-0.00670398	-0.0156451	-0.0234057
138	102672	0.2298	-0.00670398	-0.010022	-0.0234057
139	103416	0.234536	-0.00670398	-0.0162041	-0.0234057
140	104160	0.223224	-0.00670398	-0.0158753	-0.0234057
141	104904	0.235719	-0.00670398	-0.00702953	-0.0234057
142	105648	0.228189	-0.00670398	-0.0108441	-0.0234057
143	106392	0.231083	-0.00670398	-0.0128829	-0.0234057
144	107136	0.228912	-0.00670398	-0.0120279	-0.0234057
145	107880	0.235818	-0.00670398	-0.0141653	-0.0234057
146	108624	0.215167	-0.00670398	-0.0100877	-0.0234057
147	109368	0.247591	-0.00670398	-0.0122581	-0.0234057
148	110112	0.230031	-0.00670398	-0.0135405	-0.0234057
149	110856	0.230655	-0.00670398	-0.0115675	-0.0234057
150	111600	0.240718	-0.00670398	-0.0146586	-0.0234057
151	111042	0.230557	-0.00670398	-0.0159082	-0.0234057
152	110298	0.226874	-0.00670398	-0.0130473	-0.0234057
153	109554	0.229735	-0.00670398	-0.00929852	-0.0234057
154	108810	0.22638	-0.00670398	-0.0163028	-0.0234057
155	108066	0.233418	-0.00670398	-0.0091341	-0.0234057
156	107322	0.197015	-0.00670398	-0.0108769	-0.0234057
157	106578	0.212503	-0.00670398	-0.0124554	-0.0234057
158	105834	0.231543	-0.00670398	-0.0172235	-0.0234057
159	105090	0.220165	-0.00670398	-0.0101206	-0.0234057
160	104346	0.243875	-0.00670398	-0.0148888	-0.0234057
161	103602	0.209774	-0.00670398	-0.0167632	-0.0234057
162	102858	0.207472	-0.00670398	-0.0200515	-0.0234057
163	102114	0.215627	-0.00670398	-0.0133104	-0.0234057
164	101370	0.225295	-0.00670398	-0.0140667	-0.0234057
165	100626	0.220264	-0.00670398	-0.0127184	-0.0234057
166	99882	0.233286	-0.00670398	-0.0172235	-0.0234057
167	99138	0.239764	-0.00670398	-0.0141653	-0.0234057
168	98394	0.250057	-0.00670398	-0.0123567	-0.0234057
169	97650	0.230195	-0.00670398	-0.0138694	-0.0234057
170	96906	0.229274	-0.00670398	-0.0081147	-0.0234057
171	96162	0.238153	-0.00670398	-0.00716106	-0.0234057
172	95418	0.236015	-0.00670398	-0.0138694	-0.0234057
173	94674	0.246801	-0.00670398	-0.0114031	-0.0234057
174	93930	0.233812	-0.00670398	-0.0163028	-0.0234057
175	93186	0.242855	-0.00670398	-0.00959447	-0.0234057
176	92442	0.244401	-0.00670398	-0.0109427	-0.0234057
177	91698	0.228617	-0.00670398	-0.0150861	-0.0234057
178	90954	0.230688	-0.00670398	-0.0110742	-0.0234057
179	90210	0.227597	-0.00670398	-0.0155793	-0.0234057
180	89466	0.248643	-0.00670398	-0.0153163	-0.0234057
181	88722	0.244204	-0.00670398	-0.0102521	-0.0234057
182	87978	0.243908	-0.00670398	-0.0154478	-0.0234057
183	87234	0.243118	-0.00670398	-0.0133761	-0.0234057
184	86490	0.244598	-0.00670398	-0.0120279	-0.0234057
185	85746	0.237068	-0.00670398	-0.00745702	-0.0234057
186	85002	0.221283	-0.00670398	-0.0150861	-0.0234057
187	84258	0.24279	-0.00670398	-0.0121923	-0.0234057
188	83514	0.233023	-0.00670398	-0.0173222	-0.0234057
189	82770	0.231313	-0.00670398	-0.00827912	-0.0234057
190	82026	0.261106	-0.00670398	-0.0136392	-0.0234057
191	81282	0.246966	-0.00670398	-0.0150861	-0.0234057
192	80538	0.240915	-0.00670398	-0.00837777	-0.0234057
193	79794	0.228485	-0.00670398	-0.0160726	-0.0234057
194	79050	0.247064	-0.00670398	-0.0208408	-0.0234057
195	78306	0.236936	-0.00670398	-0.0134748	-0.0234057
196	77562	0.223059	-0.00670398	-0.0125211	-0.0234057
197	76818	0.237397	-0.00670398	-0.016237	-0.0234057
198	76074	0.243579	-0.00670398	-0.00735837	-0.0234057
199	75330	0.240126	-0.00670398	-0.0186047	-0.0234057
200	74586	0.243151	-0.00670398	-0.00992331	-0.0234057
201	73842	0.251833	-0.00670398	-0.0107783	-0.0234057
202	73098	0.22911	-0.00670398	-0.0141982	-0.0234057
203	72354	0.233714	-0.00670398	-0.0140667	-0.0234057
204	71610	0.245946	-0.00670398	-0.0197227	-0.0234057
205	70866	0.236081	-0.00670398	-0.00758856	-0.0234057
206	70122	0.260317	-0.00670398	-0.00696376	-0.0234057
207	69378	0.230655	-0.00670398	-0.0157109	-0.0234057
208	68634	0.233878	-0.00670398	-0.015678	-0.0234057
209	67890	0.252852	-0.00670398	-0.0126527	-0.0234057
210	67146	0.24861	-0.00670398	-0.0126527	-0.0234057
211	66402	0.239764	-0.00670398	-0.0170591	-0.0234057
212	65658	0.255384	-0.00670398	-0.0154478	-0.0234057
213	64914	0.24029	-0.00670398	-0.0171578	-0.0234057
214	64170	0.261961	-0.00670398	-0.0171906	-0.0234057
215	63426	0.246012	-0.00670398	-0.0123238	-0.0234057
216	62682	0.247591	-0.00670398	-0.0179799	-0.0234057
217	61938	0.247919	-0.00670398	-0.00416863	-0.0234057
218	61194	0.260777	-0.00670398	-0.0136392	-0.0234057
219	60450	0.244894	-0.00670398	-0.00896968	-0.0234057
220	59706	0.23812	-0.00670398	-0.0172893	-0.0234057
221	58962	0.241967	-0.00670398	-0.0160397	-0.0234057
222	58218	0.237429	-0.00670398	-0.0162699	-0.0234057
223	57474	0.251833	-0.00670398	-0.00739125	-0.0234057
224	56730	0.260218	-0.00670398	-0.00972601	-0.0234057
225	55986	0.252129	-0.00670398	-0.00860796	-0.0234057
226	55242	0.251438	-0.00670398	-0.0138694	-0.0234057
227	54498	0.24496	-0.00670398	-0.0034123	-0.0234057
228	53754	0.238646	-0.00670398	-0.00936428	-0.0234057
229	53010	0.248248	-0.00670398	-0.0132117	-0.0234057
230	52266	0.261566	-0.00670398	-0.00919987	-0.0234057
231	51522	0.248511	-0.00670398	-0.008312	-0.0234057
232	50778	0.233516	-0.00670398	-0.0091341	-0.0234057
233	50034	0.238087	-0.00670398	-0.0127513	-0.0234057
234	49290	0.252688	-0.00670398	-0.0100548	-0.0234057
235	48546	0.260481	-0.00670398	-0.0107783	-0.0234057
236	47802	0.237101	-0.00670398	-0.0116333	-0.0234057
237	47058	0.229669	-0.00670398	-0.0106468	-0.0234057
238	46314	0.242461	-0.00670398	-0.0142311	-0.0234057
239	45570	0.227301	-0.00670398	-0.0131788	-0.0234057
240	44826	0.23253	-0.00670398	-0.0161055	-0.0234057
241	44082	0.228945	-0.00670398	-0.0122581	-0.0234057
242	43338	0.231214	-0.00670398	-0.0178812	-0.0234057
243	42594	0.229636	-0.00670398	-0.0115017	-0.0234057
244	41850	0.255812	-0.00670398	-0.0141982	-0.0234057
245	41106	0.240488	-0.00670398	-0.0159082	-0.0234057
246	40362	0.235884	-0.00670398	-0.0154149	-0.0234057
247	39618	0.22056	-0.00670398	-0.015119	-0.0234057
248	38874	0.228945	-0.00670398	-0.0148888	-0.0234057
249	38130	0.211977	-0.00670398	-0.0145271	-0.0234057
250	37386	0.240915	-0.00670398	-0.0172564	-0.0234057
251	36642	0.219738	-0.00670398	-0.0177497	-0.0234057
252	35898	0.215726	-0.00670398	-0.021893	-0.0234057
253	35154	0.239172	-0.00670398	-0.0125211	-0.0234057
254	34410	0.219541	-0.00670398	-0.0138365	-0.0234057
255	33666	0.223421	-0.00670398	-0.0107454	-0.0234057
256	32922	0.214312	-0.00670398	-0.012554	-0.0234057
257	32178	0.227137	-0.00670398	-0.00864084	-0.0234057
258	31434	0.230951	-0.00670398	-0.00923275	-0.0234057
259	30690	0.234305	-0.00670398	-0.00919987	-0.0234057
260	29946	0.232036	-0.00670398	-0.0130144	-0.0234057
261	29202	0.243842	-0.00670398	-0.0156122	-0.0234057
262	28458	0.240356	-0.00670398	-0.0121594	-0.0234057
263	27714	0.241606	-0.00670398	-0.00781874	-0.0234057
264	26970	0.203	-0.00670398	-0.0161055	-0.0234057
265	26226	0.226643	-0.00670398	-0.0131459	-0.0234057
266	25482	0.223717	-0.00670398	-0.00962736	-0.0234057
267	24738	0.245091	-0.00670398	-0.0132117	-0.0234057
268	23994	0.227992	-0.00670398	-0.0112387	-0.0234057
269	23250	0.217041	-0.00670398	-0.0166645	-0.0234057
270	22506	0.23059	-0.00670398	-0.0127842	-0.0234057
271	21762	0.22033	-0.00670398	-0.00893679	-0.0234057
272	21018	0.209445	-0.00670398	-0.0103508	-0.0234057
273	20274	0.219014	-0.00670398	-0.016533	-0.0234057
274	19530	0.2152	-0.00670398	-0.00699665	-0.0234057
275	18786	0.237923	-0.00670398	-0.0146915	-0.0234057
276	18042	0.242132	-0.00670398	-0.0118635	-0.0234057
277	17298	0.208952	-0.00670398	-0.0156451	-0.0234057
278	16554	0.208755	-0.00670398	-0.014264	-0.0234057
279	15810	0.202803	-0.00670398	-0.0154149	-0.0234057
280	15066	0.230392	-0.00670398	-0.008312	-0.0234057
281	14322	0.207045	-0.00670398	-0.0150861	-0.0234057
282	13578	0.2347	-0.00670398	-0.0158424	-0.0234057
283	12834	0.224901	-0.00670398	-0.00992331	-0.0234057
284	12090	0.2396	-0.00670398	-0.0130473	-0.0234057
