# Filename	2016-10-01\12_delay.txt
# Date	2016-10-01
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	36588.5 GHz
# DL-100	365872.6 GHz
# Static	50 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.015 V ; MW: +0.015 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.244105	-0.0179075	-0.0274833	-0.036796
1	744	0.272517	-0.0179075	-0.0210709	-0.036796
2	1488	0.270938	-0.0179075	-0.0253787	-0.036796
3	2232	0.249037	-0.0179075	-0.018802	-0.036796
4	2976	0.250583	-0.0179075	-0.0234386	-0.036796
5	3720	0.243184	-0.0179075	-0.0266941	-0.036796
6	4464	0.255812	-0.0179075	-0.0226494	-0.036796
7	5208	0.25055	-0.0179075	-0.0245566	-0.036796
8	5952	0.255516	-0.0179075	-0.0240634	-0.036796
9	6696	0.252523	-0.0179075	-0.0272531	-0.036796
10	7440	0.259495	-0.0179075	-0.0221232	-0.036796
11	8184	0.229472	-0.0179075	-0.0225178	-0.036796
12	8928	0.236344	-0.0179075	-0.0249512	-0.036796
13	9672	0.237429	-0.0179075	-0.0210052	-0.036796
14	10416	0.230655	-0.0179075	-0.0245895	-0.036796
15	11160	0.258245	-0.0179075	-0.0274175	-0.036796
16	11904	0.238679	-0.0179075	-0.0221561	-0.036796
17	12648	0.240455	-0.0179075	-0.0299496	-0.036796
18	13392	0.234799	-0.0179075	-0.0242607	-0.036796
19	14136	0.215989	-0.0179075	-0.0242607	-0.036796
20	14880	0.204611	-0.0179075	-0.0253787	-0.036796
21	15624	0.2274	-0.0179075	-0.0260364	-0.036796
22	16368	0.219343	-0.0179075	-0.0311992	-0.036796
23	17112	0.202474	-0.0179075	-0.0256747	-0.036796
24	17856	0.20665	-0.0179075	-0.0206435	-0.036796
25	18600	0.190899	-0.0179075	-0.0252801	-0.036796
26	19344	0.207669	-0.0179075	-0.0276477	-0.036796
27	20088	0.176364	-0.0179075	-0.0286014	-0.036796
28	20832	0.21053	-0.0179075	-0.0248855	-0.036796
29	21576	0.180442	-0.0179075	-0.0288315	-0.036796
30	22320	0.213424	-0.0179075	-0.0268914	-0.036796
31	23064	0.202309	-0.0179075	-0.0297523	-0.036796
32	23808	0.205269	-0.0179075	-0.0270229	-0.036796
33	24552	0.21497	-0.0179075	-0.0246224	-0.036796
34	25296	0.199383	-0.0179075	-0.0210381	-0.036796
35	26040	0.204052	-0.0179075	-0.029259	-0.036796
36	26784	0.222566	-0.0179075	-0.0195912	-0.036796
37	27528	0.221645	-0.0179075	-0.0322186	-0.036796
38	28272	0.214575	-0.0179075	-0.0281081	-0.036796
39	29016	0.235424	-0.0179075	-0.0266612	-0.036796
40	29760	0.220823	-0.0179075	-0.025872	-0.036796
41	30504	0.211648	-0.0179075	-0.0266941	-0.036796
42	31248	0.232398	-0.0179075	-0.0339943	-0.036796
43	31992	0.21714	-0.0179075	-0.0229453	-0.036796
44	32736	0.217568	-0.0179075	-0.0228138	-0.036796
45	33480	0.208853	-0.0179075	-0.0295221	-0.036796
46	34224	0.223717	-0.0179075	-0.027845	-0.036796
47	34968	0.231642	-0.0179075	-0.0239318	-0.036796
48	35712	0.212997	-0.0179075	-0.0247539	-0.036796
49	36456	0.233516	-0.0179075	-0.0282396	-0.036796
50	37200	0.224802	-0.0179075	-0.0308375	-0.036796
51	37944	0.217666	-0.0179075	-0.0262337	-0.036796
52	38688	0.189715	-0.0179075	-0.0281081	-0.036796
