# Filename	14_delay.txt
# Date	2016-09-26
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365856.7 GHz
# DL-100	365840.7 GHz
# Static	-350 mV Pulsed
# MWOn	On
# MWf	15931.9 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.406 V ; IR: +0.050 V ; Oven: -0.050 V ; Vis: -0.005 V ; MW: +0.005 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.260909	-0.0268947	0.0282878	-0.0540535
1	744	0.253214	-0.0268947	0.0295373	-0.0540535
2	1488	0.23082	-0.0268947	0.0362457	-0.0540535
3	2232	0.24131	-0.0268947	0.0260517	-0.0540535
4	2976	0.236969	-0.0268947	0.0173703	-0.0540535
5	3720	0.222566	-0.0268947	0.0182911	-0.0540535
6	4464	0.248215	-0.0268947	0.0193433	-0.0540535
7	5208	0.239567	-0.0268947	0.0137531	-0.0540535
8	5952	0.250419	-0.0268947	0.0279918	-0.0540535
9	6696	0.236377	-0.0268947	0.0166469	-0.0540535
10	7440	0.222007	-0.0268947	0.0221056	-0.0540535
11	8184	0.230327	-0.0268947	0.0212177	-0.0540535
12	8928	0.231642	-0.0268947	0.0264134	-0.0540535
13	9672	0.235818	-0.0268947	0.0172388	-0.0540535
14	10416	0.239008	-0.0268947	0.0263805	-0.0540535
15	11160	0.231609	-0.0268947	0.0234538	-0.0540535
16	11904	0.232431	-0.0268947	0.0187843	-0.0540535
17	12648	0.230261	-0.0268947	0.0200668	-0.0540535
18	13392	0.235029	-0.0268947	0.0216781	-0.0540535
19	14136	0.21862	-0.0268947	0.00842589	-0.0540535
20	14880	0.215266	-0.0268947	0.0162851	-0.0540535
21	15624	0.220856	-0.0268947	0.0182253	-0.0540535
22	16368	0.23812	-0.0268947	0.0255255	-0.0540535
23	17112	0.23937	-0.0268947	0.0275972	-0.0540535
24	17856	0.235785	-0.0268947	0.0267751	-0.0540535
25	18600	0.232859	-0.0268947	0.018028	-0.0540535
26	19344	0.218784	-0.0268947	0.0341082	-0.0540535
27	20088	0.229373	-0.0268947	0.0174361	-0.0540535
28	20832	0.231477	-0.0268947	0.0204614	-0.0540535
29	21576	0.235226	-0.0268947	0.0206258	-0.0540535
30	22320	0.24519	-0.0268947	0.0346672	-0.0540535
31	23064	0.234404	-0.0268947	0.0295045	-0.0540535
32	23808	0.23618	-0.0268947	0.0249665	-0.0540535
33	24552	0.23687	-0.0268947	0.0208231	-0.0540535
34	25296	0.225328	-0.0268947	0.0161865	-0.0540535
35	26040	0.249597	-0.0268947	0.0251967	-0.0540535
36	26784	0.232267	-0.0268947	0.0270711	-0.0540535
37	27528	0.233714	-0.0268947	0.0254926	-0.0540535
38	28272	0.246275	-0.0268947	0.0258215	-0.0540535
39	29016	0.220757	-0.0268947	0.0171072	-0.0540535
40	29760	0.227433	-0.0268947	0.0126679	-0.0540535
