# Filename	14_delay.txt
# Date	2016-10-04
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365824.8 GHz
# DL-100	365808.9 GHz
# Static	-300 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	32 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.480 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.010 V ; MW: +0.010 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.301093	-0.029282	-0.0377431	-0.0571742
1	744	0.27791	-0.029282	-0.0414918	-0.0571742
2	1488	0.288301	-0.029282	-0.0476082	-0.0571742
3	2232	0.262947	-0.029282	-0.0439581	-0.0571742
4	2976	0.276496	-0.029282	-0.0437279	-0.0571742
5	3720	0.278469	-0.029282	-0.0449446	-0.0571742
6	4464	0.275772	-0.029282	-0.0456352	-0.0571742
7	5208	0.271168	-0.029282	-0.0399463	-0.0571742
8	5952	0.272286	-0.029282	-0.0473452	-0.0571742
9	6696	0.273141	-0.029282	-0.0488578	-0.0571742
10	7440	0.27005	-0.029282	-0.0462929	-0.0571742
11	8184	0.270083	-0.029282	-0.043991	-0.0571742
12	8928	0.264953	-0.029282	-0.051061	-0.0571742
13	9672	0.256436	-0.029282	-0.0452406	-0.0571742
14	10416	0.268669	-0.029282	-0.046819	-0.0571742
15	11160	0.280902	-0.029282	-0.0407684	-0.0571742
16	11904	0.270478	-0.029282	-0.0459969	-0.0571742
17	12648	0.277318	-0.029282	-0.0447145	-0.0571742
18	13392	0.272122	-0.029282	-0.0455366	-0.0571742
19	14136	0.274786	-0.029282	-0.0486934	-0.0571742
20	14880	0.270642	-0.029282	-0.0401436	-0.0571742
21	15624	0.27278	-0.029282	-0.0432347	-0.0571742
22	16368	0.282316	-0.029282	-0.0489236	-0.0571742
23	17112	0.28156	-0.029282	-0.0468519	-0.0571742
24	17856	0.272418	-0.029282	-0.0516858	-0.0571742
25	18600	0.284947	-0.029282	-0.0510282	-0.0571742
26	19344	0.28156	-0.029282	-0.0428072	-0.0571742
27	20088	0.265381	-0.029282	-0.0501403	-0.0571742
28	20832	0.259955	-0.029282	-0.0437279	-0.0571742
29	21576	0.27005	-0.029282	-0.0507322	-0.0571742
30	22320	0.266334	-0.029282	-0.0526066	-0.0571742
31	23064	0.277877	-0.029282	-0.0473452	-0.0571742
32	23808	0.276167	-0.029282	-0.0477069	-0.0571742
33	24552	0.273964	-0.029282	-0.0487592	-0.0571742
34	25296	0.267683	-0.029282	-0.0470492	-0.0571742
35	26040	0.270872	-0.029282	-0.0406697	-0.0571742
36	26784	0.280211	-0.029282	-0.0462929	-0.0571742
37	27528	0.267551	-0.029282	-0.0464573	-0.0571742
38	28272	0.274588	-0.029282	-0.0497457	-0.0571742
39	29016	0.273536	-0.029282	-0.0450433	-0.0571742
40	29760	0.273799	-0.029282	-0.0434649	-0.0571742
41	30504	0.269064	-0.029282	-0.0463586	-0.0571742
42	31248	0.259758	-0.029282	-0.0471479	-0.0571742
43	31992	0.252951	-0.029282	-0.0445829	-0.0571742
44	32736	0.269557	-0.029282	-0.0436293	-0.0571742
45	33480	0.27495	-0.029282	-0.0464902	-0.0571742
46	34224	0.269689	-0.029282	-0.0438595	-0.0571742
47	34968	0.271103	-0.029282	-0.0419851	-0.0571742
48	35712	0.288893	-0.029282	-0.0453064	-0.0571742
49	36456	0.27255	-0.029282	-0.0453721	-0.0571742
50	37200	0.264986	-0.029282	-0.0467204	-0.0571742
51	37944	0.289156	-0.029282	-0.0526724	-0.0571742
52	38688	0.278765	-0.029282	-0.0409657	-0.0571742
53	39432	0.263802	-0.029282	-0.0444185	-0.0571742
54	40176	0.272648	-0.029282	-0.0432018	-0.0571742
55	40920	0.282744	-0.029282	-0.0456681	-0.0571742
56	41664	0.286723	-0.029282	-0.0456352	-0.0571742
57	42408	0.287413	-0.029282	-0.0463586	-0.0571742
58	43152	0.28396	-0.029282	-0.0451091	-0.0571742
59	43896	0.274391	-0.029282	-0.0425112	-0.0571742
60	44640	0.27472	-0.029282	-0.0436622	-0.0571742
61	45384	0.271727	-0.029282	-0.0394859	-0.0571742
62	46128	0.272714	-0.029282	-0.0445829	-0.0571742
63	46872	0.271037	-0.029282	-0.0462929	-0.0571742
64	47616	0.252655	-0.029282	-0.045964	-0.0571742
65	48360	0.274095	-0.029282	-0.0448131	-0.0571742
66	49104	0.27518	-0.029282	-0.045964	-0.0571742
67	49848	0.275147	-0.029282	-0.0443527	-0.0571742
68	50592	0.284947	-0.029282	-0.0463258	-0.0571742
69	51336	0.268834	-0.029282	-0.0475096	-0.0571742
70	52080	0.277811	-0.029282	-0.046556	-0.0571742
71	52824	0.275312	-0.029282	-0.0496142	-0.0571742
72	53568	0.288301	-0.029282	-0.0484303	-0.0571742
73	54312	0.281856	-0.029282	-0.0511268	-0.0571742
74	55056	0.276364	-0.029282	-0.0507322	-0.0571742
75	55800	0.290965	-0.029282	-0.0504691	-0.0571742
76	56544	0.298002	-0.029282	-0.048233	-0.0571742
77	57288	0.292379	-0.029282	-0.0475754	-0.0571742
78	58032	0.284026	-0.029282	-0.0508637	-0.0571742
79	58776	0.288761	-0.029282	-0.0402094	-0.0571742
80	59520	0.279652	-0.029282	-0.0446816	-0.0571742
81	60264	0.299712	-0.029282	-0.0513241	-0.0571742
82	61008	0.287906	-0.029282	-0.0482988	-0.0571742
83	61752	0.283138	-0.029282	-0.0483974	-0.0571742
84	62496	0.279126	-0.029282	-0.0514228	-0.0571742
85	63240	0.285868	-0.029282	-0.0505678	-0.0571742
86	63984	0.279291	-0.029282	-0.0475096	-0.0571742
87	64728	0.282744	-0.029282	-0.0433004	-0.0571742
88	65472	0.282908	-0.029282	-0.0504691	-0.0571742
89	66216	0.273306	-0.029282	-0.0523764	-0.0571742
90	66960	0.273372	-0.029282	-0.0509624	-0.0571742
91	67704	0.287084	-0.029282	-0.0447473	-0.0571742
92	68448	0.279718	-0.029282	-0.0444843	-0.0571742
93	69192	0.263835	-0.029282	-0.0461613	-0.0571742
94	69936	0.284552	-0.029282	-0.0474109	-0.0571742
95	70680	0.278074	-0.029282	-0.0443527	-0.0571742
96	71424	0.275246	-0.029282	-0.0469506	-0.0571742
97	72168	0.262092	-0.029282	-0.0423139	-0.0571742
98	72912	0.273273	-0.029282	-0.0459312	-0.0571742
99	73656	0.270544	-0.029282	-0.046819	-0.0571742
100	74400	0.272023	-0.029282	-0.0421166	-0.0571742
101	75144	0.261533	-0.029282	-0.0489565	-0.0571742
102	75888	0.272878	-0.029282	-0.0456352	-0.0571742
103	76632	0.266893	-0.029282	-0.0459969	-0.0571742
104	77376	0.271497	-0.029282	-0.0443856	-0.0571742
105	78120	0.275246	-0.029282	-0.0487263	-0.0571742
106	78864	0.272944	-0.029282	-0.0454379	-0.0571742
107	79608	0.266729	-0.029282	-0.0403409	-0.0571742
108	80352	0.279225	-0.029282	-0.04455	-0.0571742
109	81096	0.290701	-0.029282	-0.047115	-0.0571742
110	81840	0.264888	-0.029282	-0.0463915	-0.0571742
111	82584	0.272418	-0.029282	-0.0436951	-0.0571742
112	83328	0.282119	-0.029282	-0.0450433	-0.0571742
113	84072	0.277811	-0.029282	-0.0491209	-0.0571742
114	84816	0.277153	-0.029282	-0.0458983	-0.0571742
115	85560	0.27107	-0.029282	-0.0457667	-0.0571742
116	86304	0.274687	-0.029282	-0.0538562	-0.0571742
117	87048	0.280902	-0.029282	-0.0465888	-0.0571742
118	87792	0.276068	-0.029282	-0.0488578	-0.0571742
119	88536	0.276561	-0.029282	-0.0469834	-0.0571742
120	89280	0.276923	-0.029282	-0.0436951	-0.0571742
121	90024	0.284848	-0.029282	-0.0459969	-0.0571742
122	90768	0.27084	-0.029282	-0.0491209	-0.0571742
123	91512	0.288038	-0.029282	-0.0503376	-0.0571742
124	92256	0.288334	-0.029282	-0.0472465	-0.0571742
125	93000	0.290406	-0.029282	-0.0495155	-0.0571742
126	93744	0.273602	-0.029282	-0.046819	-0.0571742
127	94488	0.29376	-0.029282	-0.0492524	-0.0571742
128	95232	0.280113	-0.029282	-0.0489565	-0.0571742
129	95976	0.290208	-0.029282	-0.0483317	-0.0571742
130	96720	0.27199	-0.029282	-0.0504034	-0.0571742
131	97464	0.272747	-0.029282	-0.0554675	-0.0571742
132	98208	0.282776	-0.029282	-0.0456352	-0.0571742
133	98952	0.269426	-0.029282	-0.0511926	-0.0571742
134	99696	0.285045	-0.029282	-0.0529683	-0.0571742
135	100440	0.283664	-0.029282	-0.0504691	-0.0571742
136	101184	0.278436	-0.029282	-0.0468848	-0.0571742
137	101928	0.263704	-0.029282	-0.0476411	-0.0571742
138	102672	0.284519	-0.029282	-0.0532971	-0.0571742
139	103416	0.265216	-0.029282	-0.0403409	-0.0571742
140	104160	0.273306	-0.029282	-0.047115	-0.0571742
141	104904	0.277153	-0.029282	-0.0455037	-0.0571742
142	105648	0.270182	-0.029282	-0.0448789	-0.0571742
143	106392	0.28544	-0.029282	-0.0392557	-0.0571742
144	107136	0.271727	-0.029282	-0.0475425	-0.0571742
145	107880	0.29274	-0.029282	-0.0509953	-0.0571742
146	108624	0.264263	-0.029282	-0.0468848	-0.0571742
147	109368	0.271366	-0.029282	-0.0466875	-0.0571742
148	110112	0.276397	-0.029282	-0.0474109	-0.0571742
149	110856	0.265184	-0.029282	-0.0519818	-0.0571742
150	111600	0.274029	-0.029282	-0.0455694	-0.0571742
151	111042	0.285144	-0.029282	-0.0451419	-0.0571742
152	110298	0.282513	-0.029282	-0.0414918	-0.0571742
153	109554	0.278074	-0.029282	-0.0505349	-0.0571742
154	108810	0.267189	-0.029282	-0.0407684	-0.0571742
155	108066	0.273898	-0.029282	-0.0412616	-0.0571742
156	107322	0.292083	-0.029282	-0.0464573	-0.0571742
157	106578	0.28054	-0.029282	-0.0433004	-0.0571742
158	105834	0.262355	-0.029282	-0.0475754	-0.0571742
159	105090	0.267716	-0.029282	-0.04626	-0.0571742
160	104346	0.27643	-0.029282	-0.0452077	-0.0571742
161	103602	0.27712	-0.029282	-0.0464573	-0.0571742
162	102858	0.270971	-0.029282	-0.0495484	-0.0571742
163	102114	0.283105	-0.029282	-0.050502	-0.0571742
164	101370	0.283664	-0.029282	-0.0422153	-0.0571742
165	100626	0.285144	-0.029282	-0.0451419	-0.0571742
166	99882	0.277318	-0.029282	-0.0414261	-0.0571742
167	99138	0.270708	-0.029282	-0.0492524	-0.0571742
168	98394	0.263243	-0.029282	-0.0525079	-0.0571742
169	97650	0.294154	-0.029282	-0.0511268	-0.0571742
170	96906	0.259429	-0.029282	-0.0484632	-0.0571742
171	96162	0.267387	-0.029282	-0.0501403	-0.0571742
172	95418	0.266236	-0.029282	-0.0487263	-0.0571742
173	94674	0.269426	-0.029282	-0.0461942	-0.0571742
174	93930	0.273405	-0.029282	-0.047115	-0.0571742
175	93186	0.274358	-0.029282	-0.0412288	-0.0571742
176	92442	0.279126	-0.029282	-0.0539548	-0.0571742
177	91698	0.269853	-0.029282	-0.04626	-0.0571742
178	90954	0.273306	-0.029282	-0.0426099	-0.0571742
179	90210	0.287676	-0.029282	-0.0517845	-0.0571742
180	89466	0.289616	-0.029282	-0.0471479	-0.0571742
181	88722	0.286657	-0.029282	-0.0503376	-0.0571742
182	87978	0.28544	-0.029282	-0.044287	-0.0571742
183	87234	0.291721	-0.029282	-0.0441225	-0.0571742
184	86490	0.291984	-0.029282	-0.0406369	-0.0571742
185	85746	0.282974	-0.029282	-0.0426099	-0.0571742
186	85002	0.285473	-0.029282	-0.0456023	-0.0571742
