# Filename	2016-10-04\20_delay.txt
# Date	2016-10-04
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365824.8 GHz
# DL-100	365808.9 GHz
# Static	700 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	32 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.490 V ; IR: +0.065 V ; Oven: -0.065 V ; Vis: -0.010 V ; MW: +0.010 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.213293	-0.0262929	-0.0465231	-0.0544711
1	744	0.20665	-0.0262929	-0.0433991	-0.0544711
2	1488	0.213161	-0.0262929	-0.0487921	-0.0544711
3	2232	0.205631	-0.0262929	-0.0396503	-0.0544711
4	2976	0.211188	-0.0262929	-0.0502389	-0.0544711
5	3720	0.213852	-0.0262929	-0.0467861	-0.0544711
6	4464	0.200797	-0.0262929	-0.0470492	-0.0544711
7	5208	0.208952	-0.0262929	-0.0407684	-0.0544711
8	5952	0.200862	-0.0262929	-0.045964	-0.0544711
9	6696	0.200632	-0.0262929	-0.0412616	-0.0544711
10	7440	0.208031	-0.0262929	-0.0413603	-0.0544711
11	8184	0.196884	-0.0262929	-0.0486276	-0.0544711
12	8928	0.202013	-0.0262929	-0.0450104	-0.0544711
13	9672	0.196555	-0.0262929	-0.0438266	-0.0544711
14	10416	0.196949	-0.0262929	-0.0427085	-0.0544711
15	11160	0.194417	-0.0262929	-0.0412616	-0.0544711
16	11904	0.185637	-0.0262929	-0.0384994	-0.0544711
17	12648	0.186426	-0.0262929	-0.0494168	-0.0544711
18	13392	0.183335	-0.0262929	-0.0428401	-0.0544711
19	14136	0.183598	-0.0262929	-0.0369539	-0.0544711
20	14880	0.175279	-0.0262929	-0.0495813	-0.0544711
21	15624	0.177022	-0.0262929	-0.0446158	-0.0544711
22	16368	0.175936	-0.0262929	-0.0479042	-0.0544711
23	17112	0.174029	-0.0262929	-0.0472465	-0.0544711
24	17856	0.169031	-0.0262929	-0.0446487	-0.0544711
25	18600	0.191852	-0.0262929	-0.0430703	-0.0544711
26	19344	0.17005	-0.0262929	-0.0488578	-0.0544711
27	20088	0.176528	-0.0262929	-0.0467861	-0.0544711
28	20832	0.177712	-0.0262929	-0.04626	-0.0544711
29	21576	0.181297	-0.0262929	-0.041163	-0.0544711
30	22320	0.174226	-0.0262929	-0.0439252	-0.0544711
31	23064	0.182645	-0.0262929	-0.0441225	-0.0544711
32	23808	0.164986	-0.0262929	-0.0460627	-0.0544711
33	24552	0.182711	-0.0262929	-0.0443198	-0.0544711
34	25296	0.193431	-0.0262929	-0.0491538	-0.0544711
35	26040	0.190307	-0.0262929	-0.0483974	-0.0544711
36	26784	0.177679	-0.0262929	-0.0455694	-0.0544711
37	27528	0.182513	-0.0262929	-0.0447145	-0.0544711
38	28272	0.190471	-0.0262929	-0.0444843	-0.0544711
39	29016	0.190077	-0.0262929	-0.0429716	-0.0544711
40	29760	0.188268	-0.0262929	-0.0413274	-0.0544711
41	30504	0.195404	-0.0262929	-0.0444185	-0.0544711
42	31248	0.208294	-0.0262929	-0.0469177	-0.0544711
43	31992	0.196686	-0.0262929	-0.0377102	-0.0544711
44	32736	0.195765	-0.0262929	-0.0418536	-0.0544711
45	33480	0.193628	-0.0262929	-0.0455037	-0.0544711
46	34224	0.194746	-0.0262929	-0.0407355	-0.0544711
47	34968	0.192444	-0.0262929	-0.0475754	-0.0544711
48	35712	0.220297	-0.0262929	-0.0443856	-0.0544711
49	36456	0.217239	-0.0262929	-0.0450433	-0.0544711
50	37200	0.197212	-0.0262929	-0.0480357	-0.0544711
51	37944	0.218192	-0.0262929	-0.0411301	-0.0544711
52	38688	0.205729	-0.0262929	-0.0433662	-0.0544711
53	39432	0.217239	-0.0262929	-0.0449446	-0.0544711
54	40176	0.201553	-0.0262929	-0.0497457	-0.0544711
55	40920	0.21178	-0.0262929	-0.0397819	-0.0544711
56	41664	0.210991	-0.0262929	-0.0476411	-0.0544711
57	42408	0.208557	-0.0262929	-0.041722	-0.0544711
58	43152	0.21474	-0.0262929	-0.0440568	-0.0544711
59	43896	0.202309	-0.0262929	-0.0441883	-0.0544711
60	44640	0.21908	-0.0262929	-0.0382692	-0.0544711
61	45384	0.218883	-0.0262929	-0.0393215	-0.0544711
62	46128	0.202572	-0.0262929	-0.0456352	-0.0544711
63	46872	0.224013	-0.0262929	-0.0414918	-0.0544711
64	47616	0.216713	-0.0262929	-0.0456352	-0.0544711
65	48360	0.210202	-0.0262929	-0.0433662	-0.0544711
66	49104	0.219047	-0.0262929	-0.0504362	-0.0544711
67	49848	0.216877	-0.0262929	-0.0438266	-0.0544711
68	50592	0.229767	-0.0262929	-0.0439252	-0.0544711
69	51336	0.216351	-0.0262929	-0.047115	-0.0544711
70	52080	0.212471	-0.0262929	-0.0472136	-0.0544711
71	52824	0.219475	-0.0262929	-0.0462271	-0.0544711
72	53568	0.218686	-0.0262929	-0.0452735	-0.0544711
73	54312	0.21691	-0.0262929	-0.0474767	-0.0544711
74	55056	0.217173	-0.0262929	-0.0394859	-0.0544711
75	55800	0.205992	-0.0262929	-0.0426757	-0.0544711
76	56544	0.208623	-0.0262929	-0.0461285	-0.0544711
77	57288	0.207439	-0.0262929	-0.0471479	-0.0544711
78	58032	0.19251	-0.0262929	-0.0491538	-0.0544711
79	58776	0.227334	-0.0262929	-0.0426099	-0.0544711
80	59520	0.206288	-0.0262929	-0.054481	-0.0544711
81	60264	0.200599	-0.0262929	-0.0490551	-0.0544711
82	61008	0.215792	-0.0262929	-0.0477069	-0.0544711
83	61752	0.204414	-0.0262929	-0.043991	-0.0544711
84	62496	0.198528	-0.0262929	-0.0509624	-0.0544711
85	63240	0.207702	-0.0262929	-0.0471807	-0.0544711
86	63984	0.196259	-0.0262929	-0.0452077	-0.0544711
87	64728	0.194516	-0.0262929	-0.0440239	-0.0544711
88	65472	0.209379	-0.0262929	-0.0463915	-0.0544711
89	66216	0.208656	-0.0262929	-0.044846	-0.0544711
90	66960	0.193496	-0.0262929	-0.04797	-0.0544711
91	67704	0.206025	-0.0262929	-0.0485619	-0.0544711
92	68448	0.19376	-0.0262929	-0.0452735	-0.0544711
93	69192	0.197344	-0.0262929	-0.0469834	-0.0544711
94	69936	0.176989	-0.0262929	-0.0475754	-0.0544711
95	70680	0.201882	-0.0262929	-0.0387954	-0.0544711
96	71424	0.205236	-0.0262929	-0.0450762	-0.0544711
97	72168	0.205006	-0.0262929	-0.0467533	-0.0544711
98	72912	0.193628	-0.0262929	-0.0413603	-0.0544711
99	73656	0.188597	-0.0262929	-0.0450433	-0.0544711
100	74400	0.202605	-0.0262929	-0.0470163	-0.0544711
101	75144	0.18692	-0.0262929	-0.0455694	-0.0544711
102	75888	0.190241	-0.0262929	-0.0466875	-0.0544711
103	76632	0.172385	-0.0262929	-0.0483974	-0.0544711
104	77376	0.172615	-0.0262929	-0.0438924	-0.0544711
105	78120	0.186361	-0.0262929	-0.0513241	-0.0544711
106	78864	0.179915	-0.0262929	-0.0459312	-0.0544711
107	79608	0.174424	-0.0262929	-0.0506007	-0.0544711
108	80352	0.177153	-0.0262929	-0.0514228	-0.0544711
109	81096	0.184157	-0.0262929	-0.053626	-0.0544711
110	81840	0.166367	-0.0262929	-0.0443527	-0.0544711
111	82584	0.1786	-0.0262929	-0.0494168	-0.0544711
112	83328	0.184552	-0.0262929	-0.0457339	-0.0544711
113	84072	0.178764	-0.0262929	-0.0449118	-0.0544711
114	84816	0.183894	-0.0262929	-0.0439581	-0.0544711
115	85560	0.191622	-0.0262929	-0.0437608	-0.0544711
116	86304	0.176759	-0.0262929	-0.0525408	-0.0544711
117	87048	0.170576	-0.0262929	-0.0469506	-0.0544711
118	87792	0.180606	-0.0262929	-0.0457339	-0.0544711
119	88536	0.166992	-0.0262929	-0.0456352	-0.0544711
120	89280	0.180902	-0.0262929	-0.04626	-0.0544711
121	90024	0.170478	-0.0262929	-0.0492195	-0.0544711
122	90768	0.179093	-0.0262929	-0.0521133	-0.0544711
123	91512	0.177581	-0.0262929	-0.0486276	-0.0544711
124	92256	0.179784	-0.0262929	-0.0499759	-0.0544711
125	93000	0.169064	-0.0262929	-0.0461942	-0.0544711
126	93744	0.186953	-0.0262929	-0.0513899	-0.0544711
127	94488	0.184815	-0.0262929	-0.0500745	-0.0544711
128	95232	0.173536	-0.0262929	-0.0489565	-0.0544711
129	95976	0.176298	-0.0262929	-0.045405	-0.0544711
130	96720	0.185539	-0.0262929	-0.044287	-0.0544711
131	97464	0.182184	-0.0262929	-0.0464573	-0.0544711
132	98208	0.18419	-0.0262929	-0.0419193	-0.0544711
133	98952	0.190997	-0.0262929	-0.0433662	-0.0544711
134	99696	0.185506	-0.0262929	-0.0469177	-0.0544711
135	100440	0.189583	-0.0262929	-0.0439252	-0.0544711
136	101184	0.172089	-0.0262929	-0.0396503	-0.0544711
137	101928	0.190701	-0.0262929	-0.0492524	-0.0544711
138	102672	0.178567	-0.0262929	-0.0494497	-0.0544711
139	103416	0.178666	-0.0262929	-0.0489236	-0.0544711
140	104160	0.173963	-0.0262929	-0.0455694	-0.0544711
141	104904	0.18373	-0.0262929	-0.0502389	-0.0544711
142	105648	0.183796	-0.0262929	-0.0454379	-0.0544711
143	106392	0.18077	-0.0262929	-0.0464573	-0.0544711
144	107136	0.179751	-0.0262929	-0.0426428	-0.0544711
145	107880	0.192773	-0.0262929	-0.047674	-0.0544711
146	108624	0.187183	-0.0262929	-0.0466546	-0.0544711
147	109368	0.184322	-0.0262929	-0.0462271	-0.0544711
