# 2016-09-27-Tuesday
# DL-Pro & DL-100 Locked delay scan.
# DL-Pro @ 365840.7 GHz & DL-100 @ 365824.8 GHz
# B2 = T2 + 2.050 us
# HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven @ 32 A
# MW On ; f = 15931.6 MHz; Attn = 44 dB (38+6)
# Static -800 mV Pulsed
# Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# +/- 30 mV IR/Oven offset.
# Top: 0 V ; Bot: -0.430 V ; IR: +0.045 V ; Oven: -0.045 V ; Vis: -0.005 V ; MW: +0.005 V
# i, step, norm, norm bkgnd, signal, signal bkgnd
# 4 passes
0	0	0.270149	-0.030502	0.0416715	-0.0526526	
1	744	0.263737	-0.030502	0.0334176	-0.0526526	
2	1488	0.266006	-0.030502	0.0394025	-0.0526526	
3	2232	0.266071	-0.030502	0.0260845	-0.0526526	
4	2976	0.25785	-0.030502	0.0410796	-0.0526526	
5	3720	0.263013	-0.030502	0.0368704	-0.0526526	
6	4464	0.254398	-0.030502	0.0520299	-0.0526526	
7	5208	0.254069	-0.030502	0.0357853	-0.0526526	
8	5952	0.248084	-0.030502	0.0306554	-0.0526526	
9	6696	0.251208	-0.030502	0.0379885	-0.0526526	
10	7440	0.258212	-0.030502	0.0405206	-0.0526526	
11	8184	0.266203	-0.030502	0.0455189	-0.0526526	
12	8928	0.241869	-0.030502	0.0497938	-0.0526526	
13	9672	0.25762	-0.030502	0.0426909	-0.0526526	
14	10416	0.260678	-0.030502	0.0468671	-0.0526526	
15	11160	0.279126	-0.030502	0.0405206	-0.0526526	
16	11904	0.261007	-0.030502	0.0478537	-0.0526526	
17	12648	0.292379	-0.030502	0.0470645	-0.0526526	
18	13392	0.267485	-0.030502	0.0469329	-0.0526526	
19	14136	0.260415	-0.030502	0.0509776	-0.0526526	
20	14880	0.259297	-0.030502	0.0482154	-0.0526526	
21	15624	0.258179	-0.030502	0.0429869	-0.0526526	
22	16368	0.250024	-0.030502	0.0538056	-0.0526526	
23	17112	0.243973	-0.030502	0.0459464	-0.0526526	
24	17856	0.260843	-0.030502	0.0452558	-0.0526526	
25	18600	0.241902	-0.030502	0.0468671	-0.0526526	
26	19344	0.257883	-0.030502	0.0405863	-0.0526526	
27	20088	0.24519	-0.030502	0.0506817	-0.0526526	
28	20832	0.265019	-0.030502	0.0488402	-0.0526526	
29	21576	0.255713	-0.030502	0.0488731	-0.0526526	
30	22320	0.260284	-0.030502	0.0568967	-0.0526526	
31	23064	0.245387	-0.030502	0.0529507	-0.0526526	
32	23808	0.241704	-0.030502	0.0379227	-0.0526526	
33	24552	0.253148	-0.030502	0.0403233	-0.0526526	
34	25296	0.232365	-0.030502	0.0397313	-0.0526526	
35	26040	0.244401	-0.030502	0.0461108	-0.0526526	
36	26784	0.263408	-0.030502	0.0398629	-0.0526526	
37	27528	0.267847	-0.030502	0.0404548	-0.0526526	
38	28272	0.261106	-0.030502	0.0480839	-0.0526526	
39	29016	0.251372	-0.030502	0.0416386	-0.0526526	
40	29760	0.264131	-0.030502	0.0320365	-0.0526526	
41	30504	0.272056	-0.030502	0.0507474	-0.0526526	
42	31248	0.276101	-0.030502	0.0389093	-0.0526526	
43	31992	0.287446	-0.030502	0.0359497	-0.0526526	
44	32736	0.284059	-0.030502	0.0356866	-0.0526526	
45	33480	0.267979	-0.030502	0.0371006	-0.0526526	
46	34224	0.253871	-0.030502	0.0360484	-0.0526526	
47	34968	0.257554	-0.030502	0.041803	-0.0526526	
48	35712	0.262454	-0.030502	0.037002	-0.0526526	
49	36456	0.252753	-0.030502	0.0431184	-0.0526526	
50	37200	0.256305	-0.030502	0.0452887	-0.0526526	
51	37944	0.270313	-0.030502	0.0328586	-0.0526526	
52	38688	0.259922	-0.030502	0.0426251	-0.0526526	
53	39432	0.264822	-0.030502	0.032464	-0.0526526	
54	40176	0.275608	-0.030502	0.0406192	-0.0526526	
55	40920	0.273964	-0.030502	0.0450914	-0.0526526	
56	41664	0.27518	-0.030502	0.0360812	-0.0526526	
57	42408	0.26206	-0.030502	0.039271	-0.0526526	
58	43152	0.270609	-0.030502	0.0399615	-0.0526526	
59	43896	0.267091	-0.030502	0.0445324	-0.0526526	
60	44640	0.264164	-0.030502	0.037561	-0.0526526	
61	45384	0.259659	-0.030502	0.0416057	-0.0526526	
62	46128	0.256995	-0.030502	0.0501555	-0.0526526	
63	46872	0.269623	-0.030502	0.0364758	-0.0526526	
64	47616	0.260382	-0.030502	0.0356537	-0.0526526	
