# Filename	8_delay.txt
# Date	2016-09-24
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365872.6 GHz
# DL-100	365856.7 GHz
# Static	-500 mV Pulsed
# MWOn	On
# MWf	15931.9 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.424 V ; IR: +0.055 V ; Oven: -0.055 V ; Vis: -0.000 V ; MW: +0.000 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.304842	-0.0222449	0.0271368	-0.0439384
1	744	0.287446	-0.0222449	0.0265449	-0.0439384
2	1488	0.281297	-0.0222449	0.0233881	-0.0439384
3	2232	0.295437	-0.0222449	0.0269724	-0.0439384
4	2976	0.288663	-0.0222449	0.0179622	-0.0439384
5	3720	0.289814	-0.0222449	0.0193433	-0.0439384
6	4464	0.284256	-0.0222449	0.0176334	-0.0439384
7	5208	0.275312	-0.0222449	0.0269724	-0.0439384
8	5952	0.272681	-0.0222449	0.0165153	-0.0439384
9	6696	0.26492	-0.0222449	0.0217439	-0.0439384
10	7440	0.266302	-0.0222449	0.0184884	-0.0439384
11	8184	0.268044	-0.0222449	0.015463	-0.0439384
12	8928	0.275345	-0.0222449	0.0209547	-0.0439384
13	9672	0.265315	-0.0222449	0.0202641	-0.0439384
14	10416	0.27176	-0.0222449	0.0196064	-0.0439384
15	11160	0.274095	-0.0222449	0.0152329	-0.0439384
16	11904	0.267946	-0.0222449	0.0217439	-0.0439384
17	12648	0.273766	-0.0222449	0.0136873	-0.0439384
18	13392	0.263572	-0.0222449	0.0142463	-0.0439384
19	14136	0.258705	-0.0222449	0.0171401	-0.0439384
20	14880	0.269195	-0.0222449	0.0189487	-0.0439384
21	15624	0.272352	-0.0222449	0.0145752	-0.0439384
22	16368	0.264	-0.0222449	0.0116156	-0.0439384
23	17112	0.251701	-0.0222449	0.0106291	-0.0439384
24	17856	0.274128	-0.0222449	0.0161865	-0.0439384
25	18600	0.267387	-0.0222449	0.0183239	-0.0439384
26	19344	0.273273	-0.0222449	0.00977413	-0.0439384
27	20088	0.262323	-0.0222449	0.0124048	-0.0439384
28	20832	0.271004	-0.0222449	0.0130954	-0.0439384
29	21576	0.283927	-0.0222449	0.00885338	-0.0439384
30	22320	0.280376	-0.0222449	0.0179293	-0.0439384
31	23064	0.282349	-0.0222449	0.0167784	-0.0439384
32	23808	0.277482	-0.0222449	0.0197708	-0.0439384
33	24552	0.261764	-0.0222449	0.00461136	-0.0439384
34	25296	0.25249	-0.0222449	0.0132269	-0.0439384
35	26040	0.2664	-0.0222449	0.0172717	-0.0439384
36	26784	0.280803	-0.0222449	0.0139504	-0.0439384
37	27528	0.269261	-0.0222449	0.0175347	-0.0439384
38	28272	0.268702	-0.0222449	0.0141806	-0.0439384
39	29016	0.266861	-0.0222449	0.0165482	-0.0439384
40	29760	0.245683	-0.0222449	0.0219412	-0.0439384
41	30504	0.258837	-0.0222449	0.0124048	-0.0439384
42	31248	0.27005	-0.0222449	0.0118458	-0.0439384
43	31992	0.274687	-0.0222449	0.0125364	-0.0439384
44	32736	0.265677	-0.0222449	0.0237498	-0.0439384
45	33480	0.254233	-0.0222449	0.0169757	-0.0439384
46	34224	0.287643	-0.0222449	0.0222371	-0.0439384
47	34968	0.277975	-0.0222449	0.0247363	-0.0439384
48	35712	0.290636	-0.0222449	0.0188172	-0.0439384
49	36456	0.267453	-0.0222449	0.0268409	-0.0439384
50	37200	0.267025	-0.0222449	0.0234867	-0.0439384
51	37944	0.273109	-0.0222449	0.0193762	-0.0439384
52	38688	0.266926	-0.0222449	0.0196393	-0.0439384
53	39432	0.275772	-0.0222449	0.0277287	-0.0439384
54	40176	0.26765	-0.0222449	0.0262818	-0.0439384
55	40920	0.260152	-0.0222449	0.0193762	-0.0439384
56	41664	0.26058	-0.0222449	0.0196393	-0.0439384
57	42408	0.268571	-0.0222449	0.0209218	-0.0439384
58	43152	0.276101	-0.0222449	0.0219412	-0.0439384
59	43896	0.277351	-0.0222449	0.0238155	-0.0439384
60	44640	0.28715	-0.0222449	0.0253282	-0.0439384
61	45384	0.267913	-0.0222449	0.0276301	-0.0439384
62	46128	0.270346	-0.0222449	0.0286166	-0.0439384
63	46872	0.275772	-0.0222449	0.0201654	-0.0439384
64	47616	0.266893	-0.0222449	0.0213164	-0.0439384
65	48360	0.258048	-0.0222449	0.0218425	-0.0439384
66	49104	0.276167	-0.0222449	0.0182582	-0.0439384
67	49848	0.276167	-0.0222449	0.0161865	-0.0439384
68	50592	0.275345	-0.0222449	0.0219741	-0.0439384
69	51336	0.281658	-0.0222449	0.0148054	-0.0439384
70	52080	0.279652	-0.0222449	0.0149369	-0.0439384
71	52824	0.260021	-0.0222449	0.0144436	-0.0439384
