# Filename	2016-09-24\6_delay.txt
# Date	2016-09-24
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365872.6 GHz
# DL-100	365856.7 GHz
# Static	0 mV Pulsed
# MWOn	On
# MWf	15931.9 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.424 V ; IR: +0.055 V ; Oven: -0.055 V ; Vis: -0.000 V ; MW: +0.000 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.323191	-0.022942	0.137692	-0.0434287
1	744	0.314444	-0.022942	0.144598	-0.0434287
2	1488	0.313227	-0.022942	0.127005	-0.0434287
3	2232	0.309544	-0.022942	0.136147	-0.0434287
4	2976	0.30323	-0.022942	0.136542	-0.0434287
5	3720	0.28031	-0.022942	0.127137	-0.0434287
6	4464	0.296555	-0.022942	0.140652	-0.0434287
7	5208	0.284289	-0.022942	0.133977	-0.0434287
8	5952	0.277877	-0.022942	0.132102	-0.0434287
9	6696	0.301356	-0.022942	0.1176	-0.0434287
10	7440	0.289781	-0.022942	0.120527	-0.0434287
11	8184	0.298429	-0.022942	0.11497	-0.0434287
12	8928	0.276331	-0.022942	0.121152	-0.0434287
13	9672	0.2518	-0.022942	0.116877	-0.0434287
14	10416	0.287216	-0.022942	0.121448	-0.0434287
15	11160	0.27347	-0.022942	0.123914	-0.0434287
16	11904	0.258475	-0.022942	0.112471	-0.0434287
17	12648	0.277581	-0.022942	0.121579	-0.0434287
18	13392	0.287084	-0.022942	0.120626	-0.0434287
19	14136	0.283072	-0.022942	0.121711	-0.0434287
20	14880	0.285868	-0.022942	0.127038	-0.0434287
21	15624	0.276989	-0.022942	0.116811	-0.0434287
22	16368	0.293661	-0.022942	0.121218	-0.0434287
23	17112	0.298824	-0.022942	0.125427	-0.0434287
24	17856	0.303	-0.022942	0.114805	-0.0434287
25	18600	0.285309	-0.022942	0.117206	-0.0434287
26	19344	0.287347	-0.022942	0.134273	-0.0434287
27	20088	0.28886	-0.022942	0.118718	-0.0434287
28	20832	0.275378	-0.022942	0.123914	-0.0434287
29	21576	0.298659	-0.022942	0.122237	-0.0434287
30	22320	0.278008	-0.022942	0.118554	-0.0434287
31	23064	0.274457	-0.022942	0.125591	-0.0434287
32	23808	0.264329	-0.022942	0.111254	-0.0434287
33	24552	0.281001	-0.022942	0.121316	-0.0434287
34	25296	0.274555	-0.022942	0.118916	-0.0434287
35	26040	0.282283	-0.022942	0.113556	-0.0434287
36	26784	0.281889	-0.022942	0.118127	-0.0434287
37	27528	0.264394	-0.022942	0.102638	-0.0434287
38	28272	0.259626	-0.022942	0.11668	-0.0434287
39	29016	0.263802	-0.022942	0.12181	-0.0434287
40	29760	0.279652	-0.022942	0.117568	-0.0434287
41	30504	0.27666	-0.022942	0.109873	-0.0434287
42	31248	0.281034	-0.022942	0.111583	-0.0434287
43	31992	0.278436	-0.022942	0.116088	-0.0434287
44	32736	0.268768	-0.022942	0.117008	-0.0434287
45	33480	0.266762	-0.022942	0.123783	-0.0434287
46	34224	0.27791	-0.022942	0.119047	-0.0434287
47	34968	0.277153	-0.022942	0.121514	-0.0434287
48	35712	0.274424	-0.022942	0.128255	-0.0434287
49	36456	0.259527	-0.022942	0.123552	-0.0434287
50	37200	0.278863	-0.022942	0.119573	-0.0434287
51	37944	0.293464	-0.022942	0.136246	-0.0434287
52	38688	0.272582	-0.022942	0.114411	-0.0434287
53	39432	0.281034	-0.022942	0.123454	-0.0434287
54	40176	0.292444	-0.022942	0.122303	-0.0434287
55	40920	0.274621	-0.022942	0.109642	-0.0434287
56	41664	0.277942	-0.022942	0.112109	-0.0434287
57	42408	0.27518	-0.022942	0.130787	-0.0434287
58	43152	0.270215	-0.022942	0.1152	-0.0434287
59	43896	0.271859	-0.022942	0.107933	-0.0434287
60	44640	0.24838	-0.022942	0.104513	-0.0434287
61	45384	0.242691	-0.022942	0.106124	-0.0434287
62	46128	0.269754	-0.022942	0.112339	-0.0434287
63	46872	0.263375	-0.022942	0.111648	-0.0434287
64	47616	0.261862	-0.022942	0.111418	-0.0434287
65	48360	0.280475	-0.022942	0.11303	-0.0434287
66	49104	0.261862	-0.022942	0.0986922	-0.0434287
67	49848	0.257982	-0.022942	0.10859	-0.0434287
68	50592	0.256634	-0.022942	0.106091	-0.0434287
69	51336	0.266959	-0.022942	0.104973	-0.0434287
70	52080	0.268242	-0.022942	0.100073	-0.0434287
71	52824	0.274391	-0.022942	0.11224	-0.0434287
72	53568	0.268307	-0.022942	0.111714	-0.0434287
73	54312	0.25328	-0.022942	0.104282	-0.0434287
74	55056	0.249695	-0.022942	0.102605	-0.0434287
75	55800	0.270511	-0.022942	0.103756	-0.0434287
76	56544	0.251504	-0.022942	0.115759	-0.0434287
77	57288	0.270544	-0.022942	0.107669	-0.0434287
78	58032	0.282809	-0.022942	0.115068	-0.0434287
79	58776	0.271695	-0.022942	0.104513	-0.0434287
80	59520	0.236805	-0.022942	0.114674	-0.0434287
81	60264	0.255549	-0.022942	0.0938911	-0.0434287
82	61008	0.247689	-0.022942	0.106617	-0.0434287
83	61752	0.252425	-0.022942	0.105927	-0.0434287
84	62496	0.256732	-0.022942	0.107768	-0.0434287
85	63240	0.27541	-0.022942	0.108689	-0.0434287
86	63984	0.255976	-0.022942	0.114674	-0.0434287
87	64728	0.26959	-0.022942	0.116515	-0.0434287
88	65472	0.265282	-0.022942	0.101191	-0.0434287
89	66216	0.249597	-0.022942	0.0983633	-0.0434287
90	66960	0.258212	-0.022942	0.110826	-0.0434287
91	67704	0.240521	-0.022942	0.0918523	-0.0434287
92	68448	0.252688	-0.022942	0.1103	-0.0434287
93	69192	0.243645	-0.022942	0.0935623	-0.0434287
94	69936	0.229406	-0.022942	0.105828	-0.0434287
95	70680	0.249432	-0.022942	0.103789	-0.0434287
96	71424	0.261106	-0.022942	0.114378	-0.0434287
97	72168	0.229636	-0.022942	0.101948	-0.0434287
98	72912	0.24667	-0.022942	0.102178	-0.0434287
99	73656	0.260415	-0.022942	0.105006	-0.0434287
100	74400	0.277351	-0.022942	0.0969822	-0.0434287
101	75144	0.263967	-0.022942	0.0935952	-0.0434287
102	75888	0.259955	-0.022942	0.124539	-0.0434287
103	76632	0.252063	-0.022942	0.104019	-0.0434287
104	77376	0.260284	-0.022942	0.118094	-0.0434287
105	78120	0.275443	-0.022942	0.11349	-0.0434287
106	78864	0.260547	-0.022942	0.103888	-0.0434287
107	79608	0.265249	-0.022942	0.119573	-0.0434287
108	80352	0.252326	-0.022942	0.120593	-0.0434287
109	81096	0.258705	-0.022942	0.119113	-0.0434287
110	81840	0.253345	-0.022942	0.102803	-0.0434287
111	82584	0.242954	-0.022942	0.111089	-0.0434287
112	83328	0.252161	-0.022942	0.0929704	-0.0434287
113	84072	0.237035	-0.022942	0.111385	-0.0434287
114	84816	0.247985	-0.022942	0.0997773	-0.0434287
115	85560	0.253049	-0.022942	0.116581	-0.0434287
116	86304	0.260185	-0.022942	0.100895	-0.0434287
117	87048	0.272681	-0.022942	0.101915	-0.0434287
118	87792	0.270313	-0.022942	0.110629	-0.0434287
