# Filename	2016-09-28\6_delay.txt
# Date	2016-09-28
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365824.8 GHz
# DL-100	365808.9 GHz
# Static	0 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.440 V ; IR: +0.050 V ; Oven: -0.050 V ; Vis: -0.010 V ; MW: +0.010 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.271596	-0.0261416	0.144532	-0.051482
1	744	0.288794	-0.0261416	0.135588	-0.051482
2	1488	0.283204	-0.0261416	0.144302	-0.051482
3	2232	0.295799	-0.0261416	0.144072	-0.051482
4	2976	0.307078	-0.0261416	0.149564	-0.051482
5	3720	0.286427	-0.0261416	0.13858	-0.051482
6	4464	0.29228	-0.0261416	0.142428	-0.051482
7	5208	0.294746	-0.0261416	0.151569	-0.051482
8	5952	0.282382	-0.0261416	0.14713	-0.051482
9	6696	0.306617	-0.0261416	0.176857	-0.051482
10	7440	0.283796	-0.0261416	0.142395	-0.051482
11	8184	0.289781	-0.0261416	0.14986	-0.051482
12	8928	0.298857	-0.0261416	0.148084	-0.051482
13	9672	0.297508	-0.0261416	0.146177	-0.051482
14	10416	0.293365	-0.0261416	0.146308	-0.051482
15	11160	0.31395	-0.0261416	0.155779	-0.051482
16	11904	0.298199	-0.0261416	0.163704	-0.051482
17	12648	0.295535	-0.0261416	0.161632	-0.051482
18	13392	0.276857	-0.0261416	0.166433	-0.051482
19	14136	0.285802	-0.0261416	0.142822	-0.051482
20	14880	0.293431	-0.0261416	0.143447	-0.051482
21	15624	0.278041	-0.0261416	0.145881	-0.051482
22	16368	0.275016	-0.0261416	0.161862	-0.051482
23	17112	0.294878	-0.0261416	0.152063	-0.051482
24	17856	0.281921	-0.0261416	0.139172	-0.051482
25	18600	0.277022	-0.0261416	0.139008	-0.051482
26	19344	0.292938	-0.0261416	0.162027	-0.051482
27	20088	0.307735	-0.0261416	0.144335	-0.051482
28	20832	0.276002	-0.0261416	0.143217	-0.051482
29	21576	0.300402	-0.0261416	0.151767	-0.051482
30	22320	0.289781	-0.0261416	0.145617	-0.051482
31	23064	0.278173	-0.0261416	0.138942	-0.051482
32	23808	0.28932	-0.0261416	0.1493	-0.051482
33	24552	0.282809	-0.0261416	0.151898	-0.051482
34	25296	0.263704	-0.0261416	0.139008	-0.051482
35	26040	0.262849	-0.0261416	0.139698	-0.051482
36	26784	0.272056	-0.0261416	0.136443	-0.051482
37	27528	0.282711	-0.0261416	0.132826	-0.051482
38	28272	0.264789	-0.0261416	0.134963	-0.051482
39	29016	0.281165	-0.0261416	0.126446	-0.051482
40	29760	0.27199	-0.0261416	0.140553	-0.051482
41	30504	0.281494	-0.0261416	0.141112	-0.051482
42	31248	0.255253	-0.0261416	0.108952	-0.051482
43	31992	0.27107	-0.0261416	0.135259	-0.051482
44	32736	0.256897	-0.0261416	0.134568	-0.051482
45	33480	0.267716	-0.0261416	0.116285	-0.051482
46	34224	0.275608	-0.0261416	0.129833	-0.051482
47	34968	0.252951	-0.0261416	0.122369	-0.051482
48	35712	0.23299	-0.0261416	0.142789	-0.051482
49	36456	0.253937	-0.0261416	0.12911	-0.051482
50	37200	0.250649	-0.0261416	0.128288	-0.051482
51	37944	0.23789	-0.0261416	0.116285	-0.051482
52	38688	0.269623	-0.0261416	0.130228	-0.051482
53	39432	0.274786	-0.0261416	0.12638	-0.051482
54	40176	0.275673	-0.0261416	0.136739	-0.051482
55	40920	0.269261	-0.0261416	0.149136	-0.051482
56	41664	0.262027	-0.0261416	0.130754	-0.051482
57	42408	0.270083	-0.0261416	0.136772	-0.051482
58	43152	0.2542	-0.0261416	0.129504	-0.051482
59	43896	0.240586	-0.0261416	0.136903	-0.051482
60	44640	0.267157	-0.0261416	0.131379	-0.051482
61	45384	0.298561	-0.0261416	0.15887	-0.051482
62	46128	0.248742	-0.0261416	0.125361	-0.051482
63	46872	0.245157	-0.0261416	0.139896	-0.051482
64	47616	0.263145	-0.0261416	0.143973	-0.051482
65	48360	0.244335	-0.0261416	0.131116	-0.051482
66	49104	0.248117	-0.0261416	0.140685	-0.051482
67	49848	0.256042	-0.0261416	0.123717	-0.051482
68	50592	0.264329	-0.0261416	0.130984	-0.051482
69	51336	0.266137	-0.0261416	0.14884	-0.051482
70	52080	0.265348	-0.0261416	0.161829	-0.051482
71	52824	0.278107	-0.0261416	0.141244	-0.051482
72	53568	0.300205	-0.0261416	0.153115	-0.051482
73	54312	0.279521	-0.0261416	0.146703	-0.051482
74	55056	0.260909	-0.0261416	0.132694	-0.051482
75	55800	0.26913	-0.0261416	0.150747	-0.051482
76	56544	0.26469	-0.0261416	0.13447	-0.051482
77	57288	0.284749	-0.0261416	0.140553	-0.051482
78	58032	0.271464	-0.0261416	0.150287	-0.051482
79	58776	0.277581	-0.0261416	0.139896	-0.051482
80	59520	0.271662	-0.0261416	0.133582	-0.051482
81	60264	0.251635	-0.0261416	0.128485	-0.051482
82	61008	0.275345	-0.0261416	0.126545	-0.051482
83	61752	0.285045	-0.0261416	0.130918	-0.051482
84	62496	0.251306	-0.0261416	0.132957	-0.051482
85	63240	0.274457	-0.0261416	0.137166	-0.051482
86	63984	0.252819	-0.0261416	0.122533	-0.051482
87	64728	0.269754	-0.0261416	0.137956	-0.051482
88	65472	0.259232	-0.0261416	0.127137	-0.051482
89	66216	0.279192	-0.0261416	0.135522	-0.051482
90	66960	0.26104	-0.0261416	0.136542	-0.051482
91	67704	0.232891	-0.0261416	0.13618	-0.051482
92	68448	0.272484	-0.0261416	0.132497	-0.051482
93	69192	0.283335	-0.0261416	0.131181	-0.051482
94	69936	0.276528	-0.0261416	0.141671	-0.051482
95	70680	0.258936	-0.0261416	0.121579	-0.051482
96	71424	0.264855	-0.0261416	0.135983	-0.051482
97	72168	0.264361	-0.0261416	0.129241	-0.051482
98	72912	0.267979	-0.0261416	0.138284	-0.051482
99	73656	0.253247	-0.0261416	0.123059	-0.051482
100	74400	0.282678	-0.0261416	0.134141	-0.051482
101	75144	0.269491	-0.0261416	0.132365	-0.051482
102	75888	0.290373	-0.0261416	0.141869	-0.051482
103	76632	0.270478	-0.0261416	0.130885	-0.051482
104	77376	0.248774	-0.0261416	0.127005	-0.051482
105	78120	0.244795	-0.0261416	0.127235	-0.051482
106	78864	0.261533	-0.0261416	0.137298	-0.051482
107	79608	0.259396	-0.0261416	0.136673	-0.051482
108	80352	0.263638	-0.0261416	0.144631	-0.051482
109	81096	0.275509	-0.0261416	0.142	-0.051482
110	81840	0.274819	-0.0261416	0.126216	-0.051482
111	82584	0.270017	-0.0261416	0.13128	-0.051482
112	83328	0.260251	-0.0261416	0.132957	-0.051482
113	84072	0.281921	-0.0261416	0.146999	-0.051482
114	84816	0.2737	-0.0261416	0.115496	-0.051482
115	85560	0.279685	-0.0261416	0.148544	-0.051482
116	86304	0.252885	-0.0261416	0.146407	-0.051482
117	87048	0.290438	-0.0261416	0.139534	-0.051482
118	87792	0.275312	-0.0261416	0.130392	-0.051482
119	88536	0.245486	-0.0261416	0.126019	-0.051482
120	89280	0.247887	-0.0261416	0.12717	-0.051482
121	90024	0.233845	-0.0261416	0.133516	-0.051482
122	90768	0.252556	-0.0261416	0.140488	-0.051482
123	91512	0.256634	-0.0261416	0.136542	-0.051482
124	92256	0.265447	-0.0261416	0.137956	-0.051482
125	93000	0.256601	-0.0261416	0.140619	-0.051482
126	93744	0.244006	-0.0261416	0.131083	-0.051482
127	94488	0.231905	-0.0261416	0.127498	-0.051482
128	95232	0.250156	-0.0261416	0.137429	-0.051482
129	95976	0.242592	-0.0261416	0.115956	-0.051482
130	96720	0.27084	-0.0261416	0.129833	-0.051482
131	97464	0.262355	-0.0261416	0.139567	-0.051482
132	98208	0.251142	-0.0261416	0.136772	-0.051482
133	98952	0.275312	-0.0261416	0.133023	-0.051482
134	99696	0.269393	-0.0261416	0.138942	-0.051482
135	100440	0.260054	-0.0261416	0.126775	-0.051482
136	101184	0.255581	-0.0261416	0.139337	-0.051482
137	101928	0.272648	-0.0261416	0.121448	-0.051482
138	102672	0.266236	-0.0261416	0.127564	-0.051482
139	103416	0.259889	-0.0261416	0.116186	-0.051482
140	104160	0.257522	-0.0261416	0.137265	-0.051482
141	104904	0.257686	-0.0261416	0.128518	-0.051482
142	105648	0.255285	-0.0261416	0.118258	-0.051482
143	106392	0.255779	-0.0261416	0.118883	-0.051482
144	107136	0.249695	-0.0261416	0.12934	-0.051482
145	107880	0.259988	-0.0261416	0.124638	-0.051482
146	108624	0.24736	-0.0261416	0.12181	-0.051482
147	109368	0.235062	-0.0261416	0.125657	-0.051482
148	110112	0.262421	-0.0261416	0.109149	-0.051482
149	110856	0.258377	-0.0261416	0.11326	-0.051482
150	111600	0.197508	-0.0261416	0.0810664	-0.051482
151	111042	0.219014	-0.0261416	0.108097	-0.051482
152	110298	0.225953	-0.0261416	0.109708	-0.051482
153	109554	0.210991	-0.0261416	0.115726	-0.051482
154	108810	0.198002	-0.0261416	0.0943186	-0.051482
155	108066	0.228682	-0.0261416	0.102967	-0.051482
156	107322	0.204973	-0.0261416	0.105631	-0.051482
157	106578	0.211352	-0.0261416	0.0620924	-0.051482
158	105834	0.223388	-0.0261416	0.0830394	-0.051482
159	105090	0.209741	-0.0261416	0.107439	-0.051482
160	104346	0.183467	-0.0261416	0.0637366	-0.051482
161	103602	0.170017	-0.0261416	0.098462	-0.051482
162	102858	0.225624	-0.0261416	0.100271	-0.051482
163	102114	0.21839	-0.0261416	0.101224	-0.051482
164	101370	0.235292	-0.0261416	0.107374	-0.051482
165	100626	0.219376	-0.0261416	0.107965	-0.051482
166	99882	0.23299	-0.0261416	0.0914577	-0.051482
167	99138	0.211451	-0.0261416	0.104019	-0.051482
168	98394	0.222138	-0.0261416	0.115858	-0.051482
169	97650	0.245091	-0.0261416	0.115956	-0.051482
170	96906	0.244664	-0.0261416	0.128912	-0.051482
171	96162	0.220001	-0.0261416	0.123059	-0.051482
172	95418	0.244335	-0.0261416	0.12056	-0.051482
173	94674	0.254036	-0.0261416	0.123026	-0.051482
174	93930	0.258508	-0.0261416	0.125887	-0.051482
175	93186	0.244664	-0.0261416	0.128321	-0.051482
176	92442	0.250517	-0.0261416	0.12352	-0.051482
177	91698	0.252885	-0.0261416	0.149136	-0.051482
178	90954	0.284585	-0.0261416	0.139501	-0.051482
179	90210	0.240027	-0.0261416	0.130787	-0.051482
180	89466	0.264361	-0.0261416	0.13835	-0.051482
181	88722	0.280606	-0.0261416	0.121645	-0.051482
182	87978	0.255549	-0.0261416	0.148972	-0.051482
183	87234	0.260514	-0.0261416	0.125788	-0.051482
