# Filename	28_delay.txt
# Date	2016-09-28
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365824.8 GHz
# DL-100	365808.9 GHz
# Static	4000 mV Pulsed
# MWOn	On
# MWf	15931.6 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.445 V ; IR: +0.055 V ; Oven: -0.055 V ; Vis: -0.010 V ; MW: +0.010 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.208459	-0.0242936	-0.0186375	-0.046796
1	744	0.214805	-0.0242936	-0.01285	-0.046796
2	1488	0.185144	-0.0242936	-0.0204133	-0.046796
3	2232	0.196884	-0.0242936	-0.0221232	-0.046796
4	2976	0.193957	-0.0242936	-0.0204133	-0.046796
5	3720	0.188367	-0.0242936	-0.0200844	-0.046796
6	4464	0.190833	-0.0242936	-0.0196569	-0.046796
7	5208	0.190899	-0.0242936	-0.0223863	-0.046796
8	5952	0.200271	-0.0242936	-0.0209394	-0.046796
9	6696	0.194713	-0.0242936	-0.0187691	-0.046796
10	7440	0.2201	-0.0242936	-0.0263324	-0.046796
11	8184	0.207998	-0.0242936	-0.0177497	-0.046796
12	8928	0.20665	-0.0242936	-0.013705	-0.046796
13	9672	0.206749	-0.0242936	-0.0138365	-0.046796
14	10416	0.185144	-0.0242936	-0.0201502	-0.046796
15	11160	0.187512	-0.0242936	-0.0139351	-0.046796
16	11904	0.192839	-0.0242936	-0.0177168	-0.046796
17	12648	0.213358	-0.0242936	-0.0101864	-0.046796
18	13392	0.212076	-0.0242936	-0.00883814	-0.046796
19	14136	0.204841	-0.0242936	-0.0121923	-0.046796
20	14880	0.19034	-0.0242936	-0.0209065	-0.046796
21	15624	0.189781	-0.0242936	-0.0133104	-0.046796
22	16368	0.195733	-0.0242936	-0.0141324	-0.046796
23	17112	0.194154	-0.0242936	-0.0217615	-0.046796
24	17856	0.209971	-0.0242936	-0.0168947	-0.046796
25	18600	0.210728	-0.0242936	-0.016796	-0.046796
26	19344	0.196916	-0.0242936	-0.0137707	-0.046796
27	20088	0.199777	-0.0242936	-0.0120608	-0.046796
28	20832	0.185308	-0.0242936	-0.0190979	-0.046796
29	21576	0.19297	-0.0242936	-0.0162041	-0.046796
30	22320	0.187512	-0.0242936	-0.0190321	-0.046796
31	23064	0.197936	-0.0242936	-0.0155136	-0.046796
32	23808	0.212964	-0.0242936	-0.015119	-0.046796
33	24552	0.19034	-0.0242936	-0.0192623	-0.046796
34	25296	0.198265	-0.0242936	-0.023044	-0.046796
35	26040	0.196916	-0.0242936	-0.0137378	-0.046796
36	26784	0.196094	-0.0242936	-0.0201502	-0.046796
37	27528	0.198002	-0.0242936	-0.0102193	-0.046796
38	28272	0.190636	-0.0242936	-0.0210381	-0.046796
39	29016	0.195075	-0.0242936	-0.0211696	-0.046796
40	29760	0.171826	-0.0242936	-0.0224192	-0.046796
41	30504	0.195798	-0.0242936	-0.0189993	-0.046796
42	31248	0.194417	-0.0242936	-0.0226165	-0.046796
43	31992	0.179981	-0.0242936	-0.0180785	-0.046796
44	32736	0.18715	-0.0242936	-0.0183087	-0.046796
45	33480	0.203855	-0.0242936	-0.0218602	-0.046796
46	34224	0.191129	-0.0242936	-0.0254445	-0.046796
47	34968	0.184651	-0.0242936	-0.01821	-0.046796
48	35712	0.212405	-0.0242936	-0.0207092	-0.046796
49	36456	0.205959	-0.0242936	-0.0171578	-0.046796
50	37200	0.193102	-0.0242936	-0.0199858	-0.046796
51	37944	0.189649	-0.0242936	-0.0174208	-0.046796
52	38688	0.190668	-0.0242936	-0.0161384	-0.046796
53	39432	0.192872	-0.0242936	-0.0165001	-0.046796
54	40176	0.188399	-0.0242936	-0.0184731	-0.046796
55	40920	0.201454	-0.0242936	-0.0217286	-0.046796
56	41664	0.185045	-0.0242936	-0.0147901	-0.046796
57	42408	0.20323	-0.0242936	-0.0161055	-0.046796
58	43152	0.182711	-0.0242936	-0.0215642	-0.046796
59	43896	0.18955	-0.0242936	-0.0199529	-0.046796
60	44640	0.189518	-0.0242936	-0.0221232	-0.046796
61	45384	0.191984	-0.0242936	-0.0171578	-0.046796
62	46128	0.18886	-0.0242936	-0.0211038	-0.046796
63	46872	0.18613	-0.0242936	-0.0238661	-0.046796
64	47616	0.171892	-0.0242936	-0.0129486	-0.046796
65	48360	0.188728	-0.0242936	-0.0191308	-0.046796
66	49104	0.193562	-0.0242936	-0.0143626	-0.046796
67	49848	0.177844	-0.0242936	-0.0145599	-0.046796
68	50592	0.175213	-0.0242936	-0.0181443	-0.046796
69	51336	0.175345	-0.0242936	-0.0200187	-0.046796
70	52080	0.190603	-0.0242936	-0.0142969	-0.046796
71	52824	0.209938	-0.0242936	-0.0199858	-0.046796
72	53568	0.185835	-0.0242936	-0.0184074	-0.046796
73	54312	0.190833	-0.0242936	-0.0189006	-0.046796
74	55056	0.190175	-0.0242936	-0.0140667	-0.046796
75	55800	0.190668	-0.0242936	-0.0186704	-0.046796
76	56544	0.171497	-0.0242936	-0.0214656	-0.046796
77	57288	0.196094	-0.0242936	-0.0210052	-0.046796
78	58032	0.193233	-0.0242936	-0.0160726	-0.046796
79	58776	0.171694	-0.0242936	-0.0205119	-0.046796
80	59520	0.19593	-0.0242936	-0.0191966	-0.046796
81	60264	0.190438	-0.0242936	-0.0218602	-0.046796
82	61008	0.183434	-0.0242936	-0.0240963	-0.046796
83	61752	0.18521	-0.0242936	-0.020216	-0.046796
84	62496	0.173372	-0.0242936	-0.0237017	-0.046796
85	63240	0.193003	-0.0242936	-0.0228796	-0.046796
86	63984	0.178666	-0.0242936	-0.0242278	-0.046796
87	64728	0.198133	-0.0242936	-0.0205119	-0.046796
88	65472	0.195272	-0.0242936	-0.030969	-0.046796
89	66216	0.195864	-0.0242936	-0.0214327	-0.046796
90	66960	0.177219	-0.0242936	-0.0272202	-0.046796
91	67704	0.192444	-0.0242936	-0.019361	-0.046796
92	68448	0.179159	-0.0242936	-0.0215313	-0.046796
93	69192	0.20254	-0.0242936	-0.0222548	-0.046796
94	69936	0.198988	-0.0242936	-0.0217615	-0.046796
95	70680	0.197015	-0.0242936	-0.0184402	-0.046796
96	71424	0.19547	-0.0242936	-0.0196569	-0.046796
97	72168	0.174621	-0.0242936	-0.0197227	-0.046796
98	72912	0.195963	-0.0242936	-0.0168289	-0.046796
99	73656	0.189057	-0.0242936	-0.0224192	-0.046796
100	74400	0.180935	-0.0242936	-0.0209394	-0.046796
101	75144	0.193464	-0.0242936	-0.0155793	-0.046796
102	75888	0.176528	-0.0242936	-0.0194596	-0.046796
103	76632	0.182776	-0.0242936	-0.0190321	-0.046796
104	77376	0.172549	-0.0242936	-0.0205448	-0.046796
105	78120	0.1542	-0.0242936	-0.0324817	-0.046796
106	78864	0.16446	-0.0242936	-0.0229453	-0.046796
107	79608	0.173306	-0.0242936	-0.0259049	-0.046796
108	80352	0.160678	-0.0242936	-0.0198542	-0.046796
109	81096	0.173635	-0.0242936	-0.0232413	-0.046796
110	81840	0.170149	-0.0242936	-0.0225507	-0.046796
111	82584	0.178436	-0.0242936	-0.0223205	-0.046796
112	83328	0.164493	-0.0242936	-0.0239318	-0.046796
113	84072	0.142789	-0.0242936	-0.0211696	-0.046796
114	84816	0.153411	-0.0242936	-0.0276477	-0.046796
115	85560	0.172911	-0.0242936	-0.0215313	-0.046796
116	86304	0.16492	-0.0242936	-0.0247539	-0.046796
117	87048	0.177055	-0.0242936	-0.0319555	-0.046796
118	87792	0.165019	-0.0242936	-0.0198542	-0.046796
119	88536	0.183072	-0.0242936	-0.0240963	-0.046796
120	89280	0.187577	-0.0242936	-0.0232084	-0.046796
121	90024	0.204578	-0.0242936	-0.0240963	-0.046796
122	90768	0.182316	-0.0242936	-0.018802	-0.046796
123	91512	0.174325	-0.0242936	-0.0254445	-0.046796
124	92256	0.181954	-0.0242936	-0.0254116	-0.046796
125	93000	0.197344	-0.0242936	-0.0153163	-0.046796
126	93744	0.183138	-0.0242936	-0.0195254	-0.046796
127	94488	0.180474	-0.0242936	-0.0197885	-0.046796
128	95232	0.178666	-0.0242936	-0.0176839	-0.046796
129	95976	0.177909	-0.0242936	-0.0206106	-0.046796
130	96720	0.172385	-0.0242936	-0.0277135	-0.046796
131	97464	0.178666	-0.0242936	-0.0263652	-0.046796
132	98208	0.173931	-0.0242936	-0.0201502	-0.046796
133	98952	0.185374	-0.0242936	-0.018506	-0.046796
134	99696	0.194187	-0.0242936	-0.0205448	-0.046796
135	100440	0.164098	-0.0242936	-0.0211367	-0.046796
136	101184	0.164263	-0.0242936	-0.0226165	-0.046796
137	101928	0.158475	-0.0242936	-0.0246224	-0.046796
138	102672	0.190471	-0.0242936	-0.0161712	-0.046796
139	103416	0.19399	-0.0242936	-0.0187691	-0.046796
140	104160	0.17449	-0.0242936	-0.0227809	-0.046796
141	104904	0.162882	-0.0242936	-0.0181772	-0.046796
142	105648	0.166367	-0.0242936	-0.0216629	-0.046796
143	106392	0.176594	-0.0242936	-0.0230769	-0.046796
144	107136	0.165414	-0.0242936	-0.0254445	-0.046796
145	107880	0.185769	-0.0242936	-0.0214984	-0.046796
146	108624	0.168801	-0.0242936	-0.020479	-0.046796
147	109368	0.19593	-0.0242936	-0.0165659	-0.046796
148	110112	0.178764	-0.0242936	-0.025576	-0.046796
149	110856	0.170708	-0.0242936	-0.0307388	-0.046796
150	111600	0.18396	-0.0242936	-0.0263981	-0.046796
151	111042	0.195535	-0.0242936	-0.0165659	-0.046796
