# 2016-09-26-Monday
# mw resonance scan
# DL-Pro f = -17 GHz
# MW On ; f = 15910.0 -> 15960.0 MHz ; Attn = 39 dB (33+6)
# freq, signal
1.591E+10	0.138613	
1.5911E+10	0.127038	
1.5912E+10	0.118159	
1.5913E+10	0.143447	
1.5914E+10	0.137857	
1.5915E+10	0.127729	
1.5916E+10	0.128353	
1.5917E+10	0.12421	
1.5918E+10	0.13105	
1.5919E+10	0.124539	
1.592E+10	0.129866	
1.5921E+10	0.127794	
1.5922E+10	0.118357	
1.5923E+10	0.124736	
1.5924E+10	0.117896	
1.5925E+10	0.127104	
1.5926E+10	0.120461	
1.5927E+10	0.112207	
1.5928E+10	0.119738	
1.5929E+10	0.122467	
1.593E+10	0.0829079	
1.5931E+10	0.0646244	
1.5932E+10	0.0715958	
1.5933E+10	0.0613361	
1.5934E+10	0.094779	
1.5935E+10	0.115266	
1.5936E+10	0.126216	
1.5937E+10	0.130721	
1.5938E+10	0.14052	
1.5939E+10	0.135226	
1.594E+10	0.127367	
1.5941E+10	0.134536	
1.5942E+10	0.142165	
1.5943E+10	0.131609	
1.5944E+10	0.127038	
1.5945E+10	0.13618	
1.5946E+10	0.120231	
1.5947E+10	0.133615	
1.5948E+10	0.139896	
1.5949E+10	0.134075	
1.595E+10	0.126117	
1.5951E+10	0.133418	
1.5952E+10	0.138153	
1.5953E+10	0.13299	
1.5954E+10	0.133615	
1.5955E+10	0.13664	
1.5956E+10	0.120593	
1.5957E+10	0.119968	
1.5958E+10	0.13151	
1.5959E+10	0.126545	
1.596E+10	0.136246	
1.59101E+10	0.128715	
1.59111E+10	0.133023	
1.59121E+10	0.123585	
1.59131E+10	0.125098	
1.59141E+10	0.130918	
1.59151E+10	0.131379	
1.59161E+10	0.140192	
1.59171E+10	0.140849	
1.59181E+10	0.129373	
1.59191E+10	0.133779	
1.59201E+10	0.134075	
1.59211E+10	0.137232	
1.59221E+10	0.13447	
1.59231E+10	0.127071	
1.59241E+10	0.127071	
1.59251E+10	0.129176	
1.59261E+10	0.120626	
1.59271E+10	0.125229	
1.59281E+10	0.12467	
1.59291E+10	0.125032	
1.59301E+10	0.087117	
1.59311E+10	0.0620924	
1.59321E+10	0.0680444	
1.59331E+10	0.0864593	
1.59341E+10	0.101158	
1.59351E+10	0.114871	
1.59361E+10	0.123717	
1.59371E+10	0.104874	
1.59381E+10	0.133319	
1.59391E+10	0.120165	
1.59401E+10	0.136542	
1.59411E+10	0.136739	
1.59421E+10	0.1298	
1.59431E+10	0.13082	
1.59441E+10	0.134963	
1.59451E+10	0.134273	
1.59461E+10	0.117436	
1.59471E+10	0.122303	
1.59481E+10	0.12181	
1.59491E+10	0.130787	
1.59501E+10	0.115529	
1.59511E+10	0.136311	
1.59521E+10	0.133286	
1.59531E+10	0.128485	
1.59541E+10	0.117535	
1.59551E+10	0.129373	
1.59561E+10	0.133714	
1.59571E+10	0.13516	
1.59581E+10	0.134864	
1.59591E+10	0.115003	
1.59102E+10	0.124572	
1.59112E+10	0.123717	
1.59122E+10	0.12056	
1.59132E+10	0.1298	
1.59142E+10	0.125328	
1.59152E+10	0.12717	
1.59162E+10	0.127794	
1.59172E+10	0.12638	
1.59182E+10	0.125723	
1.59192E+10	0.124046	
1.59202E+10	0.130031	
1.59212E+10	0.132957	
1.59222E+10	0.137988	
1.59232E+10	0.123552	
1.59242E+10	0.124013	
1.59252E+10	0.118094	
1.59262E+10	0.11326	
1.59272E+10	0.12033	
1.59282E+10	0.113424	
1.59292E+10	0.100928	
1.59302E+10	0.0745554	
1.59312E+10	0.0640983	
1.59322E+10	0.054562	
1.59332E+10	0.0718589	
1.59342E+10	0.0810664	
1.59352E+10	0.115989	
1.59362E+10	0.112799	
1.59372E+10	0.126676	
1.59382E+10	0.118192	
1.59392E+10	0.128353	
1.59402E+10	0.122862	
1.59412E+10	0.122204	
1.59422E+10	0.125098	
1.59432E+10	0.113095	
1.59442E+10	0.117831	
1.59452E+10	0.11349	
1.59462E+10	0.114213	
1.59472E+10	0.116976	
1.59482E+10	0.110793	
1.59492E+10	0.119475	
1.59502E+10	0.109248	
1.59512E+10	0.11395	
1.59522E+10	0.11931	
1.59532E+10	0.117699	
1.59542E+10	0.113227	
1.59552E+10	0.112471	
1.59562E+10	0.116055	
1.59572E+10	0.124638	
1.59582E+10	0.12546	
1.59592E+10	0.12546	
1.59103E+10	0.12467	
1.59113E+10	0.121612	
1.59123E+10	0.117502	
1.59133E+10	0.122171	
1.59143E+10	0.119804	
1.59153E+10	0.118455	
1.59163E+10	0.124966	
1.59173E+10	0.113095	
1.59183E+10	0.120922	
1.59193E+10	0.122467	
1.59203E+10	0.121349	
1.59213E+10	0.131971	
1.59223E+10	0.116022	
1.59233E+10	0.108623	
1.59243E+10	0.122171	
1.59253E+10	0.116515	
1.59263E+10	0.111418	
1.59273E+10	0.105203	
1.59283E+10	0.107308	
1.59293E+10	0.0921154	
1.59303E+10	0.0705435	
1.59313E+10	0.0550881	
1.59323E+10	0.054562	
1.59333E+10	0.0591986	
1.59343E+10	0.0888599	
1.59353E+10	0.10494	
1.59363E+10	0.111583	
1.59373E+10	0.111517	
1.59383E+10	0.114772	
1.59393E+10	0.113786	
1.59403E+10	0.119343	
1.59413E+10	0.122566	
1.59423E+10	0.114575	
1.59433E+10	0.120691	
1.59443E+10	0.117666	
1.59453E+10	0.10448	
1.59463E+10	0.106551	
1.59473E+10	0.114016	
1.59483E+10	0.122434	
1.59493E+10	0.122105	
1.59503E+10	0.120494	
1.59513E+10	0.123947	
1.59523E+10	0.114345	
1.59533E+10	0.142494	
1.59543E+10	0.129537	
1.59553E+10	0.113983	
1.59563E+10	0.115562	
1.59573E+10	0.126117	
1.59583E+10	0.119837	
1.59593E+10	0.127334	
1.59104E+10	0.125723	
1.59114E+10	0.117995	
1.59124E+10	0.120198	
1.59134E+10	0.128584	
1.59144E+10	0.122928	
1.59154E+10	0.112109	
1.59164E+10	0.112405	
1.59174E+10	0.128978	
1.59184E+10	0.123059	
