# Date	2015-11-30-03:40
# Type	Delay Scan
# Ov	99 mV
# IR	-99 mV
# Bot	-30 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.1 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
0	79800	0.276298	0.0115959	0.109807	-0.0112913	
1	79600	0.259133	0.0115959	0.0966534	-0.0112913	
2	79400	0.282283	0.0115959	0.0966205	-0.0112913	
3	79200	0.263506	0.0115959	0.0955353	-0.0112913	
4	79000	0.257653	0.0115959	0.0846179	-0.0112913	
5	78800	0.272023	0.0115959	0.0968178	-0.0112913	
6	78600	0.25374	0.0115959	0.0924771	-0.0112913	
7	78400	0.249037	0.0115959	0.0932992	-0.0112913	
8	78200	0.265808	0.0115959	0.102836	-0.0112913	
9	78000	0.257423	0.0115959	0.108393	-0.0112913	
10	77800	0.280146	0.0115959	0.0967849	-0.0112913	
11	77600	0.267058	0.0115959	0.0911289	-0.0112913	
12	77400	0.262388	0.0115959	0.0964561	-0.0112913	
13	77200	0.287775	0.0115959	0.0997773	-0.0112913	
14	77000	0.254398	0.0115959	0.0912604	-0.0112913	
15	76800	0.26959	0.0115959	0.090241	-0.0112913	
16	76600	0.259133	0.0115959	0.0979358	-0.0112913	
17	76400	0.258311	0.0115959	0.0901423	-0.0112913	
18	76200	0.280475	0.0115959	0.0901423	-0.0112913	
19	76000	0.261303	0.0115959	0.0980345	-0.0112913	
20	75800	0.252655	0.0115959	0.100435	-0.0112913	
21	75600	0.260941	0.0115959	0.099021	-0.0112913	
22	75400	0.273503	0.0115959	0.0857359	-0.0112913	
23	75200	0.254167	0.0115959	0.0908658	-0.0112913	
24	75000	0.264756	0.0115959	0.110859	-0.0112913	
25	74800	0.252194	0.0115959	0.0927402	-0.0112913	
26	74600	0.267222	0.0115959	0.0994814	-0.0112913	
27	74400	0.262783	0.0115959	0.0957984	-0.0112913	
28	74200	0.264822	0.0115959	0.0853742	-0.0112913	
29	74000	0.261928	0.0115959	0.0951736	-0.0112913	
30	73800	0.268702	0.0115959	0.0942528	-0.0112913	
31	73600	0.278567	0.0115959	0.0857688	-0.0112913	
32	73400	0.279718	0.0115959	0.0893531	-0.0112913	
33	73200	0.268077	0.0115959	0.0954695	-0.0112913	
34	73000	0.269393	0.0115959	0.084289	-0.0112913	
35	72800	0.251043	0.0115959	0.0904383	-0.0112913	
36	72600	0.265052	0.0115959	0.0933321	-0.0112913	
37	72400	0.257785	0.0115959	0.0900437	-0.0112913	
38	72200	0.259429	0.0115959	0.0865909	-0.0112913	
39	72000	0.253049	0.0115959	0.0869526	-0.0112913	
40	71800	0.259692	0.0115959	0.0898464	-0.0112913	
41	71600	0.259166	0.0115959	0.0908329	-0.0112913	
42	71400	0.254134	0.0115959	0.083434	-0.0112913	
43	71200	0.265479	0.0115959	0.0950749	-0.0112913	
44	71000	0.265479	0.0115959	0.0952393	-0.0112913	
45	70800	0.255121	0.0115959	0.102375	-0.0112913	
46	70600	0.277285	0.0115959	0.0929046	-0.0112913	
47	70400	0.259988	0.0115959	0.0923127	-0.0112913	
48	70200	0.267288	0.0115959	0.0904712	-0.0112913	
49	70000	0.258574	0.0115959	0.0832696	-0.0112913	
50	69800	0.27962	0.0115959	0.084848	-0.0112913	
51	69600	0.269787	0.0115959	0.0911617	-0.0112913	
52	69400	0.261533	0.0115959	0.0968835	-0.0112913	
53	69200	0.270379	0.0115959	0.091359	-0.0112913	
54	69000	0.269919	0.0115959	0.0929704	-0.0112913	
55	68800	0.274654	0.0115959	0.101027	-0.0112913	
56	68600	0.270905	0.0115959	0.100139	-0.0112913	
57	68400	0.266038	0.0115959	0.0962587	-0.0112913	
58	68200	0.268275	0.0115959	0.0903725	-0.0112913	
59	68000	0.253049	0.0115959	0.0776136	-0.0112913	
60	67800	0.260777	0.0115959	0.0930361	-0.0112913	
61	67600	0.245683	0.0115959	0.100895	-0.0112913	
62	67400	0.275345	0.0115959	0.0945159	-0.0112913	
63	67200	0.256239	0.0115959	0.107834	-0.0112913	
64	67000	0.257489	0.0115959	0.096193	-0.0112913	
65	66800	0.280902	0.0115959	0.094779	-0.0112913	
66	66600	0.254825	0.0115959	0.0871828	-0.0112913	
67	66400	0.263539	0.0115959	0.10619	-0.0112913	
68	66200	0.252227	0.0115959	0.0906356	-0.0112913	
69	66000	0.25374	0.0115959	0.100468	-0.0112913	
70	65800	0.253773	0.0115959	0.0841246	-0.0112913	
71	65600	0.272023	0.0115959	0.0943515	-0.0112913	
72	65400	0.228978	0.0115959	0.0899122	-0.0112913	
73	65200	0.250682	0.0115959	0.0935952	-0.0112913	
74	65000	0.245256	0.0115959	0.0868211	-0.0112913	
75	64800	0.264657	0.0115959	0.0935623	-0.0112913	
76	64600	0.258574	0.0115959	0.0953051	-0.0112913	
77	64400	0.260843	0.0115959	0.10083	-0.0112913	
78	64200	0.270905	0.0115959	0.0969493	-0.0112913	
79	64000	0.273043	0.0115959	0.0917865	-0.0112913	
80	63800	0.246242	0.0115959	0.0901095	-0.0112913	
81	63600	0.253247	0.0115959	0.0907014	-0.0112913	
