# Date	2015-11-30-01:45
# Type	Delay Scan
# Ov	96 mV
# IR	-96 mV
# Bot	-60 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
0	79800	0.321547	0.00613718	0.100731	-0.0150072	
1	79600	0.335259	0.00613718	0.110399	-0.0150072	
2	79400	0.317469	0.00613718	0.115134	-0.0150072	
3	79200	0.327729	0.00613718	0.120067	-0.0150072	
4	79000	0.305105	0.00613718	0.108097	-0.0150072	
5	78800	0.325361	0.00613718	0.0972124	-0.0150072	
6	78600	0.297804	0.00613718	0.108952	-0.0150072	
7	78400	0.305434	0.00613718	0.114049	-0.0150072	
8	78200	0.302375	0.00613718	0.119343	-0.0150072	
9	78000	0.302375	0.00613718	0.105137	-0.0150072	
10	77800	0.307012	0.00613718	0.110037	-0.0150072	
11	77600	0.301915	0.00613718	0.103099	-0.0150072	
12	77400	0.292609	0.00613718	0.098462	-0.0150072	
13	77200	0.314214	0.00613718	0.100008	-0.0150072	
14	77000	0.300665	0.00613718	0.0990868	-0.0150072	
15	76800	0.303724	0.00613718	0.0983304	-0.0150072	
16	76600	0.284289	0.00613718	0.105137	-0.0150072	
17	76400	0.298298	0.00613718	0.113457	-0.0150072	
18	76200	0.295634	0.00613718	0.104776	-0.0150072	
19	76000	0.287183	0.00613718	0.0966534	-0.0150072	
20	75800	0.297245	0.00613718	0.100632	-0.0150072	
21	75600	0.296851	0.00613718	0.106847	-0.0150072	
22	75400	0.28863	0.00613718	0.0964561	-0.0150072	
23	75200	0.297311	0.00613718	0.0940226	-0.0150072	
24	75000	0.285506	0.00613718	0.0970808	-0.0150072	
25	74800	0.279948	0.00613718	0.102342	-0.0150072	
26	74600	0.295601	0.00613718	0.107867	-0.0150072	
27	74400	0.303756	0.00613718	0.104513	-0.0150072	
28	74200	0.311681	0.00613718	0.103033	-0.0150072	
29	74000	0.313194	0.00613718	0.104513	-0.0150072	
30	73800	0.296456	0.00613718	0.101717	-0.0150072	
31	73600	0.307176	0.00613718	0.0872157	-0.0150072	
32	73400	0.282842	0.00613718	0.114115	-0.0150072	
33	73200	0.294352	0.00613718	0.10152	-0.0150072	
34	73000	0.286229	0.00613718	0.0944501	-0.0150072	
35	72800	0.296917	0.00613718	0.0952722	-0.0150072	
36	72600	0.28544	0.00613718	0.101553	-0.0150072	
37	72400	0.307933	0.00613718	0.103263	-0.0150072	
38	72200	0.300764	0.00613718	0.0976728	-0.0150072	
39	72000	0.304743	0.00613718	0.106946	-0.0150072	
40	71800	0.307834	0.00613718	0.105368	-0.0150072	
41	71600	0.298462	0.00613718	0.0917208	-0.0150072	
42	71400	0.30346	0.00613718	0.0938911	-0.0150072	
43	71200	0.300896	0.00613718	0.0995143	-0.0150072	
44	71000	0.303592	0.00613718	0.0996129	-0.0150072	
45	70800	0.294319	0.00613718	0.111221	-0.0150072	
46	70600	0.316811	0.00613718	0.10448	-0.0150072	
47	70400	0.291852	0.00613718	0.098725	-0.0150072	
48	70200	0.313457	0.00613718	0.103723	-0.0150072	
49	70000	0.300896	0.00613718	0.0897149	-0.0150072	
50	69800	0.304381	0.00613718	0.0993827	-0.0150072	
51	69600	0.31201	0.00613718	0.0957326	-0.0150072	
52	69400	0.310827	0.00613718	0.0911617	-0.0150072	
53	69200	0.285933	0.00613718	0.0981331	-0.0150072	
54	69000	0.288432	0.00613718	0.0873143	-0.0150072	
55	68800	0.290537	0.00613718	0.085144	-0.0150072	
56	68600	0.286624	0.00613718	0.0927402	-0.0150072	
57	68400	0.279061	0.00613718	0.0929375	-0.0150072	
58	68200	0.296818	0.00613718	0.0997444	-0.0150072	
59	68000	0.293398	0.00613718	0.0914248	-0.0150072	
60	67800	0.298561	0.00613718	0.0963245	-0.0150072	
61	67600	0.314345	0.00613718	0.101619	-0.0150072	
62	67400	0.282283	0.00613718	0.095897	-0.0150072	
63	67200	0.303033	0.00613718	0.0819543	-0.0150072	
64	67000	0.279159	0.00613718	0.0932005	-0.0150072	
65	66800	0.288597	0.00613718	0.100402	-0.0150072	
66	66600	0.292806	0.00613718	0.0928717	-0.0150072	
67	66400	0.26446	0.00613718	0.0883337	-0.0150072	
68	66200	0.296785	0.00613718	0.0941213	-0.0150072	
69	66000	0.298824	0.00613718	0.091096	-0.0150072	
70	65800	0.321843	0.00613718	0.102145	-0.0150072	
71	65600	0.313424	0.00613718	0.0975412	-0.0150072	
72	65400	0.315036	0.00613718	0.0936609	-0.0150072	
73	65200	0.31908	0.00613718	0.0983633	-0.0150072	
74	65000	0.295338	0.00613718	0.0956668	-0.0150072	
75	64800	0.313885	0.00613718	0.101783	-0.0150072	
76	64600	0.300994	0.00613718	0.0968835	-0.0150072	
77	64400	0.286229	0.00613718	0.0940555	-0.0150072	
78	64200	0.300501	0.00613718	0.0942528	-0.0150072	
79	64000	0.288169	0.00613718	0.101126	-0.0150072	
80	63800	0.31178	0.00613718	0.0902739	-0.0150072	
81	63600	0.28373	0.00613718	0.106749	-0.0150072	
82	63400	0.288005	0.00613718	0.106223	-0.0150072	
83	63200	0.306946	0.00613718	0.0914577	-0.0150072	
84	63000	0.309676	0.00613718	0.0915564	-0.0150072	
85	62800	0.317107	0.00613718	0.101389	-0.0150072	
86	62600	0.322928	0.00613718	0.099876	-0.0150072	
87	62400	0.304513	0.00613718	0.0940226	-0.0150072	
88	62200	0.298594	0.00613718	0.0979358	-0.0150072	
89	62000	0.290175	0.00613718	0.102638	-0.0150072	
90	61800	0.302145	0.00613718	0.102836	-0.0150072	
91	61600	0.287512	0.00613718	0.105039	-0.0150072	
92	61400	0.30836	0.00613718	0.0935952	-0.0150072	
93	61200	0.296851	0.00613718	0.0847165	-0.0150072	
94	61000	0.289616	0.00613718	0.0928717	-0.0150072	
95	60800	0.287282	0.00613718	0.0953051	-0.0150072	
96	60600	0.28202	0.00613718	0.0813295	-0.0150072	
97	60400	0.290965	0.00613718	0.0753446	-0.0150072	
98	60200	0.279126	0.00613718	0.0928059	-0.0150072	
99	60000	0.290965	0.00613718	0.0878734	-0.0150072	
100	59800	0.280705	0.00613718	0.0966205	-0.0150072	
101	59600	0.29353	0.00613718	0.0883995	-0.0150072	
102	59400	0.277351	0.00613718	0.0873472	-0.0150072	
103	59200	0.288827	0.00613718	0.085144	-0.0150072	
104	59000	0.294812	0.00613718	0.0988237	-0.0150072	
105	58800	0.288531	0.00613718	0.0931348	-0.0150072	
106	58600	0.297311	0.00613718	0.0926415	-0.0150072	
107	58400	0.298396	0.00613718	0.0897149	-0.0150072	
108	58200	0.295239	0.00613718	0.0911289	-0.0150072	
109	58000	0.281527	0.00613718	0.0949105	-0.0150072	
110	57800	0.305434	0.00613718	0.0847823	-0.0150072	
111	57600	0.2835	0.00613718	0.0887612	-0.0150072	
112	57400	0.309347	0.00613718	0.0909316	-0.0150072	
113	57200	0.322237	0.00613718	0.0877747	-0.0150072	
114	57000	0.320166	0.00613718	0.103756	-0.0150072	
115	56800	0.297804	0.00613718	0.0919838	-0.0150072	
116	56600	0.29228	0.00613718	0.0965876	-0.0150072	
117	56400	0.292313	0.00613718	0.0877418	-0.0150072	
118	56200	0.290734	0.00613718	0.10129	-0.0150072	
119	56000	0.293431	0.00613718	0.0928388	-0.0150072	
120	55800	0.293431	0.00613718	0.0920825	-0.0150072	
121	55600	0.303691	0.00613718	0.0843219	-0.0150072	
122	55400	0.304151	0.00613718	0.090537	-0.0150072	
123	55200	0.288137	0.00613718	0.0895176	-0.0150072	
124	55000	0.309676	0.00613718	0.101454	-0.0150072	
125	54800	0.295141	0.00613718	0.0952393	-0.0150072	
126	54600	0.296621	0.00613718	0.102112	-0.0150072	
127	54400	0.303789	0.00613718	0.101093	-0.0150072	
128	54200	0.323026	0.00613718	0.0958641	-0.0150072	
129	54000	0.302803	0.00613718	0.0960286	-0.0150072	
130	53800	0.305861	0.00613718	0.103625	-0.0150072	
131	53600	0.301487	0.00613718	0.0941871	-0.0150072	
132	53400	0.29034	0.00613718	0.0883337	-0.0150072	
133	53200	0.304283	0.00613718	0.0978372	-0.0150072	
134	53000	0.309741	0.00613718	0.098166	-0.0150072	
135	52800	0.290965	0.00613718	0.0935623	-0.0150072	
136	52600	0.299613	0.00613718	0.0953051	-0.0150072	
137	52400	0.301816	0.00613718	0.110465	-0.0150072	
138	52200	0.305203	0.00613718	0.0965218	-0.0150072	
139	52000	0.289649	0.00613718	0.106288	-0.0150072	
140	51800	0.308722	0.00613718	0.0965218	-0.0150072	
141	51600	0.287183	0.00613718	0.0891229	-0.0150072	
142	51400	0.299449	0.00613718	0.0942528	-0.0150072	
143	51200	0.30254	0.00613718	0.0991525	-0.0150072	
144	51000	0.299777	0.00613718	0.0992841	-0.0150072	
145	50800	0.296423	0.00613718	0.0863278	-0.0150072	
146	50600	0.289485	0.00613718	0.105861	-0.0150072	
147	50400	0.286723	0.00613718	0.107702	-0.0150072	
148	50200	0.292379	0.00613718	0.10471	-0.0150072	
149	50000	0.299449	0.00613718	0.108196	-0.0150072	
150	49800	0.298002	0.00613718	0.0927731	-0.0150072	
151	49600	0.292017	0.00613718	0.101323	-0.0150072	
152	49400	0.277712	0.00613718	0.0959957	-0.0150072	
153	49200	0.289748	0.00613718	0.108524	-0.0150072	
154	49000	0.28373	0.00613718	0.101553	-0.0150072	
155	48800	0.322237	0.00613718	0.100468	-0.0150072	
156	48600	0.301685	0.00613718	0.105598	-0.0150072	
157	48400	0.292346	0.00613718	0.122697	-0.0150072	
158	48200	0.291195	0.00613718	0.107308	-0.0150072	
159	48000	0.304611	0.00613718	0.116121	-0.0150072	
160	47800	0.302474	0.00613718	0.112734	-0.0150072	
161	47600	0.289616	0.00613718	0.0972124	-0.0150072	
162	47400	0.318193	0.00613718	0.0999746	-0.0150072	
163	47200	0.289649	0.00613718	0.108722	-0.0150072	
164	47000	0.298068	0.00613718	0.108426	-0.0150072	
165	46800	0.283401	0.00613718	0.116548	-0.0150072	
166	46600	0.275114	0.00613718	0.104578	-0.0150072	
167	46400	0.291458	0.00613718	0.104447	-0.0150072	
168	46200	0.298955	0.00613718	0.0941213	-0.0150072	
169	46000	0.289255	0.00613718	0.0943186	-0.0150072	
170	45800	0.284585	0.00613718	0.105466	-0.0150072	
171	45600	0.301619	0.00613718	0.107308	-0.0150072	
172	45400	0.297903	0.00613718	0.0979358	-0.0150072	
