# Date	2015-11-30-02:55
# Type	Delay Scan
# Ov	100 mV
# IR	-100 mV
# Bot	-40 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
121	55600	0.245223	0.00552554	0.0838615	-0.0137411	
122	55400	0.252326	0.00552554	0.081165	-0.0137411	
123	55200	0.273141	0.00552554	0.0880707	-0.0137411	
124	55000	0.265151	0.00552554	0.0866895	-0.0137411	
125	54800	0.273306	0.00552554	0.0726481	-0.0137411	
126	54600	0.262158	0.00552554	0.0863278	-0.0137411	
127	54400	0.255055	0.00552554	0.0810335	-0.0137411	
128	54200	0.251701	0.00552554	0.0805731	-0.0137411	
129	54000	0.257324	0.00552554	0.0845521	-0.0137411	
130	53800	0.27712	0.00552554	0.0890901	-0.0137411	
131	53600	0.249827	0.00552554	0.0856701	-0.0137411	
132	53400	0.255088	0.00552554	0.0923785	-0.0137411	
133	53200	0.240488	0.00552554	0.0914577	-0.0137411	
134	53000	0.271399	0.00552554	0.0904383	-0.0137411	
135	52800	0.269853	0.00552554	0.0843548	-0.0137411	
136	52600	0.275378	0.00552554	0.092214	-0.0137411	
137	52400	0.281494	0.00552554	0.0848152	-0.0137411	
138	52200	0.261731	0.00552554	0.0965547	-0.0137411	
139	52000	0.263671	0.00552554	0.0919181	-0.0137411	
140	51800	0.260119	0.00552554	0.0839931	-0.0137411	
141	51600	0.266959	0.00552554	0.0926415	-0.0137411	
142	51400	0.25522	0.00552554	0.0878734	-0.0137411	
143	51200	0.270872	0.00552554	0.0782384	-0.0137411	
144	51000	0.280244	0.00552554	0.0995143	-0.0137411	
145	50800	0.251043	0.00552554	0.0921154	-0.0137411	
146	50600	0.254529	0.00552554	0.0819214	-0.0137411	
147	50400	0.273898	0.00552554	0.0860319	-0.0137411	
148	50200	0.260941	0.00552554	0.0891558	-0.0137411	
149	50000	0.261796	0.00552554	0.0883995	-0.0137411	
150	49800	0.256173	0.00552554	0.0755748	-0.0137411	
