# 2016-09-22-Thursday
# map
# fnum, DL-Pro, DL-100, MW f, attn, fpulse
6	365872.6	365856.7	15.9320	44	-100
7	365872.6	365856.7	15.9320	44	100
8	365872.6	365856.7	15.9320	38	100
9	365872.6	365856.7	15.9320	38	-100
10	365872.6	365856.7	15.9320	44	-1000
11	365872.6	365856.7	15.9320	44	1000
12	365872.6	365856.7	15.9320	44	-50
13	365872.6	365856.7	15.9320	44	50
14	365872.6	365856.7	15.9320	44	500
15	365872.6	365856.7	15.9320	44	-500
16	365872.6	365856.7	15.9320	44	0
17	365872.6	365856.7	15.9320	44	200
18	365872.6	365856.7	15.9320	44	-200
19	365872.6	365856.7	15.9320	44	-1500
20	365872.6	365856.7	15.9320	44	1500
21	365872.6	365856.7	15.9320	44	300
22	365872.6	365856.7	15.9320	44	-300
23	365872.6	365856.7	15.9320	44	-2000
24	365872.6	365856.7	15.9320	44	2000
25	365872.6	365856.7	15.9320	44	3000
26	365872.6	365856.7	15.9320	44	-3000
