# Filename	15_delay.txt
# Date	2016-09-22
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365872.6 GHz
# DL-100	365856.7 GHz
# Static	-500 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	38 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.409 V ; IR: +0.052 V ; Oven: -0.052 V ; Vis: -0.011 V ; MW: +0.011 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.258574	-0.0194333	-0.00610878	-0.0412189
1	744	0.245749	-0.0194333	-0.0119621	-0.0412189
2	1488	0.251504	-0.0194333	-0.00305058	-0.0412189
3	2232	0.242132	-0.0194333	-0.0133104	-0.0412189
4	2976	0.242954	-0.0194333	-0.0121265	-0.0412189
5	3720	0.271366	-0.0194333	-0.00574706	-0.0412189
6	4464	0.258081	-0.0194333	-0.0112058	-0.0412189
7	5208	0.266071	-0.0194333	-0.0118306	-0.0412189
8	5952	0.266302	-0.0194333	-0.0070953	-0.0412189
9	6696	0.258508	-0.0194333	-0.0141324	-0.0412189
10	7440	0.279652	-0.0194333	-0.00919987	-0.0412189
11	8184	0.252655	-0.0194333	-0.0116004	-0.0412189
12	8928	0.249169	-0.0194333	-0.0121594	-0.0412189
13	9672	0.258179	-0.0194333	-0.00591148	-0.0412189
14	10416	0.258705	-0.0194333	-0.0150861	-0.0412189
15	11160	0.26936	-0.0194333	-0.00962736	-0.0412189
16	11904	0.258903	-0.0194333	-0.00762144	-0.0412189
17	12648	0.251109	-0.0194333	-0.0201173	-0.0412189
18	13392	0.256403	-0.0194333	-0.0207421	-0.0412189
19	14136	0.275608	-0.0194333	-0.00620743	-0.0412189
20	14880	0.266598	-0.0194333	-0.0215642	-0.0412189
21	15624	0.266729	-0.0194333	-0.021334	-0.0412189
22	16368	0.259823	-0.0194333	-0.015382	-0.0412189
23	17112	0.272944	-0.0194333	-0.0133432	-0.0412189
24	17856	0.267091	-0.0194333	-0.0162699	-0.0412189
25	18600	0.269195	-0.0194333	-0.0150203	-0.0412189
26	19344	0.2713	-0.0194333	-0.015119	-0.0412189
27	20088	0.284125	-0.0194333	-0.0167303	-0.0412189
28	20832	0.272681	-0.0194333	-0.0102193	-0.0412189
29	21576	0.277055	-0.0194333	-0.0187691	-0.0412189
30	22320	0.285013	-0.0194333	-0.0144942	-0.0412189
31	23064	0.27985	-0.0194333	-0.0191966	-0.0412189
32	23808	0.275673	-0.0194333	-0.0205119	-0.0412189
33	24552	0.29741	-0.0194333	-0.0174537	-0.0412189
34	25296	0.2957	-0.0194333	-0.0193281	-0.0412189
35	26040	0.275279	-0.0194333	-0.0135734	-0.0412189
36	26784	0.282513	-0.0194333	-0.0151847	-0.0412189
37	27528	0.287512	-0.0194333	-0.0114031	-0.0412189
38	28272	0.294319	-0.0194333	-0.00837777	-0.0412189
39	29016	0.283072	-0.0194333	-0.0166316	-0.0412189
40	29760	0.284322	-0.0194333	-0.0143626	-0.0412189
41	30504	0.287709	-0.0194333	-0.0129815	-0.0412189
42	31248	0.280113	-0.0194333	-0.01992	-0.0412189
43	31992	0.275509	-0.0194333	-0.0140667	-0.0412189
44	32736	0.284289	-0.0194333	-0.0117648	-0.0412189
45	33480	0.285966	-0.0194333	-0.0081147	-0.0412189
46	34224	0.298298	-0.0194333	-0.00295193	-0.0412189
47	34968	0.298363	-0.0194333	-0.0109756	-0.0412189
48	35712	0.271464	-0.0194333	-0.0101864	-0.0412189
49	36456	0.293497	-0.0194333	-0.00413575	-0.0412189
50	37200	0.289912	-0.0194333	-0.00841065	-0.0412189
51	37944	0.28886	-0.0194333	-0.00650339	-0.0412189
52	38688	0.274424	-0.0194333	-0.0109756	-0.0412189
53	39432	0.288696	-0.0194333	-0.00752279	-0.0412189
54	40176	0.291458	-0.0194333	-0.00808181	-0.0412189
55	40920	0.29787	-0.0194333	-0.00719395	-0.0412189
56	41664	0.268735	-0.0194333	-0.0112715	-0.0412189
57	42408	0.277778	-0.0194333	-0.00318212	-0.0412189
58	43152	0.287446	-0.0194333	-0.0104495	-0.0412189
59	43896	0.280738	-0.0194333	-0.00808181	-0.0412189
60	44640	0.297574	-0.0194333	-0.00650339	-0.0412189
61	45384	0.298462	-0.0194333	-0.00413575	-0.0412189
62	46128	0.29376	-0.0194333	-0.0138036	-0.0412189
63	46872	0.281264	-0.0194333	-0.0162699	-0.0412189
64	47616	0.271103	-0.0194333	-0.0144942	-0.0412189
65	48360	0.285933	-0.0194333	-0.0140667	-0.0412189
66	49104	0.278008	-0.0194333	-0.0139023	-0.0412189
67	49848	0.282711	-0.0194333	-0.0153492	-0.0412189
68	50592	0.287216	-0.0194333	-0.0150861	-0.0412189
69	51336	0.292247	-0.0194333	-0.0136721	-0.0412189
70	52080	0.278534	-0.0194333	-0.0172235	-0.0412189
71	52824	0.279488	-0.0194333	-0.018802	-0.0412189
72	53568	0.288169	-0.0194333	-0.0188677	-0.0412189
73	54312	0.287282	-0.0194333	-0.017388	-0.0412189
74	55056	0.291556	-0.0194333	-0.0200844	-0.0412189
75	55800	0.303132	-0.0194333	-0.0204133	-0.0412189
76	56544	0.293825	-0.0194333	-0.0181443	-0.0412189
77	57288	0.292148	-0.0194333	-0.0184402	-0.0412189
78	58032	0.295371	-0.0194333	-0.0200515	-0.0412189
79	58776	0.286032	-0.0194333	-0.0194925	-0.0412189
80	59520	0.273503	-0.0194333	-0.0177168	-0.0412189
