# Filename	2016-09-22\23_delay.txt
# Date	2016-09-22
# Title	DL-Pro & DL-100 Locked delay scan.
# DL-Pro	365872.6 GHz
# DL-100	365856.7 GHz
# Static	-2000 mV Pulsed
# MWOn	On
# MWf	15932.0 MHz
# Attn	44 dB
# FixedAttn	6 dB
# B2	B2 = T2 + 2.050 us
# HP214B	HP 214B FIP at 5.5 on 100V setting ; Applied to Top ; Mesh & Vin of MCP @ +25V ; Vout of MCP @ +2025 V
# Oven	32 A
# Boxcar	Gate = 200 ns ; Amp = 25x ; Sensitivity = 5 mV
# Offset	+/- 30 mV IR/Oven offset.
# Bias	Top: 0 V ; Bot: -0.409 V ; IR: +0.052 V ; Oven: -0.052 V ; Vis: -0.011 V ; MW: +0.011 V
# Passes	4
i	step	norm	nbackground	signal	sbackground
0	0	0.243973	-0.0243758	-0.0349808	-0.0458095
1	744	0.250057	-0.0243758	-0.0343889	-0.0458095
2	1488	0.267354	-0.0243758	-0.034356	-0.0458095
3	2232	0.259363	-0.0243758	-0.0359345	-0.0458095
4	2976	0.259988	-0.0243758	-0.0386638	-0.0458095
5	3720	0.26571	-0.0243758	-0.0373156	-0.0458095
6	4464	0.279258	-0.0243758	-0.0384007	-0.0458095
7	5208	0.268275	-0.0243758	-0.0343889	-0.0458095
8	5952	0.269426	-0.0243758	-0.0407026	-0.0458095
9	6696	0.249037	-0.0243758	-0.0262337	-0.0458095
10	7440	0.253378	-0.0243758	-0.0378417	-0.0458095
11	8184	0.272451	-0.0243758	-0.0363948	-0.0458095
12	8928	0.259297	-0.0243758	-0.0382034	-0.0458095
13	9672	0.269853	-0.0243758	-0.0395188	-0.0458095
14	10416	0.269689	-0.0243758	-0.0398805	-0.0458095
15	11160	0.276397	-0.0243758	-0.0348164	-0.0458095
16	11904	0.255483	-0.0243758	-0.038335	-0.0458095
17	12648	0.251734	-0.0243758	-0.0408013	-0.0458095
18	13392	0.28396	-0.0243758	-0.0407355	-0.0458095
19	14136	0.27814	-0.0243758	-0.0390913	-0.0458095
20	14880	0.28179	-0.0243758	-0.0376444	-0.0458095
21	15624	0.274424	-0.0243758	-0.0438595	-0.0458095
22	16368	0.26229	-0.0243758	-0.0392557	-0.0458095
23	17112	0.276101	-0.0243758	-0.0345205	-0.0458095
24	17856	0.25055	-0.0243758	-0.0408013	-0.0458095
25	18600	0.267354	-0.0243758	-0.0397819	-0.0458095
26	19344	0.256864	-0.0243758	-0.0325474	-0.0458095
27	20088	0.274062	-0.0243758	-0.0351452	-0.0458095
28	20832	0.277811	-0.0243758	-0.0347835	-0.0458095
29	21576	0.262717	-0.0243758	-0.0377431	-0.0458095
30	22320	0.26936	-0.0243758	-0.0376773	-0.0458095
31	23064	0.277449	-0.0243758	-0.0435306	-0.0458095
32	23808	0.25328	-0.0243758	-0.038894	-0.0458095
33	24552	0.250254	-0.0243758	-0.0404724	-0.0458095
34	25296	0.266762	-0.0243758	-0.0350795	-0.0458095
35	26040	0.26298	-0.0243758	-0.0361975	-0.0458095
36	26784	0.248478	-0.0243758	-0.039453	-0.0458095
37	27528	0.266926	-0.0243758	-0.031528	-0.0458095
38	28272	0.25032	-0.0243758	-0.039453	-0.0458095
39	29016	0.256108	-0.0243758	-0.0416563	-0.0458095
40	29760	0.25785	-0.0243758	-0.0367237	-0.0458095
41	30504	0.261073	-0.0243758	-0.0360002	-0.0458095
42	31248	0.264098	-0.0243758	-0.0335339	-0.0458095
43	31992	0.263342	-0.0243758	-0.037776	-0.0458095
44	32736	0.263178	-0.0243758	-0.037776	-0.0458095
45	33480	0.263178	-0.0243758	-0.0372498	-0.0458095
46	34224	0.253082	-0.0243758	-0.0322186	-0.0458095
47	34968	0.259889	-0.0243758	-0.03748	-0.0458095
48	35712	0.263112	-0.0243758	-0.0310348	-0.0458095
49	36456	0.264329	-0.0243758	-0.0397819	-0.0458095
50	37200	0.251109	-0.0243758	-0.0392228	-0.0458095
51	37944	0.263868	-0.0243758	-0.0381048	-0.0458095
52	38688	0.256634	-0.0243758	-0.0405711	-0.0458095
53	39432	0.263967	-0.0243758	-0.0363948	-0.0458095
54	40176	0.26663	-0.0243758	-0.0409986	-0.0458095
55	40920	0.264	-0.0243758	-0.0331393	-0.0458095
56	41664	0.263539	-0.0243758	-0.0396175	-0.0458095
57	42408	0.260448	-0.0243758	-0.0327776	-0.0458095
58	43152	0.252819	-0.0243758	-0.0374471	-0.0458095
59	43896	0.276594	-0.0243758	-0.0384336	-0.0458095
60	44640	0.282678	-0.0243758	-0.0351124	-0.0458095
61	45384	0.268143	-0.0243758	-0.0448131	-0.0458095
62	46128	0.247262	-0.0243758	-0.0405711	-0.0458095
63	46872	0.260448	-0.0243758	-0.0396832	-0.0458095
64	47616	0.286295	-0.0243758	-0.0441554	-0.0458095
65	48360	0.25545	-0.0243758	-0.0381706	-0.0458095
66	49104	0.260086	-0.0243758	-0.0390255	-0.0458095
67	49848	0.272221	-0.0243758	-0.0416234	-0.0458095
68	50592	0.267485	-0.0243758	-0.036066	-0.0458095
69	51336	0.256667	-0.0243758	-0.0358687	-0.0458095
70	52080	0.272286	-0.0243758	-0.0412616	-0.0458095
71	52824	0.269689	-0.0243758	-0.0436622	-0.0458095
72	53568	0.270544	-0.0243758	-0.0361646	-0.0458095
73	54312	0.275016	-0.0243758	-0.0371183	-0.0458095
74	55056	0.278502	-0.0243758	-0.0449446	-0.0458095
75	55800	0.279357	-0.0243758	-0.0390255	-0.0458095
76	56544	0.252951	-0.0243758	-0.0398476	-0.0458095
77	57288	0.266532	-0.0243758	-0.0404724	-0.0458095
78	58032	0.262684	-0.0243758	-0.0381706	-0.0458095
79	58776	0.267354	-0.0243758	-0.0364277	-0.0458095
80	59520	0.259527	-0.0243758	-0.042873	-0.0458095
81	60264	0.275575	-0.0243758	-0.0378088	-0.0458095
82	61008	0.271497	-0.0243758	-0.0322515	-0.0458095
83	61752	0.267518	-0.0243758	-0.0365921	-0.0458095
84	62496	0.266269	-0.0243758	-0.0378417	-0.0458095
85	63240	0.262783	-0.0243758	-0.0345862	-0.0458095
86	63984	0.25762	-0.0243758	-0.0358358	-0.0458095
87	64728	0.258672	-0.0243758	-0.0344218	-0.0458095
88	65472	0.249892	-0.0243758	-0.0412616	-0.0458095
89	66216	0.261599	-0.0243758	-0.0377431	-0.0458095
90	66960	0.274786	-0.0243758	-0.0335339	-0.0458095
91	67704	0.265151	-0.0243758	-0.038894	-0.0458095
92	68448	0.268077	-0.0243758	-0.0356714	-0.0458095
93	69192	0.263079	-0.0243758	-0.0350795	-0.0458095
94	69936	0.268373	-0.0243758	-0.0358687	-0.0458095
95	70680	0.258048	-0.0243758	-0.0319226	-0.0458095
96	71424	0.277252	-0.0243758	-0.032087	-0.0458095
97	72168	0.28054	-0.0243758	-0.0324159	-0.0458095
98	72912	0.272944	-0.0243758	-0.0364935	-0.0458095
99	73656	0.26571	-0.0243758	-0.031824	-0.0458095
100	74400	0.264296	-0.0243758	-0.0349151	-0.0458095
101	75144	0.252129	-0.0243758	-0.037776	-0.0458095
102	75888	0.260448	-0.0243758	-0.0333695	-0.0458095
103	76632	0.259626	-0.0243758	-0.03577	-0.0458095
104	77376	0.259067	-0.0243758	-0.0325145	-0.0458095
105	78120	0.270609	-0.0243758	-0.032679	-0.0458095
106	78864	0.254299	-0.0243758	-0.0365593	-0.0458095
107	79608	0.259791	-0.0243758	-0.0379075	-0.0458095
108	80352	0.266795	-0.0243758	-0.0336984	-0.0458095
109	81096	0.249432	-0.0243758	-0.0273846	-0.0458095
110	81840	0.273405	-0.0243758	-0.0386967	-0.0458095
111	82584	0.25351	-0.0243758	-0.0363291	-0.0458095
112	83328	0.265085	-0.0243758	-0.0356056	-0.0458095
