# 2016-09-22-Thursday
# mw resonance scan
# DL3 f = -17 GHz
# MW On ; f = 15910.0 -> 15960.0 MHz ; Attn = 45 dB (39+6)
# freq, signal
1.591E+10	0.13641	
1.5911E+10	0.128945	
1.5912E+10	0.125229	
1.5913E+10	0.12421	
1.5914E+10	0.137035	
1.5915E+10	0.127696	
1.5916E+10	0.134108	
1.5917E+10	0.134437	
1.5918E+10	0.136673	
1.5919E+10	0.138613	
1.592E+10	0.133714	
1.5921E+10	0.149695	
1.5922E+10	0.14052	
1.5923E+10	0.130425	
1.5924E+10	0.124999	
1.5925E+10	0.149465	
1.5926E+10	0.141671	
1.5927E+10	0.131609	
1.5928E+10	0.138021	
1.5929E+10	0.13059	
1.593E+10	0.11224	
1.5931E+10	0.0934965	
1.5932E+10	0.0882022	
1.5933E+10	0.0986264	
1.5934E+10	0.110826	
1.5935E+10	0.120724	
1.5936E+10	0.123191	
1.5937E+10	0.126052	
1.5938E+10	0.128386	
1.5939E+10	0.124703	
1.594E+10	0.125328	
1.5941E+10	0.134108	
1.5942E+10	0.118028	
1.5943E+10	0.129537	
1.5944E+10	0.131445	
1.5945E+10	0.124243	
1.5946E+10	0.137166	
1.5947E+10	0.136837	
1.5948E+10	0.128748	
1.5949E+10	0.127005	
1.595E+10	0.126611	
1.5951E+10	0.131773	
1.5952E+10	0.13128	
1.5953E+10	0.135785	
1.5954E+10	0.130129	
1.5955E+10	0.126939	
1.5956E+10	0.127301	
1.5957E+10	0.132332	
1.5958E+10	0.126413	
1.5959E+10	0.131543	
1.596E+10	0.135423	
1.59101E+10	0.123848	
1.59111E+10	0.127762	
1.59121E+10	0.137397	
1.59131E+10	0.122171	
1.59141E+10	0.137495	
1.59151E+10	0.129307	
1.59161E+10	0.142461	
1.59171E+10	0.137298	
1.59181E+10	0.135884	
1.59191E+10	0.137923	
1.59201E+10	0.133516	
1.59211E+10	0.137857	
1.59221E+10	0.124079	
1.59231E+10	0.124999	
1.59241E+10	0.128617	
1.59251E+10	0.142329	
1.59261E+10	0.126446	
1.59271E+10	0.126709	
1.59281E+10	0.130688	
1.59291E+10	0.11862	
1.59301E+10	0.10836	
1.59311E+10	0.0921483	
1.59321E+10	0.0874459	
1.59331E+10	0.102507	
1.59341E+10	0.107341	
1.59351E+10	0.117403	
1.59361E+10	0.129471	
1.59371E+10	0.139961	
1.59381E+10	0.135423	
1.59391E+10	0.130885	
1.59401E+10	0.129767	
1.59411E+10	0.13174	
1.59421E+10	0.136344	
1.59431E+10	0.130524	
1.59441E+10	0.139402	
1.59451E+10	0.135358	
1.59461E+10	0.127597	
1.59471E+10	0.131576	
1.59481E+10	0.128682	
1.59491E+10	0.133352	
1.59501E+10	0.137627	
1.59511E+10	0.146472	
1.59521E+10	0.135752	
1.59531E+10	0.132957	
1.59541E+10	0.145749	
1.59551E+10	0.134667	
1.59561E+10	0.142033	
1.59571E+10	0.128715	
1.59581E+10	0.137199	
1.59591E+10	0.138679	
1.59102E+10	0.12398	
1.59112E+10	0.140619	
1.59122E+10	0.137824	
1.59132E+10	0.121711	
1.59142E+10	0.130721	
1.59152E+10	0.131445	
1.59162E+10	0.11885	
1.59172E+10	0.132332	
